TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170908,21.243,1.0,374.759,212.259,1.0,348.054,1.0,16.285,1.0,83.476,1.0,0.46,1.0,3.81,0.0,-9999,0.0,89.65875,1.0,423.9195833333333,1.0,51.413541666666674,1.0,69.54375,1.0,36.212291666666665,1.0,436.97499999999997,1.0,406.226,1.0,24.278,25.568,23.866,23.22,22.472,20.662,18.688,17.787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.37768,-9999,8.11154,-9999,9.15675,-9999,-9999,-9999,77.2657,-9999,87.2219,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170909,17.956,1.0,372.168,96.864,1.0,345.51,1.0,9.694,1.0,83.728,1.0,0.21,1.0,3.421,0.0,-9999,-9999,23.178750000000004,1.0,213.64604166666666,1.0,24.55479166666667,1.0,75.97291666666668,1.0,16.43958333333333,1.0,403.2979166666667,1.0,405.905,1.0,19.627,21.704,21.856,22.182,22.256,20.67,18.697,17.794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.27517,-9999,8.18961,-9999,9.04251,-9999,-9999,-9999,81.7872,-9999,90.3048,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170910,19.669,1.0,369.56,252.491,1.0,327.746,1.0,13.354,1.0,83.944,0.9375,0.58,1.0,1.929,0.0,-9999,0.0,110.17708333333333,1.0,515.5997916666666,1.0,61.2525,1.0,47.74791666666667,1.0,42.58520833333333,1.0,431.2208333333333,1.0,405.567,1.0,22.84,23.821,21.862,21.464,21.578,20.657,18.709,17.803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.19844,-9999,8.18961,-9999,8.97642,-9999,-9999,-9999,69.5541,-9999,76.2364,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170911,21.589,1.0,366.933,260.22,1.0,334.488,1.0,17.645,1.0,83.905,1.0,0.29,1.0,1.307,0.0,-9999,0.0,111.34208333333333,1.0,523.7522916666667,1.0,63.176458333333336,1.0,51.29583333333333,1.0,44.113958333333336,1.0,441.7104166666666,1.0,405.879,1.0,24.592,25.394,22.984,22.143,21.601,20.588,18.712,17.812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.75206,-9999,8.11154,-9999,8.82375,-9999,-9999,-9999,77.2657,-9999,84.0499,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170912,21.926,1.0,364.289,189.661,1.0,341.4,1.0,18.277,1.0,83.61,0.916667,0.56,1.0,1.367,0.0,-9999,0.0,71.96191489361702,0.9791666666666666,390.15500000000003,1.0,47.432500000000005,1.0,83.0125,1.0,33.23957446808511,0.9791666666666666,431.5520833333333,1.0,405.701,1.0,23.022,24.227,22.781,22.303,21.776,20.514,18.712,17.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.417661,-9999,8.18961,-9999,8.88693,-9999,-9999,-9999,81.7872,-9999,88.7511,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170913,21.428,1.0,361.627,198.759,1.0,341.442,1.0,17.83,1.0,83.214,0.916667,0.41,1.0,2.306,0.0,-9999,0.0,81.4508695652174,0.9583333333333334,404.8533333333333,1.0,49.66354166666667,1.0,87.81874999999998,1.0,35.74804347826087,0.9583333333333334,433.08541666666673,1.0,404.919,1.0,23.427,23.281,22.736,22.162,21.692,20.467,18.708,17.826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.24525,-9999,8.18961,-9999,8.87139,-9999,-9999,-9999,69.5541,-9999,75.3444,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170914,16.641,1.0,358.951,144.614,1.0,345.048,1.0,9.482,1.0,82.877,1.0,1.97,1.0,4.135,0.0,-9999,0.0,62.354255319148926,0.9791666666666666,311.04833333333335,1.0,36.784375000000004,1.0,99.47708333333333,1.0,25.312708333333333,1.0,404.94374999999997,1.0,404.841,1.0,19.438,20.056,21.179,21.409,21.507,20.428,18.702,17.828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.15507,-9999,8.11154,-9999,8.83306,-9999,-9999,-9999,77.2657,-9999,84.1385,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170915,12.094,1.0,356.258,160.703,1.0,327.021,1.0,5.036,1.0,83.009,1.0,3.44,1.0,2.386,0.0,-9999,0.0,85.39291666666668,1.0,327.4220833333333,1.0,30.067708333333332,1.0,88.23333333333335,1.0,23.770208333333333,1.0,378.70416666666665,1.0,407.774,1.0,16.01,17.077,19.29,20.063,20.872,20.378,18.691,17.828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.78228,-9999,8.18961,-9999,8.95439,-9999,-9999,-9999,81.7872,-9999,89.4248,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170916,10.561,1.0,353.55,256.595,1.0,260.644,1.0,8.259,1.0,83.539,1.0,0.54,1.0,1.152,0.0,-9999,-9999,103.2876595744681,0.9791666666666666,491.80541666666664,1.0,55.651041666666664,1.0,65.47291666666666,1.0,43.89659574468085,0.9791666666666666,373.95625,1.0,402.962,1.0,14.362,15.243,17.168,18.217,19.865,20.28,18.683,17.828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.00743,-9999,8.18961,-9999,8.98344,-9999,-9999,-9999,69.5541,-9999,76.2961,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170917,14.37,1.0,350.829,222.211,1.0,297.473,1.0,11.78,1.0,83.339,1.0,0.58,1.0,2.11,0.0,-9999,0.0,94.03361702127657,0.9791666666666666,439.84062500000005,1.0,51.589375,1.0,69.65833333333333,1.0,37.78583333333333,1.0,391.3479166666666,1.0,404.702,1.0,15.809,16.206,17.071,17.552,19.022,20.101,18.667,17.826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.19017,-9999,8.11154,-9999,8.90208,-9999,-9999,-9999,77.2657,-9999,84.796,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170918,19.194,1.0,348.094,240.709,1.0,312.571,1.0,16.492,1.0,82.889,1.0,0.19,1.0,5.724,0.0,-9999,0.0,98.89145833333333,1.0,481.9952083333333,1.0,57.27375000000001,1.0,49.637499999999996,1.0,41.705000000000005,1.0,415.5625,1.0,405.557,1.0,18.451,18.21,18.245,17.997,18.76,19.856,18.641,17.819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.03426,-9999,8.18961,-9999,8.99138,-9999,-9999,-9999,81.7872,-9999,89.7942,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170919,11.335,0.979167,345.345,146.747,0.979167,310.903,0.979167,6.329,0.979167,82.818,0.916667,0.27,1.0,3.129,0.0,-9999,0.0,34.37139534883721,0.8958333333333334,254.72545454545454,0.9166666666666666,29.47954545454544,0.9166666666666666,73.26363636363637,0.9166666666666666,21.411627906976744,0.8958333333333334,376.48409090909087,0.9166666666666666,403.652,0.958333,16.452,17.058,18.16,18.195,18.837,19.613,18.587,17.804,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.958333,0.958333,12.556,9.225,7.843,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-4.53772,-9999,8.18961,-9999,8.97498,-9999,-9999,-9999,69.5541,-9999,76.2242,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170920,14.705,1.0,342.584,252.088,1.0,287.797,1.0,12.798,1.0,82.677,1.0,0.33,1.0,4.008,0.0,-9999,0.0,82.55782608695652,0.9583333333333334,456.63956521739135,0.9583333333333334,54.59152173913043,0.9583333333333334,25.963043478260865,0.9583333333333334,39.790652173913045,0.9583333333333334,396.33478260869566,0.9583333333333334,403.018,1.0,16.952,16.699,17.114,17.169,18.346,19.421,18.533,17.785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.431,9.15,7.838,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,0.455077,-9999,8.11154,-9999,8.89338,-9999,-9999,-9999,77.2657,-9999,84.7131,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170921,7.393,1.0,339.812,210.45,1.0,296.141,1.0,3.222,1.0,82.439,0.958333,2.86,1.0,3.119,0.0,-9999,0.0,112.30304347826088,0.9583333333333334,443.25521739130437,0.9583333333333334,53.43869565217391,0.9583333333333334,49.373913043478275,0.9583333333333334,38.705652173913045,0.9583333333333334,371.1913043478261,0.9583333333333334,403.744,1.0,16.045,16.523,17.747,17.688,18.261,19.21,18.469,17.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.319,9.151,7.819,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-5.78762,-9999,8.18961,-9999,8.96559,-9999,-9999,-9999,81.7872,-9999,89.5367,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170922,4.715,1.0,337.028,155.16,1.0,312.767,1.0,2.142,1.0,82.841,1.0,0.61,1.0,2.179,0.0,-9999,0.0,94.850625,1.0,314.01666666666665,1.0,31.377708333333334,1.0,115.17708333333333,1.0,24.145416666666666,1.0,349.0833333333333,1.0,404.967,1.0,11.112,12.042,14.943,16.114,17.844,19.032,18.383,17.714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.556,9.225,7.843,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-11.396,-9999,8.18961,-9999,9.24489,-9999,-9999,-9999,69.5541,-9999,78.5165,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170923,4.279,1.0,334.234,118.825,1.0,297.802,1.0,2.129,1.0,82.991,1.0,1.243,0.416667,3.235,0.0,-9999,-9999,57.977291666666666,1.0,247.05208333333334,1.0,27.592291666666664,1.0,103.41875,1.0,19.993125,1.0,340.4583333333333,1.0,403.841,1.0,8.633,9.552,12.573,14.153,16.726,18.841,18.288,17.669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.431,9.15,7.838,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-13.0189,-9999,8.11154,-9999,9.15675,-9999,-9999,-9999,77.2657,-9999,87.2219,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170924,3.487,1.0,331.432,56.422,1.0,324.208,1.0,1.217,1.0,83.165,0.9375,1.701,0.958333,3.296,0.0,-9999,0.0,37.58833333333334,1.0,130.68083333333334,1.0,10.644166666666669,1.0,53.958333333333336,1.0,8.27625,1.0,335.63124999999997,1.0,405.776,1.0,7.593,8.527,11.431,12.965,15.672,18.576,18.237,17.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.319,9.151,7.819,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-12.749,-9999,8.18961,-9999,9.04251,-9999,-9999,-9999,81.7872,-9999,90.3048,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170925,5.507,1.0,328.62,188.983,1.0,282.127,1.0,3.502,1.0,83.502,0.979167,0.291,0.291667,1.745,0.0,-9999,0.0,100.35125,1.0,375.89145833333333,1.0,36.59041666666666,1.0,65.41666666666667,1.0,27.125833333333333,1.0,344.5541666666666,1.0,406.924,1.0,9.053,9.356,11.066,12.093,14.709,18.24,18.127,17.567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.556,9.225,7.843,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-7.4124,-9999,8.18961,-9999,8.97642,-9999,-9999,-9999,69.5541,-9999,76.2364,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170926,7.472,1.0,325.8,227.896,1.0,260.248,1.0,5.128,1.0,83.58,1.0,0.05,0.333333,2.095,0.0,-9999,0.0,96.569375,1.0,454.0,1.0,49.291875000000005,1.0,53.479166666666664,1.0,36.255625,1.0,356.5291666666667,1.0,407.236,1.0,10.515,10.53,11.697,12.236,14.262,17.861,18.04,17.507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.431,9.15,7.838,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-4.01431,-9999,8.11154,-9999,8.82375,-9999,-9999,-9999,77.2657,-9999,84.0499,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170927,10.863,1.0,322.973,238.958,1.0,272.5,1.0,7.772,1.0,83.703,1.0,0.48,1.0,1.818,0.0,-9999,0.0,103.41723404255319,0.9791666666666666,476.6114583333333,1.0,53.76499999999999,1.0,26.98333333333333,1.0,40.179148936170215,0.9791666666666666,373.45625,1.0,407.308,1.0,12.663,12.388,12.896,12.892,14.219,17.488,17.899,17.438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.319,9.151,7.819,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,0.526903,-9999,8.18961,-9999,8.88693,-9999,-9999,-9999,81.7872,-9999,88.7511,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170928,11.959,1.0,320.14,145.12,1.0,314.946,1.0,7.495,1.0,83.722,1.0,0.24,1.0,1.337,0.0,-9999,0.0,58.65687500000001,1.0,299.850625,1.0,34.10541666666667,1.0,103.70416666666667,1.0,23.323125,1.0,377.55833333333334,1.0,409.942,1.0,13.194,13.088,13.731,13.621,14.481,17.168,17.767,17.358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.556,9.225,7.843,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-0.212647,-9999,8.18961,-9999,8.87139,-9999,-9999,-9999,69.5541,-9999,75.3444,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170929,13.834,1.0,317.301,222.131,1.0,285.046,1.0,9.985,1.0,83.514,0.875,0.39,1.0,2.625,0.0,-9999,0.0,89.8421276595745,0.9791666666666666,446.9393750000001,1.0,51.65041666666667,1.0,40.86666666666667,1.0,38.01765957446809,0.9791666666666666,385.03541666666666,1.0,409.101,1.0,14.712,14.389,14.54,14.123,14.675,16.92,17.63,17.268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.431,9.15,7.838,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,2.73958,-9999,8.11154,-9999,8.83306,-9999,-9999,-9999,77.2657,-9999,84.1385,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170930,13.122,1.0,314.458,112.084,1.0,329.346,1.0,8.135,1.0,83.155,1.0,0.63,1.0,2.129,0.0,-9999,-9999,41.10395833333333,1.0,241.78208333333336,1.0,27.399375000000003,1.0,92.35208333333333,1.0,18.322916666666668,1.0,382.46875,1.0,405.937,1.0,13.928,13.831,14.541,14.417,14.949,16.738,17.49,17.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.319,9.151,7.819,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-0.615412,-9999,8.18961,-9999,8.95439,-9999,-9999,-9999,81.7872,-9999,89.4248,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20171001,7.458,1.0,311.61,106.179,1.0,297.29,1.0,4.899,1.0,82.947,1.0,0.57,1.0,2.655,0.0,-9999,0.0,31.203749999999996,1.0,221.51395833333333,1.0,24.22375,1.0,75.52291666666666,1.0,17.633541666666666,1.0,353.7645833333333,1.0,403.606,1.0,11.106,11.737,13.353,13.844,14.871,16.608,17.353,17.069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.556,9.225,7.843,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-7.47751,-9999,8.18961,-9999,8.98344,-9999,-9999,-9999,69.5541,-9999,76.2961,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20171002,3.512,1.0,308.759,183.452,1.0,257.721,1.0,3.185,1.0,82.971,1.0,0.675,0.291667,2.32,0.0,-9999,0.0,69.45958333333334,1.0,363.5508333333333,1.0,41.901041666666664,1.0,74.55833333333334,1.0,31.572083333333335,1.0,340.7708333333333,1.0,403.723,1.0,9.63,10.305,11.906,12.678,14.321,16.493,17.22,16.968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.431,9.15,7.838,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-7.88192,-9999,8.11154,-9999,8.90208,-9999,-9999,-9999,77.2657,-9999,84.796,-9999,-9999,-9999,0.176777,0.0,-9999,0.172171,0.177429,0.195771,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20171003,5.181,1.0,305.907,229.756,1.0,247.4,1.0,4.913,1.0,83.343,1.0,0.1,0.291667,2.318,0.0,-9999,0.0,91.14829787234041,0.9791666666666666,456.01708333333335,1.0,52.47229166666667,1.0,30.058333333333334,1.0,40.42255319148936,0.9791666666666666,350.95416666666665,1.0,405.747,0.979167,10.115,10.356,11.459,12.032,13.733,16.337,17.092,16.866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.302,9.09,7.821,-9999,-9999,-9999,-9999,-9999,0.0208333,0.0208333,0.0208333,-9999,-9999,-9999,-9999,-9999,-4.03382,-9999,8.18961,-9999,8.96833,-9999,-9999,-9999,81.7872,-9999,89.564,-9999,-9999,-9999,0.179264,0.0,-9999,0.174883,0.180798,0.183752,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20171004,10.529,0.958333,303.053,210.195,0.958333,274.641,0.958333,7.981,0.958333,83.472,0.979167,0.43,1.0,3.794,0.0,-9999,0.0,45.836590909090916,0.9166666666666666,328.9945454545454,0.9166666666666666,38.07840909090908,0.9166666666666666,25.277272727272738,0.9166666666666666,28.602727272727268,0.9166666666666666,365.83863636363634,0.9166666666666666,405.314,1.0,12.887,12.698,12.735,12.576,13.567,16.155,16.981,16.779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.556,9.225,7.843,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,0.605603,-9999,8.18961,-9999,8.9259,-9999,-9999,-9999,69.5541,-9999,75.8074,-9999,-9999,-9999,0.162848,0.0,-9999,0.159951,0.163664,0.181002,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
