TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20181228,-8.341,1.0,7.40009,1.621,1.0,243.717,1.0,0.511,1.0,91.903,0.895833,0.0,1.0,2.277,0.854167,0.17913566814195062,0.8541666666666666,-22.11145833333333,1.0,5.528958333333333,1.0,5.14375,1.0,1.875,1.0,1.3604166666666666,1.0,263.65625,1.0,414.243,1.0,-5.39,-7.163,-4.478,-2.767,-1.675,-0.553,-0.041,0.426,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.8143,1.0,-1.1591,1.0,-2.19892,-2.49769,-0.482907,0.378744,-34.8497,1.0,-66.1132,-75.0963,-14.5192,4.43821,0.201306,1.0,-9999,0.161238,0.173539,0.19711,1.0,1.0,1.0,0.346345,0.338666,0.362672,0.450708,0.192613,0.188711,0.199128,0.253986,0.205493,0.183301,0.281817,0.292889,0.0,0.0,0.0,0.0,-9999,-9999
20181229,-16.778,1.0,7.59102,2.498,1.0,205.208,1.0,0.371,1.0,92.418,1.0,0.0,1.0,3.3,0.979167,0.19334016633701903,0.9791666666666666,-31.515833333333337,1.0,6.051666666666667,1.0,5.645416666666667,1.0,2.9395833333333337,1.0,1.4383333333333332,1.0,235.74166666666667,1.0,416.184,1.0,-16.929,-6.927,-4.332,-2.74,-1.671,-0.556,-0.045,0.427,0.021,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.9297,1.0,-0.742623,1.0,-1.40883,-1.60025,-0.309394,0.30496,-7.13931,1.0,-13.5439,-15.3842,-2.9744,3.1178,0.365612,0.979167,-9999,0.275397,0.324159,0.346329,0.979167,0.979167,0.979167,0.135477,0.228609,0.254188,0.274375,-0.0647909,-0.0635528,-0.0319214,-0.0123913,0.0753908,0.0712074,0.177452,0.191477,0.0,0.0,0.0,0.0,-9999,-9999
20181230,-3.581,1.0,7.81436,1.741,1.0,245.692,1.0,2.293,1.0,91.898,1.0,0.0,1.0,9.958,1.0,0.5255199476945537,0.9791666666666666,-43.12166666666667,1.0,4.873124999999999,1.0,4.082291666666666,1.0,2.18125,1.0,1.2672916666666667,1.0,287.7645833333333,1.0,415.634,1.0,-5.066,-5.196,-3.726,-2.615,-1.692,-0.594,-0.051,0.427,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-13.0624,-9999,43.4841,-9999,82.4934,30.0164,109.596,0.501609,-101.26,-9999,-140.906,-218.201,-42.1872,6.16161,0.346726,1.0,-9999,0.30741,0.325675,0.338662,1.0,1.0,1.0,0.536298,0.38738,0.414184,0.501645,0.0915951,0.0915951,0.109427,0.162983,0.347701,0.299128,0.331475,0.341937,0.0,0.0,0.0,0.0,-9999,-9999
20181231,0.519,1.0,8.07076,3.005,1.0,255.196,1.0,2.724,1.0,90.757,1.0,0.0,1.0,10.123,1.0,0.5998766802156189,0.9791666666666666,-48.90979166666667,1.0,5.568958333333334,1.0,4.305833333333333,1.0,3.8145833333333337,1.0,1.66625,1.0,303.16875000000005,1.0,415.835,1.0,-2.733,-2.632,-2.307,-1.938,-1.431,-0.487,-0.056,0.428,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.79508,-9999,65.2059,-9999,90.7354,44.8387,164.343,-9999,-141.095,-9999,-97.3954,-267.67,-58.7833,7.92934,0.297361,1.0,-9999,0.265508,0.272621,0.305583,1.0,1.0,1.0,0.678053,0.420858,0.460918,0.556616,0.194609,0.156865,0.197434,0.264858,0.447947,0.37663,0.383198,0.386858,0.0,0.0,0.0,0.0,-9999,-9999
20190101,0.983,1.0,8.36103,4.921,1.0,254.427,1.0,3.204,1.0,89.526,1.0,0.0,1.0,7.466,1.0,0.41185297653112113,1.0,-47.80854166666668,1.0,7.741666666666667,1.0,5.829375,1.0,6.060416666666668,1.0,2.663333333333333,1.0,301.675,1.0,415.629,1.0,-2.515,-2.402,-1.815,-1.265,-0.373,-0.057,0.429,0.022,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.16408,-9999,65.4873,-9999,45.2048,27.2835,124.236,1.32984,-144.827,-9999,-99.9716,-274.75,-60.3381,8.29611,0.287564,1.0,-9999,0.260734,0.267291,0.292416,1.0,1.0,1.0,0.298897,0.297844,0.3159,0.422323,0.030801,0.0208829,0.0340592,0.129908,0.431643,0.639501,0.722661,0.787768,0.0450123,0.0161571,0.0247659,0.0506108,-9999,-9999
20190102,-5.468,1.0,8.6864,2.218,1.0,249.265,1.0,1.274,1.0,90.714,1.0,0.0,1.0,6.833,1.0,0.4109938112659693,1.0,-35.337291666666665,1.0,4.951666666666666,1.0,4.0093749999999995,1.0,2.38125,1.0,1.4639583333333333,1.0,283.76666666666665,1.0,414.831,1.0,-4.793,-3.072,-1.994,-1.263,-0.347,-0.06,0.43,0.023,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.6148,-9999,20.6082,-9999,14.2255,8.58586,28.6768,0.289639,-58.126,-9999,-39.9703,-80.8836,-24.2166,6.13457,0.301934,0.916667,-9999,0.241112,0.247759,0.316455,0.916667,0.916667,0.895833,0.241153,0.225177,0.241199,0.327521,-0.00119038,-0.031572,-0.00119038,0.0115591,0.362149,0.483473,0.557286,0.658779,0.0516413,0.0165264,0.0334842,0.0590039,-9999,-9999
20190103,-16.949,1.0,9.04742,1.92,1.0,162.419,1.0,0.634,1.0,92.415,0.916667,0.0,1.0,2.133,1.0,0.09506397461560356,1.0,-57.751666666666665,1.0,7.449791666666666,1.0,6.126458333333335,1.0,2.5625,1.0,1.8156249999999998,1.0,217.64375000000004,1.0,415.265,1.0,-17.844,-9.602,-4.291,-1.924,-0.596,-0.07,0.431,0.024,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-17.8347,1.0,-0.161279,1.0,-0.111328,-0.224423,-0.110903,0.202661,-4.71312,1.0,-3.25339,-6.55841,-3.24097,1.95877,0.319422,0.958333,-9999,0.288921,0.310017,0.319422,1.0,1.0,0.958333,0.132428,0.100912,0.132428,0.153195,-0.148199,-0.197081,-0.158278,-0.148199,0.223872,0.227554,0.265359,0.407241,0.041395,0.0138775,0.0242919,0.046905,-9999,-9999
20190104,-15.125,1.0,9.44517,2.144,1.0,161.165,1.0,1.346,1.0,92.589,1.0,0.0,1.0,2.225,1.0,0.0821075163467652,1.0,-57.44291666666667,1.0,7.488125,1.0,6.148333333333333,1.0,2.7604166666666665,1.0,1.9083333333333332,1.0,216.14791666666667,1.0,416.34,1.0,-19.014,-11.147,-5.729,-2.887,-1.178,-0.101,0.43,0.024,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.1087,1.0,-0.127572,1.0,-0.136744,-9999,-9999,0.201021,-5.97041,1.0,-4.95547,-9999,-9999,2.02886,0.322391,0.979167,-9999,0.316841,0.321593,0.322391,0.979167,1.0,0.979167,0.150174,0.120254,0.148991,0.17681,-0.1588,-0.183768,-0.166244,-0.146358,0.24783,0.26686,0.30963,0.450823,0.0442571,0.0149681,0.0251018,0.0500258,-9999,-9999
20190105,-15.324,1.0,9.88096,4.375,1.0,176.027,1.0,1.18,1.0,92.672,0.833333,0.0,1.0,2.119,1.0,0.07112069353504732,0.9583333333333334,-46.99937500000001,1.0,8.556458333333333,1.0,7.03125,1.0,5.170833333333333,1.0,2.6408333333333336,1.0,222.0041666666667,1.0,415.431,0.916667,-18.042,-11.05,-6.156,-3.439,-1.632,-0.161,0.43,0.024,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.729167,-14.0304,1.0,0.0243482,1.0,0.0210756,-9999,-9999,0.193317,-4.01724,1.0,-2.77039,-9999,-9999,2.02663,0.32932,0.354167,-9999,0.306483,0.317008,0.32932,0.375,0.354167,0.354167,0.148239,0.118216,0.14704,0.174265,-0.151588,-0.171721,-0.151259,-0.12544,0.245176,0.262672,0.304895,0.445995,0.0524192,0.018283,0.0297485,0.059159,-9999,-9999
20190106,-21.777,1.0,10.3557,2.562,1.0,205.269,1.0,0.272,1.0,92.761,0.6875,0.0,1.0,1.254,0.729167,0.07924247419703415,0.7083333333333334,-17.840208333333333,1.0,7.301666666666667,1.0,6.084583333333334,1.0,3.05625,1.0,1.5297916666666664,1.0,222.2229166666667,1.0,415.866,0.666667,-17.793,-10.735,-6.04,-3.556,-1.816,-0.245,0.431,0.025,0.018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0416667,-12.7133,1.0,0.251232,1.0,0.173421,-9999,-9999,0.200048,-9.58926,1.0,-6.61089,-9999,-9999,2.14219,0.367295,0.0,-9999,0.259781,0.276098,0.359182,0.0,0.0,0.0,0.0871504,0.0567814,0.0855944,0.0958869,-0.220194,-0.28202,-0.190948,-0.16444,0.159212,0.140279,0.159502,0.287493,0.0634176,0.0200594,0.0406876,0.0725075,-9999,-9999
20190107,-22.554,1.0,10.8706,2.139,1.0,185.283,1.0,0.299,1.0,92.832,0.791667,0.0,1.0,2.085,0.458333,-9999,-9999,-25.400833333333328,1.0,6.532708333333333,1.0,6.584583333333334,1.0,2.9333333333333336,1.0,2.0908333333333338,1.0,207.54791666666668,1.0,416.622,0.3125,-22.85,-13.726,-7.396,-4.13,-2.147,-0.348,0.432,0.026,0.019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-15.0947,1.0,0.619609,1.0,0.427706,-9999,-9999,0.201572,-16.8752,1.0,-11.6264,-9999,-9999,2.25826,0.309967,0.0,-9999,0.262731,0.297815,0.299393,0.0,0.0,0.0,0.0799248,0.0501769,0.0783575,0.0885949,-0.194786,-0.234786,-0.205181,-0.192834,0.148623,0.124996,0.148623,0.267457,0.0492285,0.0163166,0.0288258,0.0558401,-9999,-9999
20190108,-15.384,1.0,11.427,3.412,1.0,210.881,1.0,0.95,1.0,93.115,1.0,0.0,1.0,1.542,1.0,0.08534621532010003,0.9583333333333334,-24.91416666666667,1.0,7.260416666666667,1.0,6.041666666666667,1.0,4.054166666666667,1.0,2.156875,1.0,235.38749999999996,1.0,414.879,0.875,-15.578,-10.26,-6.509,-4.214,-2.395,-0.487,0.432,0.026,0.019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-13.453,1.0,-0.00709948,1.0,-0.00490066,-9999,-9999,0.175563,-2.32074,1.0,-1.60197,-9999,-9999,1.77191,0.332714,0.0,-9999,0.320098,0.332714,0.33337,0.0,0.0,0.0,0.147654,0.117539,0.146447,0.173469,-0.164521,-0.194096,-0.167653,-0.143562,0.244412,0.261321,0.303383,0.444605,0.0667416,0.021528,0.0421659,0.0761546,-9999,-9999
20190109,-23.793,1.0,12.0257,5.128,1.0,215.033,1.0,0.241,1.0,92.681,0.875,0.0,1.0,1.729,1.0,0.12699738128869364,0.9791666666666666,-7.660416666666667,1.0,6.321041666666666,1.0,7.658333333333334,1.0,5.3999999999999995,1.0,2.9800000000000004,1.0,223.8458333333334,1.0,414.858,0.916667,-16.614,-10.345,-6.174,-3.922,-2.239,-0.557,0.434,0.027,0.018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-14.127,-9999,0.241471,-9999,0.308585,-9999,-9999,0.210071,-13.6018,-9999,-17.0265,-9999,-9999,2.22722,0.308354,0.0,-9999,0.267633,0.285113,0.307118,0.0,0.0,0.0,0.0710247,0.0452361,0.0696249,0.0788333,-0.1903,-0.241998,-0.21393,-0.192875,0.132811,0.111995,0.132811,0.238589,0.104762,0.0318683,0.0716395,0.120578,-9999,-9999
20190110,-29.431,1.0,12.6679,4.617,1.0,197.835,1.0,0.134,1.0,92.341,1.0,0.0,1.0,1.812,1.0,0.11021370585906028,1.0,-2.158125,1.0,5.782291666666667,1.0,8.433958333333335,1.0,5.089583333333333,1.0,3.3552083333333336,1.0,199.8708333333333,1.0,414.703,0.791667,-19.306,-11.718,-6.648,-4.068,-2.315,-0.622,0.435,0.028,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-12.7272,-9999,0.482845,-9999,0.6188,-9999,-9999,0.221199,-17.6821,-9999,-22.2501,-9999,-9999,2.3692,0.298732,0.0,-9999,0.264356,0.271359,0.307564,0.0,0.0,0.0,0.0267832,0.0107511,0.0247071,0.0278551,-0.238707,-0.285619,-0.269634,-0.236812,0.0616615,0.0298404,0.0616615,0.106476,0.0851221,0.0266231,0.0568515,0.0976486,-9999,-9999
20190111,-31.82,1.0,13.3551,3.132,1.0,187.058,1.0,0.116,1.0,92.138,1.0,0.0,1.0,1.637,0.979167,0.1064168416211065,0.9791666666666666,8.032083333333334,1.0,4.895416666666667,1.0,9.081041666666666,1.0,3.75,1.0,3.03,1.0,177.07916666666665,1.0,415.189,0.916667,-24.363,-14.546,-7.864,-4.593,-2.631,-0.733,0.437,0.029,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-12.3851,-9999,0.667662,-9999,0.852797,-9999,-9999,0.214587,-18.3974,-9999,-23.217,-9999,-9999,2.38416,0.340353,0.0,-9999,0.295667,0.304276,0.344147,0.0,0.0,0.0,0.014358,0.00450078,0.0121339,0.0147102,-0.283156,-0.333063,-0.303822,-0.281309,0.0372645,0.0144372,0.0354631,0.0628686,0.0627736,0.0204199,0.0395244,0.0715593,-9999,-9999
20190112,-22.794,1.0,14.0882,5.229,1.0,214.129,1.0,0.382,1.0,92.317,1.0,0.0,1.0,2.18,1.0,0.12004354379527178,0.9583333333333334,1.3529166666666665,1.0,5.563958333333333,1.0,9.429375,1.0,5.85625,1.0,4.108125,1.0,212.11666666666667,1.0,415.446,0.395833,-19.27,-12.791,-7.935,-5.126,-3.133,-0.931,0.437,0.029,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-13.1704,-9999,0.610695,-9999,0.725705,-9999,-9999,0.209415,-14.1893,-9999,-16.8615,-9999,-9999,2.32417,0.491129,0.0,-9999,0.367135,0.419567,0.489143,0.0,0.0,0.0,0.0810387,0.0550323,0.0810387,0.0896234,-0.296697,-0.393063,-0.360618,-0.294244,0.146879,0.13435,0.151319,0.265447,0.0671612,0.022689,0.0415641,0.076311,-9999,-9999
20190113,-0.276,1.0,14.8686,4.898,1.0,242.912,1.0,3.044,1.0,92.173,1.0,0.0,1.0,6.107,1.0,0.37240672595276275,0.9583333333333334,-50.22624999999999,1.0,10.668333333333331,1.0,8.571041666666666,1.0,5.616666666666667,1.0,3.2735416666666666,1.0,292.2895833333334,1.0,415.144,0.875,-5.0,-5.188,-4.937,-4.084,-2.703,-1.001,0.437,0.028,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.9679,-9999,3.81777,-9999,4.53675,-9999,-9999,0.311565,-54.5137,-9999,-64.6716,-9999,-9999,3.34375,0.319271,0.0,-9999,0.272194,0.289146,0.368356,0.0,0.0,0.0,0.287507,0.287472,0.299091,0.404572,0.00659569,-0.00616023,0.00658996,0.0154533,0.417931,0.608784,0.690077,0.762743,0.0520321,0.0180429,0.0304138,0.0588232,-9999,-9999
20190114,0.002,1.0,15.697,5.501,1.0,231.867,1.0,3.078,1.0,92.956,1.0,0.0,1.0,4.761,1.0,0.2578286753012648,0.9791666666666666,-58.53187499999999,1.0,12.895000000000001,1.0,9.644166666666665,1.0,5.568749999999999,1.0,3.5716666666666668,1.0,289.47499999999997,1.0,415.131,0.916667,-4.879,-3.863,-3.416,-2.897,-1.869,-0.861,0.438,0.028,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.3266,1.0,3.25652,1.0,3.8698,-9999,-9999,0.354112,-39.3326,1.0,-46.6356,-9999,-9999,2.91239,0.306537,0.0,-9999,0.281954,0.298475,0.368478,0.0,0.0,0.0,0.290423,0.290219,0.302255,0.408916,0.000393384,-0.00407788,0.00208658,0.0269977,0.421673,0.615726,0.697748,0.769571,0.0507295,0.0183967,0.0270527,0.0567776,-9999,-9999
20190115,-8.431,1.0,16.5751,5.137,1.0,199.071,1.0,1.198,1.0,92.753,1.0,0.0,1.0,1.399,1.0,0.10571673209293773,0.9583333333333334,-46.749583333333334,1.0,13.381458333333333,1.0,9.921666666666667,1.0,3.9562499999999994,1.0,3.1608333333333327,1.0,245.56041666666667,1.0,415.094,0.75,-12.324,-7.462,-4.48,-2.954,-1.719,-0.789,0.439,0.029,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-11.2582,1.0,0.310659,1.0,0.369164,-9999,-9999,0.279588,-2.98854,1.0,-3.54244,-9999,-9999,2.07681,0.3121,0.0,-9999,0.249061,0.259239,0.336646,0.0,0.0,0.0,0.214186,0.199301,0.214026,0.265819,-0.0401953,-0.0821013,-0.0590935,-0.0426957,0.329305,0.41754,0.481126,0.599031,0.053446,0.0190559,0.02915,0.0600985,-9999,-9999
20190116,-11.8,1.0,17.5038,9.522,1.0,209.688,1.0,0.749,1.0,92.49,1.0,0.0,1.0,3.735,1.0,0.13714569743004895,0.9583333333333334,-38.08166666666667,1.0,17.494583333333335,1.0,13.250625,1.0,9.941666666666668,1.0,5.699166666666667,1.0,249.5354166666667,1.0,415.046,0.583333,-11.401,-7.493,-4.882,-3.364,-2.033,-0.898,0.439,0.029,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-12.1644,1.0,0.0757827,1.0,0.0900546,-9999,-9999,0.393307,-19.1978,1.0,-22.7522,-9999,-9999,3.08102,0.09854,0.0,-9999,0.0918099,0.09854,0.141058,0.0,0.0,0.0,0.182481,0.158183,0.181008,0.220962,0.0959025,0.0654147,0.088563,0.109,0.289923,0.342102,0.393738,0.527393,0.0603522,0.0219808,0.0435971,0.0678697,-9999,-9999
20190117,-12.407,1.0,18.484,6.97,1.0,193.783,1.0,0.388,1.0,92.516,0.875,0.0,1.0,1.552,0.875,0.09576382147678328,0.875,-44.454680851063834,0.9791666666666666,15.462916666666665,1.0,11.112083333333333,1.0,3.7374999999999994,1.0,4.104893617021276,0.9791666666666666,240.11041666666665,1.0,415.165,0.854167,-14.198,-8.871,-5.454,-3.642,-2.236,-1.014,0.439,0.03,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-12.6085,1.0,1.67086,1.0,1.98553,1.97888,2.20449,0.414229,-1.98715,1.0,-2.36138,-2.62178,-2.35347,2.96671,0.180386,0.0,-9999,0.174104,0.180386,0.19668,0.0,0.0,0.0,0.176576,0.151267,0.175001,0.212902,0.00787099,-0.00885397,0.00815512,0.0467474,0.28222,0.328371,0.378385,0.513381,0.0541708,0.0194906,0.0318215,0.0609006,-9999,-9999
20190118,-18.974,1.0,19.5167,3.717,1.0,235.266,1.0,0.231,1.0,92.482,0.895833,0.0,1.0,0.874,0.0,-9999,0.0,-5.247777777777778,0.9375,7.816086956521741,0.9583333333333334,6.971739130434783,0.9583333333333334,3.67608695652174,0.9583333333333334,0.8166666666666665,0.9375,240.56666666666663,0.9375,415.265,0.9375,-14.216,-9.322,-6.0,-4.116,-2.61,-1.185,0.439,0.03,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-13.2114,-9999,0.285444,-9999,0.339201,0.281119,0.376607,0.266717,-2.80656,-9999,-3.32394,-3.70289,-2.76404,1.70698,0.243666,0.0,-9999,0.204005,0.228328,0.242447,0.0,0.0,0.0,0.112903,0.0806393,0.112903,0.124262,-0.0926324,-0.145906,-0.101214,-0.0902796,0.196882,0.195173,0.217988,0.358143,0.0706382,0.0229272,0.0439863,0.0805101,-9999,-9999
20190119,-19.036,1.0,20.603,5.795,1.0,239.771,1.0,0.237,1.0,92.587,0.9375,0.0,1.0,1.071,0.0,-9999,0.0,-1.82625,1.0,9.432291666666666,1.0,11.32520833333333,1.0,7.0375000000000005,1.0,4.0495833333333335,1.0,241.4729166666667,1.0,415.174,0.854167,-12.935,-8.611,-5.71,-4.095,-2.696,-1.329,0.438,0.03,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-13.2364,-9999,0.0895026,-9999,0.106358,0.0881465,0.118087,0.313661,-0.397028,-9999,-0.470219,-0.523828,-0.391013,1.66763,0.26839,0.0,-9999,0.200487,0.233924,0.283257,0.0,0.0,0.0,0.112285,0.0799408,0.112285,0.123671,-0.0897584,-0.188449,-0.156353,-0.0893959,0.196066,0.193718,0.216412,0.356659,0.0939527,0.0298957,0.0622503,0.107583,-9999,-9999
20190120,-23.144,1.0,21.744,9.123,1.0,221.219,1.0,0.2,1.0,92.667,0.979167,0.0,1.0,1.767,0.0,-9999,0.0,4.604791666666666,1.0,9.703333333333335,1.0,16.946458333333336,1.0,6.0062500000000005,1.0,7.773958333333333,1.0,216.57291666666666,1.0,415.413,0.875,-17.426,-10.802,-6.415,-4.288,-2.791,-1.414,0.438,0.031,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-16.0829,-9999,2.43532,-9999,2.89396,2.39842,3.21309,0.598829,-24.1646,-9999,-28.6192,-31.8821,-23.7985,2.93597,0.284989,0.0,-9999,0.234762,0.258509,0.34586,0.0,0.0,0.0,0.0745452,0.0452434,0.0729705,0.08316,-0.175675,-0.298328,-0.19633,-0.175321,0.14071,0.113603,0.14071,0.2525,0.082888,0.0279187,0.053056,0.0946109,-9999,-9999
20190121,-20.857,1.0,22.9403,4.925,1.0,239.444,1.0,0.222,1.0,92.211,1.0,0.0,1.0,3.353,0.0,-9999,-9999,21.087500000000002,1.0,7.122708333333333,1.0,10.527708333333333,1.0,6.447916666666667,1.0,2.6789583333333336,1.0,216.73750000000004,1.0,415.658,0.166667,-19.259,-12.463,-7.666,-5.12,-3.371,-1.63,0.438,0.031,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-16.0386,-9999,0.810975,-9999,0.963702,0.798687,1.06998,0.426436,-12.3265,-9999,-14.5988,-16.2632,-12.1397,2.62101,0.260299,0.0,-9999,0.240218,0.249456,0.2822,0.0,0.0,0.0,0.0954509,0.0643803,0.0943416,0.105688,-0.136734,-0.195919,-0.169217,-0.14157,0.171462,0.157824,0.178205,0.31063,0.0591721,0.0210152,0.0328252,0.0666089,-9999,-9999
20190122,-8.808,1.0,24.1931,6.063,1.0,246.298,1.0,1.043,1.0,92.393,1.0,0.0,1.0,4.594,0.458333,-9999,0.0,-23.911875,1.0,11.348958333333334,1.0,14.194791666666665,1.0,6.431249999999999,1.0,5.147708333333333,1.0,267.11875000000003,1.0,415.895,0.625,-11.377,-8.815,-6.675,-5.142,-3.625,-1.887,0.436,0.031,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9.32185,1.0,3.51411,1.0,4.16193,3.46087,4.17591,1.0906,-27.2171,1.0,-32.2345,-32.3428,-26.8048,2.83802,0.255315,0.0,-9999,0.253891,0.257284,0.277098,0.0,0.0,0.0,0.209358,0.195604,0.208714,0.260175,-0.0454783,-0.0591917,-0.0454641,-0.0174814,0.321884,0.408742,0.471579,0.585533,0.0593846,0.0213745,0.032605,0.0667571,-9999,-9999
20190123,1.593,1.0,25.503,11.249,1.0,257.548,1.0,3.117,1.0,92.113,1.0,0.0,1.0,8.055,1.0,0.4000262439473882,1.0,-50.15270833333333,1.0,20.895208333333333,1.0,15.623333333333335,1.0,11.104166666666666,1.0,6.661041666666667,1.0,308.62708333333336,1.0,415.638,0.791667,-3.264,-3.787,-4.238,-3.97,-2.962,-1.819,0.433,0.031,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-0.339725,1.0,16.8237,1.0,19.992,16.5688,22.1967,1.69011,-60.955,1.0,-72.1918,-80.4222,-60.0314,4.09788,0.318814,0.0,-9999,0.275311,0.280471,0.368174,0.0,0.0,0.0,0.303991,0.302395,0.323492,0.395761,0.0274607,0.0108512,0.0274112,0.0376198,0.437559,0.654118,0.73787,0.798564,0.0590593,0.0218876,0.043519,0.0653163,-9999,-9999
20190124,3.294,1.0,26.8707,12.111,1.0,271.05,1.0,3.762,1.0,91.977,1.0,0.0,1.0,5.898,1.0,0.3292199284674767,0.9583333333333334,-39.795624999999994,1.0,21.508541666666662,1.0,15.11875,1.0,8.210416666666667,1.0,6.401875,1.0,313.875,1.0,415.351,0.666667,-2.114,-2.684,-3.108,-2.988,-2.174,-1.508,0.432,0.031,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-0.119047,1.0,20.7499,1.0,24.575,20.4355,24.6576,1.59731,-53.1832,1.0,-62.9873,-63.1989,-52.3774,3.77358,0.353303,0.0,0.0421564,0.344596,0.348924,0.39011,0.0,0.0,0.0,0.317969,0.314845,0.344587,0.41663,-0.0290159,-0.0291126,-0.00871677,0.0580813,0.453695,0.693201,0.779903,0.828014,0.0575558,0.0214771,0.0422543,0.0638798,-9999,-9999
20190125,1.837,1.0,28.297,10.685,1.0,271.848,1.0,3.06,1.0,91.407,1.0,0.0,1.0,7.663,1.0,0.4972746764440635,0.9791666666666666,-40.252916666666664,1.0,20.30770833333333,1.0,13.960416666666667,1.0,11.774999999999999,1.0,6.116875,1.0,313.425,1.0,414.452,0.0,-1.198,-1.623,-2.261,-2.301,-1.61,-1.243,0.43,0.031,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,0.903776,1.0,18.7275,1.0,22.1799,18.4438,22.2544,1.51392,-49.0758,1.0,-58.1227,-58.318,-48.3322,3.04348,0.361164,0.0,0.0182487,0.331779,0.341107,0.381426,0.0,0.0,0.0,0.305811,0.303983,0.326451,0.398552,-0.0294114,-0.0347131,-0.0248861,0.0269496,0.43958,0.659733,0.743585,0.802252,0.0658372,0.0243101,0.0486533,0.0726415,-9999,-9999
