TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210707,18.801,1.0,482.091,229.783,1.0,332.068,1.0,13.776,1.0,78.942,0.958333,0.318,0.0,2.001,0.958333,0.3730737045829976,0.9583333333333334,114.15173913043479,0.9583333333333334,-9999,0.0,-9999,0.0,131.70217391304345,0.9583333333333334,25.862826086956517,0.9583333333333334,416.0913043478261,0.9583333333333334,424.846,0.75,15.677,15.328,14.019,13.09,11.782,11.33,10.321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.152,7.861,1.264,2.366,8.155,14.687,1.0,0.375,1.0,0.895833,1.0,0.979167,3.95446,0.979167,51.9065,1.0,53.9997,48.4068,59.3215,3.06569,60.922,1.0,63.3788,56.8145,69.6249,4.80685,-0.0628748,0.625,0.178504,-0.223251,-0.102335,-0.0631766,0.625,0.1875,0.625,3.78401,3.78493,4.17842,4.7272,4.00726,3.9878,4.27394,4.73641,5.3345,4.25369,5.17941,5.45078,4.25336,4.26667,4.68417,4.76766,-9999,-9999
20210708,18.797,1.0,481.283,342.346,1.0,305.327,1.0,15.659,1.0,78.801,0.9375,0.006,0.0,2.252,0.958333,0.4481261762636433,0.9583333333333334,185.7667391304348,0.9583333333333334,-9999,-9999,-9999,-9999,85.22173913043477,0.9583333333333334,42.509347826086945,0.9583333333333334,428.5695652173912,0.9583333333333334,427.946,0.770833,16.624,16.032,14.335,13.252,11.884,11.394,10.377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.875,7.899,1.239,2.246,7.889,14.276,1.0,0.479167,1.0,1.0,1.0,1.0,4.05621,1.0,60.1156,1.0,60.4474,55.5443,68.7033,3.73446,92.5676,1.0,93.0785,85.5287,105.791,5.61862,-0.709185,0.729167,0.166092,-1.01567,-0.795073,-0.70094,0.708333,0.729167,0.729167,3.92419,3.92419,4.24464,5.05836,4.93986,4.73997,5.01805,5.69555,5.40977,4.28657,5.18121,5.53475,4.73382,4.6229,5.15534,5.21708,-9999,-9999
20210709,17.297,1.0,480.429,314.417,1.0,302.283,1.0,13.431,1.0,79.136,0.9375,0.098,0.0,2.642,0.958333,0.44403908589299557,0.9583333333333334,167.05086956521743,0.9583333333333334,-9999,0.0,-9999,0.0,90.8913043478261,0.9583333333333334,38.11869565217391,0.9583333333333334,417.4717391304348,0.9583333333333334,427.043,0.8125,15.84,15.52,14.282,13.36,12.017,11.499,10.454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.987,7.82,1.233,2.252,7.7,14.235,0.958333,0.604167,1.0,0.895833,0.979167,1.0,2.4479,0.979167,41.9927,1.0,43.6862,39.1615,47.9915,2.9088,114.88,1.0,119.513,107.135,131.291,5.72746,-0.76738,0.6875,0.173753,-1.05752,-0.76738,-0.745721,0.729167,0.6875,0.6875,3.84719,3.84016,4.15936,4.90332,4.80108,4.65676,4.90092,5.62093,5.16847,3.80323,4.68695,5.35144,4.69118,4.42559,4.96287,5.21527,-9999,-9999
20210710,17.747,1.0,479.528,329.174,1.0,295.502,1.0,15.447,1.0,79.469,0.895833,0.0,0.0,1.603,0.916667,0.25270891351260144,0.8958333333333334,176.80931818181818,0.9166666666666666,-9999,0.0,-9999,0.0,114.90454545454546,0.9166666666666666,41.58681818181818,0.9166666666666666,421.75681818181823,0.9166666666666666,427.373,0.583333,16.061,15.583,14.186,13.253,11.983,11.525,10.511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.848,7.896,1.203,2.138,7.534,14.015,0.958333,0.645833,1.0,0.979167,1.0,0.958333,3.01009,1.0,40.8519,0.979167,42.4993,38.0976,47.2258,3.61844,89.5386,1.0,93.1494,83.5017,103.509,5.78893,-0.628214,0.6875,0.166304,-0.83501,-0.677049,-0.628214,0.708333,0.729167,0.6875,3.95876,3.94194,4.27009,4.94277,4.67794,4.57923,4.8827,5.57098,5.14348,3.2043,4.77231,5.31122,4.60266,3.74916,4.86027,5.11482,-9999,-9999
20210711,18.274,1.0,478.581,212.598,1.0,319.275,1.0,14.987,1.0,79.23,0.75,0.441,0.0208333,1.712,0.875,0.3148590879792468,0.8541666666666666,85.17951219512194,0.8541666666666666,-9999,0.0,-9999,0.0,130.59523809523813,0.875,25.779523809523816,0.875,407.20476190476194,0.875,426.439,0.6875,15.585,15.248,14.123,13.248,11.998,11.55,10.552,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.964,7.792,1.197,2.089,7.37,14.125,0.958333,0.6875,1.0,0.791667,0.979167,1.0,2.72883,1.0,35.6638,0.875,37.102,33.2593,41.2282,2.53263,57.5701,0.875,59.8917,53.6886,66.5525,4.76506,0.286245,0.479167,0.171646,0.0507599,0.239581,0.286245,0.541667,0.458333,0.479167,4.08465,4.0596,4.39702,5.03647,3.87144,3.82092,4.10501,4.74433,5.14015,2.42223,4.87961,5.2977,3.74346,2.91983,4.04316,4.2554,-9999,-9999
20210712,19.053,1.0,477.588,330.142,1.0,315.703,1.0,14.951,1.0,79.101,0.8125,0.592,0.0,2.001,0.875,0.3546946134220474,0.875,173.2957142857143,0.875,-9999,0.0,-9999,0.0,92.07619047619046,0.875,38.427857142857135,0.875,426.14047619047625,0.875,427.439,0.604167,17.101,16.377,14.638,13.424,12.074,11.595,10.597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.932,7.77,1.19,2.094,7.26,13.752,0.958333,0.791667,1.0,1.0,0.958333,0.916667,3.8798,0.979167,49.8389,0.916667,51.8488,46.4787,59.0541,3.02905,99.6632,0.916667,103.682,92.9437,118.091,5.42047,-0.0698567,0.604167,0.241979,-0.37475,-0.21295,-0.0698567,0.625,0.5,0.604167,4.23696,4.20418,4.55094,5.15588,4.54055,4.35439,4.71301,5.21834,5.16003,2.48786,4.99347,5.30413,4.35669,3.32267,4.58747,4.84886,-9999,-9999
20210713,15.76,1.0,476.549,207.518,1.0,320.168,1.0,9.158,1.0,78.978,0.895833,2.572,0.0,2.283,0.916667,0.41143855961382747,0.9166666666666666,107.18431818181817,0.9166666666666666,433.3468181818182,0.9166666666666666,23.16204545454546,0.9166666666666666,129.18181818181816,0.9166666666666666,27.586136363636367,0.9166666666666666,404.6386363636364,0.9166666666666666,427.964,0.770833,15.115,15.069,14.4,13.522,12.223,11.706,10.672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.497,7.816,1.113,1.943,7.082,12.945,1.0,0.958333,0.979167,0.958333,1.0,0.958333,1.91441,1.0,33.644,0.895833,37.8403,31.3756,39.8648,2.45331,56.5083,0.9375,63.5563,52.6984,66.9567,4.37645,0.328167,0.708333,0.22187,0.054735,0.267559,0.328167,0.770833,0.770833,0.708333,3.95775,3.90968,4.25648,4.81652,3.90302,3.7185,3.97487,4.49085,4.72642,2.23405,4.38548,4.95284,3.83269,3.21753,4.32039,4.40805,-9999,-9999
20210714,16.647,1.0,475.465,359.734,1.0,298.602,1.0,12.881,1.0,79.011,0.833333,0.0,0.0,1.675,0.895833,0.2873722558435833,0.875,208.28930232558142,0.8958333333333334,778.4642857142857,0.875,42.20756097560976,0.8541666666666666,47.99302325581396,0.8958333333333334,44.7753488372093,0.8958333333333334,426.8232558139535,0.8958333333333334,425.441,0.604167,16.08,15.521,14.232,13.265,12.094,11.694,10.715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.161,7.843,1.039,1.896,6.871,12.442,1.0,0.875,0.979167,0.8125,1.0,0.916667,2.16346,0.979167,54.2958,0.8125,61.0679,51.6984,64.3351,3.21292,125.801,0.958333,141.491,119.783,149.061,5.51108,-0.0331152,0.75,0.221943,-0.31429,-0.106051,-0.0331152,0.6875,0.375,0.75,4.11634,4.06163,4.41562,4.93749,4.43521,4.33957,4.57773,4.96714,4.7475,2.31133,4.52931,4.95176,4.39954,3.46566,4.83462,4.91063,-9999,-9999
20210715,18.87,0.9375,474.336,264.6,0.9375,319.923,0.9375,16.001,0.9375,78.87,0.895833,0.392,0.0,1.888,0.895833,0.38548214992826874,0.875,75.36023255813954,0.8958333333333334,236.85599999999997,0.7291666666666666,20.315238095238094,0.875,115.80232558139537,0.8958333333333334,24.908837209302323,0.8958333333333334,415.80930232558137,0.8958333333333334,426.912,0.479167,16.475,15.941,14.567,13.473,12.18,11.718,10.733,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.118,7.728,1.009,1.83,6.671,12.112,0.9375,0.708333,0.895833,0.9375,0.9375,0.9375,3.31308,0.916667,43.8229,0.895833,49.2888,43.6157,51.9258,2.76954,64.3311,0.9375,72.3548,64.0268,76.2259,5.05301,-0.652846,0.291667,0.251591,-0.700333,-0.652846,-0.348504,0.270833,0.291667,0.291667,4.43325,4.37216,4.72827,5.22988,4.91701,4.61504,4.96208,5.87626,4.92922,2.48979,4.78339,5.09425,3.90188,3.05801,4.3455,4.41009,-9999,-9999
20210716,19.646,1.0,473.163,289.488,1.0,325.183,1.0,16.554,1.0,78.911,1.0,0.65,0.0,2.26,1.0,0.41219701618068366,1.0,140.31166666666667,1.0,-9999,0.0,-9999,0.0,119.91041666666666,1.0,33.687291666666674,1.0,430.8208333333334,1.0,422.447,0.166667,17.717,16.955,15.12,13.782,12.352,11.814,10.792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.082,7.777,1.01,1.863,6.604,12.082,1.0,0.958333,1.0,0.9375,1.0,1.0,3.90409,1.0,40.1655,1.0,44.1793,39.9181,47.5921,2.9027,81.672,1.0,89.8337,81.1691,96.7732,5.5154,0.100319,0.25,0.225388,-0.0934397,0.100319,0.140646,0.25,0.25,0.25,4.59646,4.52645,4.89084,5.35974,4.64304,4.6019,4.75943,5.25942,4.95173,2.5552,4.94859,5.10778,3.89362,3.05272,4.332,4.39863,-9999,-9999
20210717,20.036,1.0,471.945,328.465,1.0,311.411,1.0,18.632,1.0,79.196,0.895833,0.004,0.0,2.059,0.916667,0.4050539534447243,0.9166666666666666,176.20704545454547,0.9166666666666666,-9999,0.0,-9999,0.0,89.93181818181819,0.9166666666666666,40.656136363636364,0.9166666666666666,434.47727272727275,0.9166666666666666,425.813,0.291667,17.723,16.945,15.163,13.893,12.484,11.928,10.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.027,7.704,0.983,1.812,6.609,12.098,1.0,0.916667,0.979167,0.895833,1.0,1.0,3.3107,1.0,41.1438,1.0,46.2755,40.8905,48.7513,2.72043,92.8507,1.0,104.431,92.2789,110.019,5.19638,-0.479569,0.0416667,0.21816,-0.545458,-0.481035,-0.464735,0.0416667,0.0416667,0.0416667,4.7071,4.62877,4.99655,5.42483,5.19817,4.78354,5.26376,5.89585,4.90891,2.59266,4.90891,5.06149,3.82925,2.82718,4.24153,4.28761,-9999,-9999
20210718,21.685,1.0,470.683,281.438,1.0,329.699,1.0,21.679,1.0,79.451,0.875,0.015,0.0,1.591,0.958333,0.26337844580152375,0.9375,143.0682608695652,0.9583333333333334,-9999,0.0,-9999,0.0,78.90434782608695,0.9583333333333334,32.81260869565218,0.9583333333333334,440.75,0.9583333333333334,426.162,0.270833,18.139,17.349,15.509,14.155,12.66,12.05,10.976,1.0,1.0,1.0,0.979167,1.0,1.0,0.979167,1.001,7.603,0.956,1.73,6.422,12.029,1.0,0.854167,0.979167,0.729167,0.875,1.0,3.42119,1.0,34.6938,1.0,38.1609,34.4802,39.8741,2.492,74.6951,1.0,82.1596,74.2352,85.8482,4.65342,0.493883,0.0,0.240909,0.340412,0.414189,0.520494,0.0,0.0,0.0,4.97007,4.88355,5.23687,5.64848,4.58173,4.5482,4.71948,5.15459,5.00741,2.72789,5.00741,5.12972,3.28079,2.26902,3.67129,3.71455,-9999,-9999
20210719,20.852,1.0,469.378,198.555,1.0,349.201,1.0,18.397,1.0,79.423,0.8125,0.151,0.0,1.714,0.916667,0.370563086035679,0.8958333333333334,102.01318181818182,0.9166666666666666,-9999,0.0,-9999,0.0,128.8181818181818,0.9166666666666666,24.221818181818183,0.9166666666666666,433.2772727272728,0.9166666666666666,424.142,0.0208333,17.307,16.807,15.424,14.239,12.794,12.172,11.069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943,7.579,0.934,1.761,6.379,12.013,1.0,0.875,0.895833,0.854167,0.9375,1.0,3.14076,1.0,29.8739,0.979167,33.5999,29.7326,35.3975,2.49711,45.6756,1.0,51.3725,45.4595,54.121,4.29245,0.815038,0.0,0.249629,0.628534,0.679019,0.822336,0.0,0.0,0.0,4.94786,4.85099,5.15524,5.58394,4.2876,4.22065,4.49315,4.7573,4.84903,2.66682,4.84903,4.99634,2.79938,2.0024,3.17157,3.2136,-9999,-9999
20210720,17.49,1.0,468.03,223.881,1.0,357.912,1.0,7.996,1.0,79.217,0.895833,3.7,0.0208333,1.911,0.916667,0.4125924463731563,0.9166666666666666,152.0806818181818,0.9166666666666666,-9999,0.0,-9999,0.0,131.57500000000002,0.9166666666666666,27.94545454545455,0.9166666666666666,422.04545454545445,0.9166666666666666,424.444,0.0416667,17.928,17.315,15.681,14.352,12.877,12.258,11.162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967,7.54,0.926,1.697,6.35,11.933,0.979167,1.0,0.979167,1.0,0.979167,1.0,4.59584,1.0,46.0047,1.0,50.602,45.7214,54.511,2.94155,76.517,1.0,84.1636,76.0458,90.665,4.47397,0.695846,0.0,0.252363,0.462665,0.573197,0.735169,0.0,0.0,0.0,4.62694,4.51854,4.83785,5.2264,4.07798,3.9373,4.17415,4.51892,4.4441,2.40528,4.4441,4.6747,3.30761,2.84623,3.76507,3.84184,-9999,-9999
20210721,17.412,1.0,466.638,296.3,1.0,324.741,1.0,9.451,1.0,79.104,0.833333,0.291,0.0,2.019,0.895833,0.41370791895921766,0.8958333333333334,186.25772727272727,0.9166666666666666,-9999,0.0,-9999,0.0,99.86818181818184,0.9166666666666666,34.42977272727273,0.9166666666666666,416.31136363636364,0.9166666666666666,427.45,0.0,17.096,16.714,15.462,14.356,12.963,12.355,11.251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978,7.54,0.936,1.728,6.355,11.891,1.0,0.958333,0.979167,0.854167,0.9375,1.0,3.0664,1.0,64.6006,0.958333,72.6579,64.2028,78.2784,3.81118,93.7798,1.0,105.477,93.2023,113.636,4.76691,-0.735863,0.0,0.239643,-0.735863,-0.678734,-0.487085,0.0,0.0,0.0,4.68606,4.56884,4.87982,5.24433,5.25763,4.98808,5.4483,5.96912,4.36393,2.4055,4.36393,4.60056,3.91938,3.42443,4.39353,4.50767,-9999,-9999
20210722,18.561,1.0,465.204,235.615,1.0,347.097,1.0,11.891,1.0,79.114,0.9375,0.158,0.0,2.6,0.958333,0.5637806375310115,0.9375,137.3358695652174,0.9583333333333334,-9999,-9999,-9999,-9999,132.1630434782609,0.9583333333333334,28.32282608695652,0.9583333333333334,425.62608695652165,0.9583333333333334,424.129,0.0,18.07,17.473,15.777,14.538,13.066,12.438,11.326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,7.557,0.916,1.675,6.369,11.905,1.0,1.0,0.979167,0.895833,1.0,1.0,4.07004,1.0,43.1047,1.0,48.7556,45.4232,52.2466,3.03404,73.8437,1.0,83.5243,77.8156,89.5049,4.71172,0.681811,0.0,0.255532,0.57946,0.650201,0.694132,0.0,0.0,0.0,4.89855,4.77194,5.06645,5.41757,4.26172,4.26172,4.54758,4.77862,4.41411,2.50109,4.41411,4.63409,3.14646,2.65889,3.57579,3.65131,-9999,-9999
20210723,17.737,1.0,463.728,274.882,1.0,307.062,1.0,13.246,1.0,79.283,0.916667,0.002,0.0,1.964,0.958333,0.3405297292868785,0.9583333333333334,108.08630434782609,0.9583333333333334,-9999,0.0,-9999,0.0,128.58913043478262,0.9583333333333334,30.757391304347824,0.9583333333333334,412.7130434782608,0.9583333333333334,426.196,0.0,16.644,16.378,15.238,14.411,13.093,12.508,11.407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972,7.516,0.944,1.718,6.356,11.885,1.0,1.0,0.9375,0.895833,1.0,1.0,1.85898,1.0,44.1443,1.0,49.9314,46.9436,53.5066,3.17552,73.5835,1.0,83.23,78.2497,89.1894,4.55842,-0.210247,0.0,0.25648,-0.242423,-0.182775,0.0954724,0.0,0.0,0.0,4.86441,4.72914,5.02204,5.3433,4.88134,4.58492,4.92463,5.52701,4.25825,2.41849,4.25825,4.49921,3.54572,3.04082,3.99352,4.08945,-9999,-9999
20210724,18.793,1.0,462.211,331.806,1.0,305.871,1.0,16.843,1.0,79.323,0.895833,0.0,0.0,1.802,0.958333,0.30140658065125797,0.9583333333333334,176.7667391304348,0.9583333333333334,-9999,0.0,-9999,0.0,77.74782608695654,0.9583333333333334,39.259347826086945,0.9583333333333334,429.9413043478261,0.9583333333333334,423.55,0.0,17.304,16.72,15.15,14.246,12.986,12.474,11.434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.963,7.461,0.926,1.68,6.355,11.786,1.0,0.979167,0.9375,0.916667,0.979167,1.0,2.23599,1.0,34.0655,0.979167,38.3143,35.8978,41.2902,3.83786,106.475,1.0,119.755,112.202,129.057,4.8156,-1.02932,0.0,0.229979,-1.00499,-0.790118,-0.47346,0.0,0.0,0.0,5.06434,4.89997,5.22312,5.54502,5.77324,5.06054,5.81838,6.50194,4.28575,2.53204,4.28575,4.51055,3.35282,2.72771,3.78618,3.8543,-9999,-9999
20210725,20.286,1.0,460.652,317.694,1.0,311.69,1.0,19.219,1.0,79.122,0.770833,0.031,0.0,1.844,0.875,0.32116072005182167,0.8541666666666666,166.5847619047619,0.875,-9999,0.0,-9999,0.0,99.95000000000002,0.875,38.47047619047619,0.875,433.98809523809524,0.875,423.043,0.0,18.162,17.437,15.573,14.449,13.059,12.494,11.452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.935,7.406,0.911,1.647,6.283,11.74,1.0,1.0,1.0,0.916667,1.0,1.0,2.75917,1.0,37.7423,0.979167,42.4497,39.7724,46.2622,2.75376,110.256,0.979167,124.007,116.186,135.145,5.57578,-0.00939657,0.0,0.899221,-0.0178093,0.0432678,0.129757,0.0,0.0,0.0,5.32698,5.1616,5.5129,5.81483,5.27648,4.90472,5.2918,5.72115,4.35558,2.6566,4.35558,4.55837,3.00212,2.35552,3.40999,3.47048,-9999,-9999
20210726,20.375,1.0,459.052,298.098,1.0,315.093,1.0,19.564,1.0,79.109,0.895833,0.0,0.0,1.638,0.916667,0.28187331429625817,0.8958333333333334,153.69727272727275,0.9166666666666666,-9999,0.0,-9999,0.0,126.79772727272729,0.9166666666666666,36.77431818181818,0.9166666666666666,435.96590909090907,0.9166666666666666,422.338,0.0,18.119,17.428,15.659,14.564,13.16,12.566,11.505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.893,7.397,0.906,1.612,6.249,11.711,1.0,0.958333,0.958333,0.958333,0.979167,1.0,2.77493,1.0,26.3861,0.979167,29.6771,27.8053,32.8609,2.86899,86.8318,1.0,97.6619,91.5022,108.139,5.4583,-0.348874,0.0,0.888305,-0.340907,-0.178436,0.22016,0.0,0.0,0.0,5.41216,5.25386,5.584,5.86031,5.29783,4.95103,5.45503,6.16916,4.29045,2.6695,4.29045,4.51718,2.84314,2.26102,3.24661,3.30831,-9999,-9999
20210727,21.613,1.0,457.412,233.324,1.0,342.21,1.0,20.745,1.0,79.161,0.9375,0.041,0.0,1.746,0.958333,0.3469616351889602,0.9583333333333334,113.91304347826087,0.9583333333333334,-9999,0.0,-9999,0.0,153.6021739130435,0.9583333333333334,27.094782608695656,0.9583333333333334,438.1847826086956,0.9583333333333334,420.779,0.0208333,18.025,17.355,15.671,14.623,13.23,12.629,11.561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.858,7.411,0.911,1.663,6.19,11.68,1.0,0.916667,0.9375,0.979167,1.0,1.0,3.32164,0.979167,36.323,0.958333,40.3719,38.2768,45.2363,3.09032,71.0628,1.0,78.984,74.8851,88.5008,4.97292,0.727191,0.0,0.770525,0.726281,0.765793,0.852454,0.0,0.0,0.0,5.64998,5.48717,5.81192,6.06921,4.79264,4.65703,4.97145,5.24154,4.33006,2.77466,4.33006,4.53885,2.43653,1.92752,2.80351,2.86186,-9999,-9999
20210728,19.281,1.0,455.732,137.967,1.0,364.394,1.0,11.516,1.0,79.447,0.9375,1.539,0.0,1.667,1.0,0.2726009754137817,1.0,65.01583333333333,1.0,-9999,0.0,-9999,0.0,96.88541666666667,1.0,15.265625,1.0,418.8208333333334,1.0,420.077,0.270833,17.394,17.07,15.768,14.76,13.337,12.706,11.622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916,7.474,0.95,1.575,6.139,11.639,1.0,1.0,1.0,1.0,1.0,1.0,3.29707,1.0,35.9944,1.0,40.0066,37.9305,44.827,2.79826,16.2237,1.0,18.0322,17.0964,20.2049,3.09566,1.53602,0.0416667,0.511115,1.5068,1.5326,1.63749,0.0416667,0.0416667,0.166667,5.42464,5.24938,5.58847,5.78527,3.82296,3.52593,3.97009,4.16667,4.06448,2.52316,4.06448,4.33245,2.04602,1.86195,2.41472,2.48853,-9999,-9999
20210729,16.155,1.0,454.012,176.859,1.0,352.707,1.0,4.997,1.0,79.444,0.895833,5.659,0.0,1.154,0.854167,0.21739070121464604,0.8333333333333334,111.79608695652178,0.9583333333333334,401.96434782608713,0.9583333333333334,19.258913043478266,0.9583333333333334,112.00434782608693,0.9583333333333334,19.04586956521739,0.9583333333333334,405.55217391304353,0.9583333333333334,431.859,0.6875,15.904,15.863,15.077,14.423,13.223,12.704,11.671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.112,7.568,1.331,1.948,6.092,11.638,1.0,0.958333,1.0,1.0,1.0,1.0,3.18402,1.0,31.8051,1.0,35.4337,33.5158,39.7876,3.01486,35.1605,1.0,39.1719,37.0517,43.9851,3.54518,0.49108,0.1875,0.358069,0.432502,0.522025,0.993814,0.1875,0.1875,0.520833,5.06638,4.88189,5.15159,5.36329,4.52702,3.87357,4.55779,4.84126,3.7131,2.29739,3.7131,4.0349,2.75998,2.60393,3.19453,3.28786,-9999,-9999
20210730,17.702,1.0,452.252,234.033,1.0,347.506,1.0,9.845,1.0,79.479,0.9375,0.113,0.0,1.482,0.958333,0.2775232572143699,0.9583333333333334,151.2132608695652,0.9583333333333334,506.01217391304357,0.9583333333333334,25.18304347826086,0.9583333333333334,96.52173913043478,0.9583333333333334,26.32695652173913,0.9583333333333334,413.35434782608684,0.9583333333333334,424.718,0.708333,16.592,16.313,15.133,14.378,13.181,12.693,11.692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.566,7.55,1.742,2.447,6.137,11.633,1.0,1.0,0.979167,1.0,1.0,1.0,4.24209,0.979167,66.5423,1.0,76.4781,70.1215,86.8837,3.99218,53.5497,1.0,61.5454,56.43,69.9193,3.88252,0.748472,0.4375,0.158025,0.730645,0.827505,1.10547,0.416667,0.541667,0.645833,5.34379,5.15167,5.48148,5.61347,4.41258,3.72166,4.61106,4.8059,3.77289,2.46852,3.77289,4.06832,2.79269,2.60029,3.19764,3.29518,-9999,-9999
20210731,18.043,1.0,450.455,134.382,1.0,355.372,1.0,9.26,1.0,79.643,0.916667,0.272,0.0,1.564,0.958333,0.3088532869348458,0.9375,71.23326086956521,0.9583333333333334,312.76422222222214,0.9375,14.91266666666667,0.9375,86.07826086956523,0.9583333333333334,14.459130434782606,0.9583333333333334,407.7913043478261,0.9583333333333334,422.972,0.875,15.894,15.943,15.226,14.561,13.314,12.765,11.737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.51,7.575,1.67,2.258,6.161,11.721,1.0,0.958333,0.979167,1.0,1.0,0.979167,2.39966,0.979167,41.2274,1.0,50.5339,45.5796,53.8302,3.26531,19.0696,1.0,23.3743,21.0827,24.899,3.47348,1.27129,0.625,0.139755,1.23954,1.25625,1.29341,0.604167,0.625,0.625,5.46801,5.26533,5.60878,5.70474,4.17153,3.99693,4.18796,4.41028,3.74514,2.50611,3.74514,4.04004,2.21331,2.17264,2.60491,2.68657,-9999,-9999
20210801,19.88,1.0,448.619,289.223,1.0,352.043,1.0,13.424,1.0,79.533,0.958333,0.001,0.0,1.506,0.9375,0.2899946849395706,0.9166666666666666,190.83652173913046,0.9583333333333334,618.7186956521739,0.9583333333333334,31.426521739130422,0.9583333333333334,91.20869565217394,0.9583333333333334,32.13673913043478,0.9583333333333334,430.4304347826086,0.9583333333333334,422.981,0.75,17.9,17.257,15.488,14.526,13.275,12.776,11.779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.575,7.587,1.512,2.114,6.196,11.735,1.0,1.0,0.979167,1.0,1.0,1.0,4.95677,1.0,62.4885,1.0,76.5946,69.0853,81.5907,4.27687,79.7862,1.0,97.797,88.209,104.176,4.59071,0.136795,0.6875,0.148879,0.127636,0.157623,0.336317,0.6875,0.6875,0.729167,5.79114,5.58038,5.88843,6.00018,5.66351,4.48574,5.61785,5.84781,3.8177,2.71695,3.8177,4.08339,2.5981,2.36788,2.96712,3.07336,-9999,-9999
