TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170101,20170107,4.353,0.0,194.174,62.549,0.0,319.278,0.0,2.985,0.0,94.83,0.0,4.977,0.0,1.893,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,-9999,-9999,5.18948,0.0,-9999,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,3.85393,3.59931,3.80152,3.86588,5.70175,5.21675,5.61979,6.02533,1.60771,1.57504,1.58352,3.15025,2.71278,1.99603,2.01552,2.71278,-9999,-9999
20170108,20170114,6.271,0.0,200.855,79.73,0.0,316.462,0.0,4.025,0.0,96.071,0.0,1.024,0.0,2.265,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,-9999,-9999,4.63049,0.0,-9999,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,4.13752,3.98983,4.10071,4.14597,5.91531,5.53507,5.86591,6.25866,1.65598,1.62233,1.63107,3.24483,3.07766,2.37451,2.394,3.07766,-9999,-9999
20170115,20170121,12.713,0.0,210.147,73.965,0.0,347.954,0.0,4.396,0.0,95.015,0.0,3.751,0.0,1.827,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,-9999,-9999,4.78722,0.0,-9999,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,5.07171,5.03455,5.07182,5.07933,6.88003,6.70122,6.88003,7.17877,1.86801,1.83006,1.83991,3.66031,3.0519,2.29622,2.31707,3.0519,-9999,-9999
20170122,20170128,7.507,0.0,221.834,97.567,0.0,310.148,0.0,4.238,0.0,93.961,0.0,5.72,0.0,2.562,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,-9999,-9999,5.18948,0.0,-9999,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,4.31376,4.14853,4.2738,4.32281,6.16049,5.73586,6.06547,6.47002,1.71448,1.67964,1.68869,3.35946,3.48883,2.75664,2.77645,3.48883,-9999,-9999
20170129,20170204,5.556,0.0,235.632,121.002,0.0,285.242,0.0,5.047,0.0,95.073,0.0,1.085,0.0,2.367,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,-9999,-9999,4.63049,0.0,-9999,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,4.02857,3.78963,3.97833,4.03998,5.80747,5.35016,5.73401,6.16416,1.65383,1.62022,1.62895,3.24062,4.1787,3.37665,3.39934,4.1787,-9999,-9999
20170205,20170211,8.943,0.0,251.207,111.944,0.0,318.552,0.0,4.854,0.0,94.972,0.0,2.803,0.0,2.549,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,-9999,-9999,4.78722,0.0,-9999,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,4.52188,4.39621,4.50772,4.5288,6.33204,5.98174,6.27991,6.62922,1.75475,1.7191,1.72836,3.43838,3.93669,3.15056,3.17253,3.93669,-9999,-9999
20170212,20170218,8.778,0.0,268.187,123.067,0.0,299.271,0.0,5.826,0.0,94.727,0.0,1.605,0.0,1.996,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,89.1824,-9999,5.18948,0.0,7.18605,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,4.49787,4.36392,4.46741,4.50521,6.34397,5.9635,6.28085,6.65404,1.75181,1.71621,1.72545,3.43261,4.10688,3.31272,3.33394,4.10688,-9999,-9999
20170219,20170225,13.035,0.0,286.179,140.941,0.0,330.227,0.0,5.572,0.0,94.756,0.0,2.222,0.0,1.657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,98.3001,-9999,4.63049,0.0,7.04469,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,5.11208,5.08998,5.11215,5.11692,6.88718,6.72935,6.88718,7.23281,1.87317,1.83511,1.84499,3.67042,4.47176,3.66586,3.68664,4.47176,-9999,-9999
20170226,20170304,7.792,0.0,304.786,159.979,0.0,289.884,0.0,5.069,0.0,95.593,0.0,2.921,0.0,2.159,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,96.5098,-9999,4.78722,0.0,7.16538,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,4.35405,4.19889,4.31644,4.36259,6.16481,5.75471,6.0826,6.46833,1.7213,1.68632,1.69541,3.37283,4.7916,4.05132,4.07184,4.7916,-9999,-9999
20170305,20170311,9.913,0.0,323.626,159.956,0.0,306.02,0.0,6.07,0.0,95.657,0.0,3.874,0.0,2.163,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,95.4766,-9999,5.18948,0.0,7.69322,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,4.66312,4.55824,4.66125,4.67147,6.50862,6.19261,6.47517,6.8192,1.78476,1.7485,1.75792,3.49719,4.94098,4.07047,4.09264,4.94098,-9999,-9999
20170312,20170318,3.387,0.0,342.346,173.179,0.0,279.408,0.0,4.31,0.0,95.297,0.0,3.296,0.0,2.315,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,100.723,-9999,4.63049,0.0,7.21833,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,3.71052,3.40813,3.65143,3.72399,5.49019,4.98993,5.42914,5.84881,1.5807,1.54859,1.55693,3.09734,5.00911,4.27654,4.29711,5.00911,-9999,-9999
20170319,20170325,11.931,0.0,360.628,200.786,0.0,316.113,0.0,6.244,0.0,95.527,0.0,2.242,0.0,2.014,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,98.2064,-9999,4.78722,0.0,7.29134,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,4.95098,4.9026,4.95113,4.96142,6.75956,6.57172,6.75956,7.05808,1.84017,1.80277,1.81248,3.60575,5.67961,4.9024,4.92444,5.67961,-9999,-9999
20170326,20170401,15.521,0.0,378.202,183.656,0.0,346.981,0.0,5.792,0.0,94.798,0.0,3.033,0.0,2.283,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,89.1824,-9999,5.18948,0.0,7.18605,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,5.4673,5.464,5.46959,5.53182,7.30971,7.1693,7.34504,7.61975,1.94104,1.9016,1.91184,3.8034,5.48949,4.64276,4.66577,5.48949,-9999,-9999
20170402,20170408,12.539,0.0,394.838,186.925,0.0,320.243,0.0,5.98,0.0,94.515,0.0,5.154,0.0,2.541,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,98.3001,-9999,4.63049,0.0,7.04469,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,5.03843,5.00568,5.03853,5.04561,6.81376,6.64764,6.81376,7.15919,1.8576,1.81986,1.82966,3.63991,5.42053,4.53412,4.5558,5.42053,-9999,-9999
20170409,20170415,17.31,0.0,410.353,248.998,0.0,324.978,0.0,9.246,0.0,95.661,0.0,0.315,0.0,1.713,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,96.5098,-9999,4.78722,0.0,7.16538,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,5.7087,5.70118,5.71391,5.85764,7.51412,7.45746,7.6001,7.80813,1.9818,1.94153,1.95199,3.88328,6.51486,5.36519,5.38327,6.51486,-9999,-9999
20170416,20170422,17.849,0.0,424.601,184.931,0.0,361.252,0.0,5.585,0.0,95.28,0.0,4.819,0.0,1.754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,95.4766,-9999,5.18948,0.0,7.69322,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,5.79363,5.78534,5.79936,5.95435,7.63461,7.58868,7.71057,7.94109,2.00059,1.95994,1.9705,3.9201,5.71234,4.77123,4.7968,5.71234,-9999,-9999
20170423,20170429,17.435,0.0,437.474,188.533,0.0,361.548,0.0,6.043,0.0,94.46,0.0,4.373,0.0,1.607,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,100.723,-9999,4.63049,0.0,7.21833,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,5.72772,5.72009,5.733,5.87776,7.50017,7.46331,7.6038,7.84075,1.98653,1.94617,1.95665,3.89254,5.60332,4.52966,4.55339,5.60332,-9999,-9999
20170430,20170506,15.848,0.0,448.894,220.065,0.0,341.581,0.0,6.702,0.0,94.376,0.0,6.415,0.0,2.659,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,99.9905,-9999,4.78722,0.0,7.4238,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,5.5072,5.50293,5.51016,5.59238,7.31355,7.21143,7.36531,7.60988,1.94608,1.90654,1.91681,3.81329,6.07325,5.10297,5.12443,6.07325,-9999,-9999
20170507,20170513,17.26,0.0,458.807,251.145,0.0,339.942,0.0,7.048,0.0,94.783,0.0,1.884,0.0,1.931,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,95.5257,-9999,5.18948,0.0,7.69718,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,5.70593,5.69868,5.71094,5.84804,7.5472,7.48194,7.62286,7.85444,1.98279,1.9425,1.95296,3.88521,6.61862,5.73264,5.75358,6.61862,-9999,-9999
20170514,20170520,20.996,0.0,467.18,289.084,0.0,354.016,0.0,8.766,0.0,95.163,0.0,0.37,0.0,1.533,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,94.1571,-9999,4.63049,0.0,6.74778,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,6.21658,6.20101,6.22735,6.52281,7.98676,8.05063,8.11227,8.37075,2.0729,2.03078,2.04172,4.06179,7.17303,6.02366,6.04096,7.17303,-9999,-9999
20170521,20170527,17.871,0.0,473.997,165.779,0.0,369.297,0.0,5.151,0.0,94.529,0.0,5.979,0.0,1.849,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,94.2469,-9999,4.78722,0.0,6.99737,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,5.79609,5.78772,5.80187,5.95842,7.60126,7.5585,7.7093,7.89467,2.00082,1.96017,1.97073,3.92055,5.45949,4.40793,4.43592,5.45949,-9999,-9999
20170528,20170603,20.121,0.0,479.249,248.16,0.0,365.124,0.0,7.34,0.0,95.154,0.0,1.634,0.0,1.336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,88.3103,-9999,5.18948,0.0,7.11578,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,6.1043,6.09088,6.11357,6.36618,7.94381,7.9865,8.02123,8.25947,2.05502,2.01326,2.02411,4.02675,6.80044,5.74375,5.76639,6.80044,-9999,-9999
20170604,20170610,19.333,0.0,482.939,221.868,0.0,366.181,0.0,6.635,0.0,94.742,0.0,3.579,0.0,1.408,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,95.1278,-9999,4.63049,0.0,6.81734,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,5.99595,5.9843,6.00401,6.22326,7.76725,7.79635,7.88023,8.12663,2.03587,1.9945,2.00525,3.98922,6.44482,5.38578,5.411,6.44482,-9999,-9999
20170611,20170617,22.225,0.0,485.071,248.561,0.0,385.494,0.0,7.726,0.0,95.133,0.0,2.139,0.0,1.051,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4786,0.0,94.4824,-9999,4.78722,0.0,7.01485,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,6.3866,6.36832,6.39925,6.74578,8.18894,8.24323,8.35083,8.5403,2.10326,2.06053,2.07162,4.12128,6.89365,5.78207,5.8054,6.89365,-9999,-9999
20170618,20170624,22.05,0.0,485.656,185.086,0.0,395.081,0.0,6.699,0.0,95.018,0.0,5.532,0.0,1.84,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.4039,0.0,94.2364,-9999,5.18948,0.0,7.59329,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,6.36549,6.34766,6.37782,6.71512,8.20373,8.25045,8.35421,8.54536,2.10015,2.05748,2.06856,4.11518,5.67618,4.51936,4.5445,5.67618,-9999,-9999
20170625,20170701,20.47,0.0,484.702,247.771,0.0,366.643,0.0,7.79,0.0,95.363,0.0,1.462,0.0,1.46,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.6128,0.0,95.0364,-9999,4.63049,0.0,6.81079,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,6.1495,6.13523,6.15937,6.42891,7.92005,7.98437,8.02558,8.27944,2.06228,2.02038,2.03126,4.04098,6.87582,5.75744,5.78101,6.87582,-9999,-9999
20170702,20170708,21.845,0.0,482.224,188.416,0.0,399.138,0.0,5.43,0.0,95.292,0.0,5.257,0.0,1.577,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.752584,0.0,64.4786,0.0,96.6366,-9999,4.78722,0.0,7.17479,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,6.33838,6.32103,6.35037,6.6782,8.14098,8.18448,8.28275,8.4777,2.09562,2.05304,2.0641,4.1063,6.03065,4.98722,5.01605,6.03065,-9999,-9999
20170709,20170715,23.073,0.0,478.235,259.575,0.0,383.79,0.0,8.321,0.0,95.412,0.0,1.054,0.0,1.129,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.697506,0.0,64.4039,0.0,89.5478,-9999,5.18948,0.0,7.2155,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,6.49762,6.47733,6.51166,6.89759,8.33516,8.37824,8.53798,8.71498,2.12169,2.07857,2.08977,4.15738,6.98082,5.74052,5.76246,6.98082,-9999,-9999
20170716,20170722,24.455,0.0,472.752,271.791,0.0,388.174,0.0,10.161,0.0,95.23,0.0,0.266,0.0,1.072,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.72451,0.0,64.6128,0.0,91.1958,-9999,4.63049,0.0,6.53556,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,6.67937,6.65583,6.69566,7.14523,8.44726,8.50843,8.73875,8.90506,2.15205,2.10832,2.11968,4.21687,7.12509,5.80823,5.82786,7.12509,-9999,-9999
20170723,20170729,23.614,0.0,465.793,218.814,0.0,396.946,0.0,8.064,0.0,94.966,0.0,3.687,0.0,1.436,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.721898,0.0,64.4786,0.0,91.731,-9999,4.78722,0.0,6.81058,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,6.57246,6.55096,6.58734,6.99621,8.37387,8.41593,8.6029,8.77448,2.13492,2.09154,2.1028,4.1833,6.31453,5.13114,5.15487,6.31453,-9999,-9999
20170730,20170805,21.225,0.0,457.385,258.752,0.0,363.842,0.0,8.655,0.0,95.289,0.0,0.22,0.0,1.194,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.697506,0.0,64.4039,0.0,89.0467,-9999,5.18948,0.0,7.17512,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,6.25182,6.23584,6.26287,6.56516,8.09059,8.13161,8.20334,8.42586,2.08009,2.03782,2.0488,4.07587,6.85558,5.7106,5.73101,6.85558,-9999,-9999
20170806,20170812,21.68,0.0,447.559,175.936,0.0,396.636,0.0,5.669,0.0,95.207,0.0,8.416,0.0,1.264,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.72451,0.0,64.6128,0.0,88.8723,-9999,4.63049,0.0,6.36904,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,6.3158,6.29882,6.32754,6.64843,8.08557,8.14314,8.23852,8.4684,2.09162,2.04912,2.06016,4.09847,5.58391,4.58068,4.60703,5.58391,-9999,-9999
20170813,20170819,23.355,0.0,436.358,206.591,0.0,395.636,0.0,6.7,0.0,95.006,0.0,2.522,0.0,1.198,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.721898,0.0,64.4786,0.0,90.702,-9999,4.78722,0.0,6.73418,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,6.53854,6.51765,6.55299,6.94983,8.34012,8.38239,8.55621,8.73126,2.12928,2.08601,2.09725,4.17225,6.03489,5.04233,5.06609,6.03489,-9999,-9999
20170820,20170826,22.192,0.0,423.837,236.537,0.0,375.152,0.0,8.037,0.0,95.269,0.0,1.277,0.0,1.347,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.697506,0.0,64.4039,0.0,89.1146,-9999,5.18948,0.0,7.18059,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,6.3804,6.36217,6.39301,6.739,8.21853,8.2701,8.37834,8.56683,2.10186,2.05916,2.07025,4.11854,6.41319,5.37876,5.39878,6.41319,-9999,-9999
20170827,20170902,19.911,0.0,410.072,159.332,0.0,385.686,0.0,5.83,0.0,95.02,0.0,5.099,0.0,1.592,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.72451,0.0,64.6128,0.0,85.6644,-9999,4.63049,0.0,6.13915,-9999,-1.63397,0.0,-9999,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,6.07651,6.06359,6.08544,6.32844,7.84745,7.9006,7.95259,8.21036,2.05035,2.00869,2.01951,4.0176,5.21358,4.26331,4.28918,5.21358,-9999,-9999
20170903,20170909,17.198,0.0,395.159,234.62,0.0,336.548,0.0,7.043,0.0,95.245,0.0,1.549,0.0,1.545,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.721898,0.0,64.4786,0.0,85.2415,-9999,4.78722,0.0,6.32877,-9999,-1.65719,0.0,-9999,-2.10695,-1.80757,-1.59607,0.0,0.0,0.0,5.69811,5.69107,5.70298,5.83595,7.50366,7.43546,7.58181,7.79802,1.9819,1.94163,1.95209,3.88347,6.1924,5.27404,5.29265,6.1924,-9999,-9999
