TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170131,10.058,0.0,233.469,151.194,0.0,275.688,0.0,7.281,0.0,94.736,0.0,0.0,0.0,3.227,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.68531,4.58145,4.68531,4.69354,6.73978,6.36466,6.64654,7.00918,1.79038,1.754,1.76345,3.50819,3.98223,3.95557,3.97709,4.77304,-9999,-9999
20170201,11.623,0.0,235.559,125.278,0.0,314.939,0.0,6.097,0.0,94.955,0.0,1.013,0.0,2.48,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.91361,4.84773,4.91381,4.92722,6.48628,6.33852,6.48628,6.9917,1.83683,1.79951,1.8092,3.59922,3.52707,3.5004,3.52379,4.3135,-9999,-9999
20170202,8.209,0.0,237.685,79.104,0.0,344.058,0.0,4.451,0.0,95.419,0.0,1.644,0.0,1.223,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,4.42186,4.26194,4.38362,4.4305,6.22697,5.81364,6.11231,6.40428,1.74158,1.70619,1.71538,3.41257,2.44736,2.42597,2.4468,3.16423,-9999,-9999
20170203,2.814,0.0,239.847,77.767,0.0,298.027,0.0,4.373,0.0,95.594,0.0,0.66,0.0,1.802,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,3.62755,3.28392,3.56112,3.64264,5.68553,5.07998,5.5931,5.9623,1.57219,1.54025,1.54854,3.08066,2.55156,2.5274,2.55208,3.40399,-9999,-9999
20170204,1.085,0.0,242.044,175.577,0.0,228.503,0.0,5.184,0.0,95.776,0.0,0.0,0.0,1.496,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,3.37365,3.00413,3.30234,3.38992,4.95106,4.45603,4.95006,5.45246,1.50924,1.47857,1.48654,2.95731,4.41994,4.39156,4.41223,5.07906,-9999,-9999
20170205,6.252,0.0,244.273,94.795,0.0,311.462,0.0,4.563,0.0,95.244,0.0,0.081,0.0,2.124,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,4.13379,3.90446,4.08504,4.14482,5.93979,5.43455,5.83938,6.11633,1.68074,1.64659,1.65546,3.29335,2.88438,2.85972,2.88338,3.69666,-9999,-9999
20170206,8.527,0.0,246.535,126.203,0.0,314.701,0.0,4.692,0.0,95.22,0.0,1.665,0.0,1.612,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.46271,4.32236,4.42881,4.47039,6.51793,6.08178,6.38746,6.78669,1.74474,1.70929,1.7185,3.41877,3.49684,3.47101,3.49332,4.26293,-9999,-9999
20170207,12.566,0.0,248.827,126.366,0.0,345.462,0.0,4.701,0.0,94.413,0.0,4.229,0.0,3.092,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,5.05031,5.00912,5.05043,5.05876,6.62247,6.49376,6.62736,7.12833,1.86387,1.826,1.83583,3.65219,3.45576,3.43093,3.45194,4.18299,-9999,-9999
20170208,13.149,0.0,251.15,92.242,0.0,364.405,0.0,3.867,0.0,94.03,0.0,8.691,0.0,2.094,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,5.1356,5.10948,5.13568,5.14088,6.93799,6.75985,6.93038,7.1176,1.88081,1.84259,1.85252,3.68539,2.80215,2.77835,2.8011,3.58013,-9999,-9999
20170209,2.698,0.0,253.501,131.832,0.0,277.74,0.0,3.557,0.0,95.079,0.0,4.094,0.0,3.172,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,3.6099,3.26705,3.54349,3.625,5.66789,5.0631,5.57555,5.94472,1.56716,1.53531,1.54358,3.0708,3.72127,3.69334,3.71768,4.52932,-9999,-9999
20170210,5.485,0.0,255.879,174.193,0.0,261.2,0.0,6.57,0.0,95.632,0.0,0.0,0.0,2.246,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.01698,3.80457,3.96913,4.02788,5.59239,5.22777,5.59239,6.09548,1.64555,1.61211,1.6208,3.2244,4.41663,4.38823,4.40928,5.11818,-9999,-9999
20170211,13.921,0.0,258.284,37.975,0.0,354.892,0.0,6.026,0.0,95.188,0.0,0.861,0.0,3.504,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,5.24389,5.24225,5.24389,5.24428,7.0458,6.88047,7.0444,7.22582,1.90041,1.86179,1.87182,3.72379,1.44869,1.4316,1.45101,2.18664,-9999,-9999
20170212,16.941,0.0,260.715,46.517,0.0,371.875,0.0,5.23,0.0,94.998,0.0,5.156,0.0,3.446,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,5.66836,5.66207,5.67271,5.79002,7.71891,7.58906,7.72952,7.97357,1.97822,1.93802,1.94846,3.87626,1.70236,1.6834,1.70441,2.47909,-9999,-9999
20170213,7.604,0.0,263.169,186.59,0.0,255.671,0.0,6.553,0.0,95.427,0.0,0.0,0.0,1.77,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.33173,4.15762,4.29069,4.34101,5.90654,5.57206,5.90654,6.41015,1.7216,1.68662,1.69571,3.37343,4.60579,4.57706,4.59727,5.2602,-9999,-9999
20170214,6.876,0.0,265.646,84.209,0.0,310.054,0.0,6.162,0.0,94.632,0.0,0.014,0.0,1.1,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,4.22366,4.03756,4.17974,4.23361,6.02925,5.56615,5.92255,6.20614,1.69664,1.66216,1.67112,3.32451,2.73901,2.71343,2.73936,3.63049,-9999,-9999
20170215,6.012,0.0,268.146,114.098,0.0,299.384,0.0,4.421,0.0,93.981,0.0,4.802,0.0,1.877,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.09932,3.8508,4.04865,4.11079,6.15596,5.62966,6.04191,6.43654,1.67478,1.64075,1.64959,3.28167,3.27758,3.25215,3.27492,4.04281,-9999,-9999
20170216,4.823,0.0,270.666,188.453,0.0,251.586,0.0,5.428,0.0,94.62,0.0,0.0,0.0,1.933,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,3.92308,3.63423,3.8675,3.93569,5.49913,5.09036,5.47614,6.00168,1.63447,1.60126,1.60989,3.2027,4.66859,4.63928,4.65997,5.32481,-9999,-9999
20170217,10.668,0.0,273.205,191.827,0.0,271.529,0.0,8.579,0.0,94.753,0.0,0.0,0.0,2.413,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,4.77171,4.68591,4.77198,4.78974,6.57535,6.32986,6.51841,6.7539,1.80658,1.76987,1.7794,3.53993,4.55327,4.52751,4.54565,5.37603,-9999,-9999
20170218,8.523,0.0,275.763,49.774,0.0,334.8,0.0,4.409,0.0,94.677,0.0,1.261,0.0,1.433,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.46724,4.31598,4.43107,4.47541,6.52264,6.07189,6.3891,6.79124,1.75035,1.71479,1.72403,3.42976,1.8139,1.7938,1.81603,2.63475,-9999,-9999
20170219,11.33,0.0,278.338,144.142,0.0,327.104,0.0,4.306,0.0,95.096,0.0,0.353,0.0,1.103,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.87416,4.79688,4.87439,4.88996,6.44704,6.27219,6.44704,6.95229,1.83062,1.79343,1.80309,3.58705,3.89582,3.86822,3.8911,4.66713,-9999,-9999
20170220,12.07,0.0,280.929,166.085,0.0,302.544,0.0,7.119,0.0,95.409,0.0,0.0,0.0,0.858,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,4.96709,4.92648,4.96723,4.97615,6.76984,6.57295,6.75784,6.95209,1.84159,1.80417,1.81389,3.60854,4.15927,4.13323,4.15384,5.05695,-9999,-9999
20170221,13.642,0.0,283.535,150.46,0.0,333.668,0.0,6.418,0.0,95.08,0.0,0.698,0.0,1.762,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,5.19857,5.19408,5.19859,5.19983,7.25104,7.06501,7.23287,7.52214,1.88956,1.85116,1.86114,3.70253,3.95054,3.92392,3.94539,4.73194,-9999,-9999
20170222,12.959,0.0,286.154,33.331,0.0,366.735,0.0,3.044,0.0,94.637,0.0,9.573,0.0,1.073,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,5.10947,5.07676,5.10956,5.11604,6.68145,6.55936,6.68525,7.18746,1.87632,1.83819,1.8481,3.67659,1.29028,1.27473,1.29255,1.9768,-9999,-9999
20170223,14.916,0.0,288.786,120.573,0.0,353.523,0.0,5.339,0.0,94.476,0.0,0.054,0.0,1.081,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,5.38113,5.37905,5.38257,5.42249,7.18241,7.04067,7.19908,7.36098,1.92475,1.88564,1.89579,3.77148,3.50034,3.47261,3.49784,4.35242,-9999,-9999
20170224,15.627,0.0,291.429,187.474,0.0,325.693,0.0,7.178,0.0,94.291,0.0,0.0,0.0,2.539,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,5.4738,5.4699,5.47651,5.55251,7.52503,7.35058,7.52503,7.78604,1.93916,1.89976,1.90999,3.79972,4.53691,4.51034,4.52981,5.39427,-9999,-9999
20170225,10.701,0.0,294.083,184.524,0.0,302.32,0.0,5.599,0.0,94.299,0.0,4.874,0.0,3.185,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.78032,4.69087,4.78059,4.79887,6.35347,6.16286,6.35347,6.85848,1.8102,1.77342,1.78297,3.54703,4.50455,4.47669,4.49594,5.12283,-9999,-9999
20170226,4.316,0.0,296.745,213.666,0.0,243.035,0.0,5.57,0.0,95.321,0.0,0.0,0.0,1.147,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,3.84797,3.55242,3.79082,3.86095,5.65469,5.10845,5.566,5.83062,1.61618,1.58334,1.59187,3.16686,5.08636,5.05618,5.07572,5.70159,-9999,-9999
20170227,7.791,0.0,299.415,102.579,0.0,309.167,0.0,5.43,0.0,95.629,0.0,0.398,0.0,1.79,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.35793,4.19438,4.31857,4.36683,6.4136,5.94748,6.28452,6.68197,1.72574,1.69067,1.69978,3.38153,3.2158,3.18737,3.21525,4.1616,-9999,-9999
20170228,11.351,0.0,302.093,86.162,0.0,350.892,0.0,3.72,0.0,95.422,0.0,6.548,0.0,2.311,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.87356,4.80171,4.87378,4.88847,6.44635,6.28595,6.44635,6.95167,1.82841,1.79126,1.80091,3.58272,2.71106,2.68671,2.71083,3.54735,-9999,-9999
20170301,15.576,0.0,304.776,54.95,0.0,376.424,0.0,4.644,0.0,94.623,0.0,13.494,0.0,4.292,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,5.47844,5.47513,5.48072,5.54203,7.27936,7.15076,7.31093,7.45705,1.94407,1.90457,1.91483,3.80934,1.89858,1.879,1.89992,2.65597,-9999,-9999
20170302,6.004,0.0,307.465,221.582,0.0,250.282,0.0,5.254,0.0,95.457,0.0,0.001,0.0,2.387,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.09783,3.85195,4.04739,4.10925,6.15445,5.62963,6.04014,6.43457,1.6739,1.63989,1.64872,3.27996,5.20885,5.17847,5.19759,5.81277,-9999,-9999
20170303,3.589,0.0,310.156,218.469,0.0,243.608,0.0,4.734,0.0,96.229,0.0,0.008,0.0,2.038,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,3.74173,3.41594,3.67894,3.75598,5.31839,4.87207,5.3051,5.82042,1.5974,1.56494,1.57337,3.13006,5.18439,5.15374,5.17347,5.80752,-9999,-9999
20170304,5.915,0.0,312.85,222.442,0.0,255.779,0.0,6.132,0.0,96.469,0.0,0.0,0.0,1.149,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.3593,-9999,-9999,-9999,-9999,-9999,4.29616,-9999,-9999,-9999,-9999,-9999,-1.80187,0.0,-9999,-1.98192,-1.80095,-1.55603,0.0,0.0,0.0,4.0809,3.86778,4.03331,4.09172,5.88682,5.392,5.78535,6.06344,1.66338,1.62958,1.63836,3.25935,5.24132,5.21066,5.23006,5.85442,-9999,-9999
20170305,9.464,0.0,315.546,192.566,0.0,286.627,0.0,7.363,0.0,96.231,0.0,0.0,0.0,1.572,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8367,-9999,-9999,-9999,-9999,-9999,7.11198,-9999,-9999,-9999,-9999,-9999,-2.05235,0.0,-9999,-2.32354,-2.0499,-1.79605,0.0,0.0,0.0,4.59544,4.48477,4.59007,4.60434,6.65007,6.25951,6.54987,6.91933,1.76877,1.73283,1.74217,3.46586,4.68461,4.6566,4.67681,5.49248,-9999,-9999
20170306,11.927,0.0,318.242,79.854,0.0,340.692,0.0,5.769,0.0,95.91,0.0,0.273,0.0,2.575,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2993,-9999,-9999,-9999,-9999,-9999,3.19904,-9999,-9999,-9999,-9999,-9999,-1.57134,0.0,-9999,-2.07789,-1.57134,-1.45613,0.0,0.0,0.0,4.95895,4.89958,4.95913,4.97113,6.53148,6.3888,6.53148,7.03703,1.84642,1.8089,1.81865,3.618,2.66417,2.63827,2.66511,3.60181,-9999,-9999
