TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200921,19.824,1.0,358.681,218.115,1.0,352.412,1.0,8.889,1.0,95.983,0.916667,0.0,1.0,2.435,1.0,0.13948826059205305,0.9583333333333334,92.19041666666665,1.0,428.26,1.0,34.204166666666666,1.0,108.08958333333334,1.0,31.268541666666664,1.0,449.20624999999995,1.0,417.282,1.0,21.399,21.611,21.805,22.092,22.247,1.0,1.0,1.0,1.0,1.0,24.2,32.934,38.883,19.886,0.916667,0.875,0.0,0.979167,-2.15468,-9999,38.974,-9999,48.3597,-9999,-9999,-9999,43.5575,-9999,54.047,-9999,-9999,2.28178,0.327867,0.0,-9999,0.327663,0.334622,0.36434,0.0,0.0,0.0,1.20714,1.20406,1.20717,1.21183,0.879161,0.838425,0.877506,0.881471,1.03148,0.843677,0.914372,1.03823,0.126888,0.119708,0.143812,0.175785,-9999,-9999
20200922,19.467,1.0,356.209,210.86,1.0,359.442,1.0,5.911,1.0,95.721,1.0,0.0,1.0,2.83,1.0,0.16903397092157202,1.0,94.79624999999999,1.0,431.84083333333336,1.0,34.952083333333334,1.0,79.0625,1.0,30.304999999999996,1.0,450.8458333333333,1.0,424.437,1.0,21.822,22.053,22.171,22.324,22.343,1.0,1.0,1.0,1.0,1.0,24.407,32.407,38.581,19.414,0.979167,0.875,0.0,1.0,-0.214397,-9999,26.7965,-9999,33.2878,-9999,-9999,-9999,47.3957,-9999,58.877,-9999,-9999,2.21284,1.05174,0.0,-9999,1.04963,1.07562,1.09415,0.0,0.0,0.0,1.17604,1.17285,1.17608,1.18092,0.127841,0.0843155,0.0959059,0.126849,1.00115,0.811857,0.879961,1.00914,0.128912,0.120757,0.146426,0.178515,-9999,-9999
20200923,19.89,1.0,353.725,126.42,1.0,389.613,1.0,6.594,1.0,95.508,0.9375,0.0,1.0,2.279,0.9375,0.14761925624576416,0.9166666666666666,49.080000000000005,1.0,258.670625,1.0,20.778125,1.0,91.97500000000001,1.0,17.792708333333334,1.0,451.90833333333336,1.0,420.956,1.0,22.302,22.537,22.592,22.637,22.551,1.0,1.0,1.0,1.0,1.0,24.514,31.647,38.572,19.144,0.895833,0.895833,0.0,1.0,-0.607342,-9999,16.1466,-9999,20.1036,-9999,-9999,-9999,34.5235,-9999,42.9841,-9999,-9999,2.57552,0.895086,0.0,-9999,0.893605,0.915049,0.94553,0.0,0.0,0.0,1.16119,1.15799,1.16122,1.16607,0.266697,0.208418,0.249318,0.269326,0.979429,0.802081,0.870578,0.991167,0.101376,0.0918096,0.116239,0.140225,-9999,-9999
20200924,21.564,1.0,351.228,245.021,1.0,353.64,1.0,12.018,1.0,95.24,1.0,0.0,1.0,3.725,1.0,0.2021146611682055,0.9791666666666666,105.69666666666667,1.0,487.29437499999995,1.0,38.5925,1.0,51.474999999999994,1.0,36.07958333333333,1.0,463.4000000000001,1.0,419.794,1.0,22.505,22.563,22.438,22.5,22.488,1.0,1.0,1.0,1.0,1.0,24.542,29.384,38.638,18.801,0.958333,0.666667,0.0,0.979167,2.16428,-9999,40.9555,-9999,51.0808,-9999,-9999,-9999,43.8193,-9999,54.6526,-9999,-9999,2.29465,0.824272,0.0,-9999,0.809335,0.825627,1.00362,0.0,0.0,0.0,1.16725,1.16422,1.16726,1.17113,0.344553,0.159345,0.342027,0.358716,0.96762,0.82547,0.899519,0.986669,0.133456,0.125293,0.151221,0.180499,-9999,-9999
20200925,23.372,1.0,348.721,246.563,1.0,356.292,1.0,12.04,1.0,95.071,1.0,0.0,1.0,5.827,1.0,0.34558808647636113,1.0,98.15583333333332,1.0,489.17875000000004,1.0,39.725208333333335,1.0,47.00625,1.0,37.67958333333333,1.0,474.66249999999997,1.0,417.881,1.0,23.509,23.557,23.252,23.058,22.817,1.0,1.0,1.0,1.0,1.0,24.695,28.764,38.753,18.517,0.9375,0.520833,0.0,0.9375,3.34915,-9999,36.7151,-9999,45.8772,-9999,-9999,-9999,43.2069,-9999,53.989,-9999,-9999,2.15537,1.47608,0.0,-9999,1.41103,1.42212,1.46674,0.0,0.0,0.0,1.17801,1.17562,1.17824,1.182,-0.298071,-0.294081,-0.246568,-0.22916,0.959022,0.84945,0.928674,0.985859,0.133148,0.124556,0.149068,0.178203,-9999,-9999
20200926,24.506,1.0,346.202,247.203,1.0,363.873,1.0,13.402,1.0,94.761,1.0,0.0,1.0,6.737,1.0,0.40140465151803656,1.0,99.17895833333331,1.0,490.51291666666674,1.0,40.285,1.0,43.95416666666667,1.0,38.2025,1.0,481.95208333333335,1.0,416.456,1.0,24.265,24.206,23.819,23.543,23.212,1.0,1.0,1.0,1.0,1.0,24.835,34.676,38.871,18.348,0.895833,0.9375,0.0,0.979167,4.56947,-9999,41.6214,-9999,52.1881,-9999,-9999,-9999,37.5569,-9999,47.0917,-9999,-9999,2.22783,1.30308,0.0,-9999,1.23885,1.25978,1.30308,0.0,0.0,0.0,1.17366,1.17183,1.17413,1.17816,-0.135473,-0.128548,-0.0833295,-0.0802722,0.942114,0.853969,0.923575,0.974504,0.132379,0.123315,0.146523,0.175617,-9999,-9999
20200927,19.994,1.0,343.674,114.063,1.0,385.565,1.0,6.339,1.0,94.761,1.0,56.782,1.0,7.581,1.0,0.5364511222961162,0.9791666666666666,33.72770833333333,1.0,238.67874999999995,1.0,20.300625,1.0,78.36458333333333,1.0,17.116458333333334,1.0,450.7395833333333,1.0,417.955,1.0,22.512,23.143,23.683,23.788,23.54,1.0,1.0,1.0,1.0,1.0,24.805,32.648,38.736,18.138,0.895833,1.0,0.0,1.0,-3.46481,-9999,13.6016,-9999,17.1086,-9999,-9999,-9999,26.1822,-9999,32.9329,-9999,-9999,2.71599,0.499508,0.0,-9999,0.499508,0.500265,0.61142,0.0,0.0,0.0,1.06421,1.06077,1.06422,1.06881,0.564698,0.448825,0.565103,0.568752,0.871281,0.718929,0.783774,0.892626,0.0914401,0.0798947,0.105619,0.118978,-9999,-9999
20200928,16.26,1.0,341.137,259.941,1.0,295.64,1.0,12.668,1.0,96.025,1.0,0.996,1.0,6.554,1.0,0.4107206837927178,1.0,99.715625,1.0,507.2325000000001,1.0,41.736041666666665,1.0,33.62083333333334,1.0,40.268125,1.0,423.5854166666666,1.0,413.923,1.0,19.611,20.567,21.804,22.586,22.878,1.0,1.0,1.0,1.0,1.0,24.599,28.34,39.061,17.054,1.0,0.979167,0.0,0.979167,-6.19491,-9999,29.6196,-9999,37.3113,-9999,-9999,-9999,68.4087,-9999,86.1734,-9999,-9999,2.46745,0.737226,0.0,-9999,0.721865,0.724985,0.738629,0.0,0.0,0.0,0.966926,0.963049,0.96697,0.972815,0.244899,0.232405,0.239542,0.243152,0.805819,0.609155,0.661062,0.818343,0.133487,0.123664,0.143953,0.172804,-9999,-9999
20200929,18.792,1.0,338.591,248.209,1.0,304.129,1.0,18.368,1.0,95.823,1.0,0.0,1.0,3.728,1.0,0.23960084560231606,1.0,85.74208333333333,1.0,487.36604166666666,1.0,40.806041666666665,1.0,45.11041666666666,1.0,37.96645833333333,1.0,435.7104166666666,1.0,415.294,1.0,19.447,19.962,20.795,21.568,22.014,1.0,1.0,1.0,1.0,1.0,24.481,26.077,38.965,16.264,0.9375,0.979167,0.0,0.916667,-3.63298,-9999,20.7891,-9999,26.1599,-9999,-9999,-9999,49.9975,-9999,62.9144,-9999,-9999,2.47462,0.442358,0.0,-9999,0.422143,0.423329,0.437057,0.0,0.0,0.0,0.988125,0.984469,0.988142,0.993156,0.565842,0.550671,0.559491,0.565983,0.801781,0.648323,0.707968,0.823968,0.131065,0.120506,0.140019,0.16814,-9999,-9999
20200930,23.245,1.0,336.039,232.409,1.0,333.898,1.0,22.988,1.0,95.557,1.0,0.0,1.0,3.81,1.0,0.26753453916394637,1.0,65.77020833333331,1.0,442.67375,1.0,38.10729166666667,1.0,61.05416666666667,1.0,35.595000000000006,1.0,468.5104166666667,1.0,416.709,1.0,21.904,21.686,21.49,21.646,21.781,1.0,1.0,1.0,1.0,1.0,24.425,24.917,39.118,16.185,0.916667,1.0,0.0,0.958333,2.78266,-9999,25.6765,-9999,32.2327,-9999,-9999,-9999,28.5171,-9999,35.7985,-9999,-9999,2.74251,0.416895,0.0,-9999,0.398736,0.411356,0.425213,0.0,0.0,0.0,1.04363,1.04127,1.04407,1.04861,0.613089,0.618061,0.629916,0.648148,0.815683,0.725838,0.796196,0.852783,0.127268,0.115917,0.134744,0.160644,-9999,-9999
20201001,17.095,1.0,333.479,236.894,1.0,308.075,1.0,13.836,1.0,96.363,0.979167,0.0,1.0,4.286,1.0,0.26267332277124816,1.0,83.08291666666666,1.0,463.53062500000004,1.0,38.636875,1.0,57.05833333333334,1.0,36.31020833333333,1.0,431.8687499999999,1.0,415.996,1.0,20.351,20.941,21.603,21.96,22.008,1.0,1.0,1.0,1.0,1.0,24.456,22.314,39.019,16.055,0.979167,1.0,0.0,1.0,-3.74764,-9999,26.1373,-9999,32.7431,-9999,-9999,-9999,59.3089,-9999,74.2983,-9999,-9999,2.47149,0.677457,0.0,-9999,0.660383,0.674505,0.680102,0.0,0.0,0.0,0.913092,0.909151,0.913118,0.918815,0.235401,0.233446,0.239192,0.247547,0.735529,0.569859,0.621754,0.757932,0.125011,0.113413,0.130603,0.157428,-9999,-9999
20201002,15.56,1.0,330.913,198.248,1.0,310.915,1.0,11.391,1.0,95.964,0.958333,0.0,1.0,4.244,1.0,0.25164082793965653,0.9791666666666666,62.24020833333333,1.0,375.0420833333333,1.0,32.14625,1.0,84.525,1.0,31.101250000000004,1.0,418.0291666666667,1.0,415.86,1.0,18.236,19.032,20.216,21.133,21.58,1.0,1.0,1.0,1.0,1.0,24.356,20.761,38.943,15.623,0.958333,1.0,0.0,1.0,-8.15773,-9999,19.7267,-9999,24.6242,-9999,-9999,-9999,45.3581,-9999,56.619,-9999,-9999,2.56443,0.464006,0.0,-9999,0.469394,0.471945,0.47204,0.0,0.0,0.0,0.861793,0.857688,0.861828,0.868079,0.397576,0.385475,0.389947,0.398596,0.694787,0.519022,0.565759,0.715318,0.117271,0.104383,0.121735,0.147355,-9999,-9999
20201003,16.778,1.0,328.342,219.441,1.0,318.077,1.0,10.759,1.0,95.703,1.0,0.0,1.0,4.305,1.0,0.2872999683091379,1.0,80.96104166666665,1.0,430.35604166666667,1.0,37.287708333333335,1.0,78.13333333333334,1.0,34.041041666666665,1.0,427.6937500000001,1.0,415.602,1.0,19.15,19.651,20.321,20.902,21.219,1.0,1.0,1.0,1.0,1.0,24.289,19.939,39.164,15.307,0.9375,1.0,0.0,1.0,-2.38284,-9999,26.4866,-9999,32.9367,-9999,-9999,-9999,57.6475,-9999,71.686,-9999,-9999,2.52091,0.73007,0.0,-9999,0.697142,0.73007,0.735151,0.0,0.0,0.0,0.861032,0.856966,0.861053,0.866727,0.131335,0.130889,0.133581,0.144541,0.680326,0.524152,0.57335,0.706788,0.12264,0.109544,0.125091,0.15355,-9999,-9999
20201004,15.131,1.0,325.767,236.133,1.0,303.635,1.0,9.279,1.0,96.189,1.0,0.0,1.0,3.049,1.0,0.16832670316073112,0.9583333333333334,85.57166666666667,1.0,476.6772916666667,1.0,41.61020833333333,1.0,35.66875,1.0,36.85395833333333,1.0,425.7708333333333,1.0,422.266,1.0,19.186,19.534,20.064,20.645,20.99,1.0,1.0,1.0,1.0,1.0,24.045,18.95,39.085,14.98,0.791667,0.979167,0.0,0.8125,-3.18634,-9999,26.2176,-9999,32.432,-9999,-9999,-9999,66.3321,-9999,82.0549,-9999,-9999,2.42642,0.774432,0.0,-9999,0.699358,0.774167,0.778595,0.0,0.0,0.0,0.808168,0.803965,0.808199,0.814386,0.0341309,0.0339303,0.0375251,0.0844656,0.638711,0.474592,0.518893,0.663096,0.124059,0.111014,0.12453,0.15361,-9999,-9999
20201005,17.53,1.0,323.188,230.205,1.0,326.181,1.0,10.202,1.0,95.687,1.0,0.0,1.0,6.06,1.0,0.3291767826893283,1.0,91.38729166666667,1.0,465.6625000000001,1.0,41.700625,1.0,38.05,1.0,37.53875,1.0,437.42291666666665,1.0,416.712,1.0,19.792,19.966,20.27,20.681,20.913,1.0,1.0,1.0,1.0,1.0,24.107,18.761,39.147,14.802,0.895833,1.0,0.0,0.979167,0.33537,-9999,33.2124,-9999,40.8914,-9999,-9999,-9999,59.3779,-9999,73.1065,-9999,-9999,2.42524,0.00400189,0.0,-9999,0.00203037,0.00970634,0.0103625,0.0,0.0,0.0,0.824543,0.820448,0.824551,0.829726,0.822513,0.817612,0.821309,0.825051,0.632196,0.499651,0.549653,0.665414,0.12205,0.108493,0.12205,0.149957,-9999,-9999
20201006,20.492,1.0,320.605,220.453,1.0,337.698,1.0,11.168,1.0,95.595,1.0,0.0,1.0,2.288,1.0,0.11819503393595665,0.9583333333333334,75.768125,1.0,426.44624999999996,1.0,38.318333333333335,1.0,52.87291666666667,1.0,33.749375,1.0,452.7166666666667,1.0,417.643,1.0,21.532,21.404,21.128,21.119,21.097,1.0,1.0,1.0,1.0,1.0,24.148,17.82,38.933,14.53,0.9375,1.0,0.0,0.958333,2.73416,-9999,30.0802,-9999,36.8856,-9999,-9999,-9999,53.2567,-9999,65.3056,-9999,-9999,2.73103,0.0723419,0.0,-9999,0.0778116,0.0786086,0.145195,0.0,0.0,0.0,0.847315,0.844017,0.847626,0.852798,0.77498,0.698736,0.772689,0.77621,0.628177,0.531522,0.585404,0.671429,0.118525,0.10447,0.118525,0.143397,-9999,-9999
20201007,22.481,1.0,318.021,222.671,1.0,344.317,1.0,13.94,1.0,95.495,0.9375,0.0,1.0,2.794,1.0,0.16427654478763298,0.9791666666666666,72.82354166666666,1.0,433.008125,1.0,39.423541666666665,1.0,50.06666666666666,1.0,34.932500000000005,1.0,463.925,1.0,418.229,1.0,22.584,22.298,21.795,21.617,21.444,1.0,1.0,1.0,1.0,1.0,24.185,17.366,38.899,14.502,0.9375,1.0,0.0,0.854167,3.58754,-9999,26.9104,-9999,32.8285,-9999,-9999,-9999,56.1725,-9999,68.526,-9999,-9999,2.57316,0.666212,0.0,-9999,0.646978,0.666226,0.672678,0.0,0.0,0.0,0.851252,0.848704,0.851891,0.857451,0.185026,0.182708,0.185657,0.201553,0.614206,0.543508,0.597323,0.664066,0.118726,0.10423,0.118726,0.142055,-9999,-9999
20201008,22.479,1.0,315.436,215.315,1.0,353.231,1.0,12.983,1.0,95.42,0.916667,0.0,1.0,4.856,1.0,0.2594423551858656,1.0,71.76958333333333,1.0,424.39354166666664,1.0,39.343333333333334,1.0,50.352083333333326,1.0,35.10520833333333,1.0,468.24375000000003,1.0,418.625,1.0,23.42,23.139,22.579,22.25,21.905,1.0,1.0,1.0,1.0,1.0,24.209,16.986,38.827,14.548,0.916667,1.0,0.0,0.875,4.92222,-9999,27.1803,-9999,32.9986,-9999,-9999,-9999,48.3317,-9999,58.6777,-9999,-9999,2.69695,0.340028,0.0,-9999,0.318599,0.336672,0.339554,0.0,0.0,0.0,0.826036,0.823505,0.826722,0.832442,0.486008,0.491385,0.493191,0.500568,0.586606,0.519807,0.570001,0.638706,0.116585,0.101578,0.116585,0.139543,-9999,-9999
20201009,20.907,1.0,312.851,214.729,1.0,347.463,1.0,8.361,1.0,95.094,1.0,0.0,1.0,5.399,1.0,0.2964251148701554,1.0,79.03229166666667,1.0,428.429375,1.0,40.39541666666667,1.0,50.39166666666667,1.0,35.460625,1.0,455.88958333333335,1.0,416.81,1.0,22.87,22.881,22.707,22.555,22.249,1.0,1.0,1.0,1.0,1.0,24.016,16.504,38.854,14.212,0.8125,0.979167,0.0,0.9375,2.38202,-9999,30.7521,-9999,37.2428,-9999,-9999,0.272594,60.2542,-9999,72.9717,-9999,-9999,2.55239,-0.0709859,0.0,0.0215345,-0.0709859,-0.0632537,0.648877,0.0,0.0,0.0,0.779627,0.77659,0.780149,0.785838,0.850613,0.127571,0.847937,0.850613,0.549565,0.471678,0.515948,0.600235,0.115877,0.100325,0.115877,0.139179,-9999,-9999
20201010,21.748,1.0,310.268,174.443,1.0,383.29,1.0,11.141,1.0,94.973,0.9375,0.0,1.0,3.728,0.9375,0.22036004864206024,0.9375,68.30083333333333,1.0,342.6145833333333,1.0,31.0675,1.0,55.375,1.0,27.116041666666664,1.0,467.55,1.0,419.729,1.0,24.077,23.833,23.235,22.867,22.477,1.0,1.0,1.0,1.0,1.0,24.084,16.117,39.126,14.091,0.916667,0.958333,0.4375,1.0,5.32795,-9999,28.7044,-9999,34.7456,-9999,-9999,0.16802,49.8013,-9999,60.2826,-9999,-9999,2.28904,-0.00225951,0.0,0.0195701,-0.00225951,0.0112881,0.312053,0.0,0.0,0.0,0.765621,0.762893,0.766304,0.772252,0.767881,0.443682,0.760345,0.767881,0.526947,0.46169,0.50367,0.581804,0.0998022,0.0844891,0.0998022,0.12115,-9999,-9999
20201011,23.931,1.0,307.685,224.76,1.0,349.96,1.0,20.378,1.0,94.571,1.0,0.498,1.0,6.119,1.0,0.3203421510872666,1.0,72.341875,1.0,445.5102083333333,1.0,40.68541666666667,1.0,34.510416666666664,1.0,36.344791666666666,1.0,474.4166666666667,1.0,423.789,1.0,24.028,23.856,23.447,23.161,22.764,1.0,1.0,1.0,1.0,1.0,24.236,15.867,39.227,13.981,0.979167,1.0,0.895833,0.958333,4.3057,-9999,28.9516,-9999,35.0353,-9999,-9999,0.232015,51.035,-9999,61.7592,-9999,-9999,2.48204,0.0809653,0.0,0.023624,0.0326557,0.0809653,0.221258,0.0,0.0,0.0,0.765797,0.763794,0.766433,0.772976,0.686383,0.540676,0.686383,0.73666,0.509756,0.469414,0.509756,0.57147,0.11598,0.0997577,0.11598,0.140075,-9999,-9999
20201012,18.103,1.0,305.106,233.881,1.0,296.894,1.0,15.668,1.0,95.665,0.9375,0.0,1.0,4.718,1.0,0.31204982634396916,0.9166666666666666,60.206041666666664,1.0,451.63583333333344,1.0,41.54291666666666,1.0,29.2625,1.0,36.86270833333333,1.0,440.7833333333333,1.0,413.996,1.0,21.52,22.019,22.626,22.899,22.766,1.0,1.0,1.0,1.0,1.0,23.986,14.825,39.216,13.581,0.958333,0.958333,0.875,0.979167,-3.81475,-9999,21.3928,-9999,25.8501,-9999,-9999,0.239254,63.4487,-9999,76.6688,-9999,-9999,2.55011,0.546702,0.0,0.0229968,0.536796,0.543346,0.548008,0.0,0.0,0.0,0.669335,0.665608,0.66967,0.675453,0.127209,0.125122,0.128653,0.132501,0.452197,0.367356,0.398214,0.503402,0.117224,0.100391,0.115893,0.141914,-9999,-9999
20201013,18.959,1.0,302.529,223.502,1.0,313.967,1.0,16.056,1.0,95.686,0.979167,0.0,1.0,5.443,1.0,0.25904291893692594,1.0,70.01125,1.0,437.12000000000006,1.0,41.215833333333336,1.0,36.75625,1.0,36.59770833333334,1.0,439.38958333333335,1.0,414.921,1.0,20.283,20.64,21.297,21.916,22.157,1.0,1.0,1.0,1.0,1.0,23.718,14.141,39.067,13.37,0.895833,0.958333,0.958333,0.9375,-2.83289,-9999,25.4236,-9999,30.761,-9999,-9999,0.243344,59.4719,-9999,71.9573,-9999,-9999,2.65058,0.308494,0.0,0.0237457,0.307746,0.310892,0.315983,0.0,0.0,0.0,0.654589,0.651194,0.655091,0.661128,0.349961,0.33428,0.346841,0.351673,0.429037,0.357801,0.386398,0.484352,0.114591,0.0964676,0.111096,0.139351,-9999,-9999
20201014,23.571,1.0,299.958,216.455,1.0,338.962,1.0,21.416,1.0,94.776,1.0,0.498,1.0,6.795,1.0,0.41463171645776825,0.9791666666666666,73.75933333333333,0.9375,420.849375,1.0,40.85791666666667,1.0,41.987500000000004,1.0,37.573478260869564,0.9583333333333334,464.34583333333336,1.0,416.121,1.0,22.161,21.945,21.738,21.839,21.855,1.0,1.0,1.0,1.0,1.0,23.684,13.982,38.951,13.252,0.979167,0.9375,0.9375,0.979167,1.81011,-9999,26.6498,-9999,32.2543,-9999,-9999,0.241851,44.2847,-9999,53.5979,-9999,-9999,2.70999,0.28615,0.0,0.0230133,0.282774,0.310154,0.313317,0.0,0.0,0.0,0.682095,0.680018,0.682784,0.689768,0.370945,0.367081,0.37332,0.402852,0.422727,0.391211,0.420723,0.490592,0.113476,0.0938003,0.109802,0.138658,-9999,-9999
20201015,15.355,1.0,297.392,195.225,1.0,300.365,1.0,11.751,1.0,95.871,1.0,0.0,1.0,7.462,1.0,0.5402799120788888,1.0,48.398958333333326,1.0,384.1566666666666,1.0,36.86354166666666,1.0,70.04583333333333,1.0,31.579375,1.0,422.6791666666666,1.0,415.01,1.0,19.275,20.081,21.137,21.746,21.869,1.0,1.0,1.0,1.0,1.0,23.56,12.541,38.947,13.034,0.979167,1.0,0.958333,0.958333,-5.00036,-9999,22.1717,-9999,26.7911,-9999,-9999,0.240285,51.1093,-9999,61.7578,-9999,-9999,2.50271,0.500656,0.0,0.022992,0.498873,0.501606,0.508037,0.0,0.0,0.0,0.566197,0.562018,0.566329,0.572247,0.0652252,0.0581862,0.065147,0.07044,0.359768,0.276706,0.30001,0.403214,0.107479,0.0869221,0.103751,0.132035,-9999,-9999
20201016,11.849,1.0,294.832,208.265,1.0,284.175,1.0,8.932,1.0,96.374,1.0,0.0,1.0,4.063,1.0,0.22677765749960654,1.0,59.249583333333334,1.0,388.28979166666676,1.0,39.57895833333333,1.0,67.58749999999999,1.0,33.94375,1.0,405.2833333333333,1.0,416.832,1.0,17.179,18.078,19.47,20.58,21.159,1.0,1.0,1.0,1.0,1.0,23.197,11.841,39.286,12.622,1.0,1.0,1.0,0.979167,-6.87181,-9999,17.5477,-9999,21.1299,-9999,-9999,0.246556,70.6168,-9999,85.0323,-9999,-9999,2.52369,0.248032,0.5,0.0229968,0.247491,0.248032,0.250362,0.5,0.5,0.4375,0.501499,0.496825,0.501504,0.507218,0.254009,0.246463,0.254013,0.259186,0.316849,0.223092,0.245452,0.34673,0.110153,0.0883144,0.106335,0.134817,-9999,-9999
20201017,16.92,1.0,292.28,214.335,1.0,310.167,1.0,11.356,1.0,95.101,1.0,33.372,1.0,7.666,1.0,0.422681017221227,1.0,67.38645833333334,1.0,425.98875,1.0,42.134791666666665,1.0,31.895833333333332,1.0,36.40208333333333,1.0,431.2604166666667,1.0,416.008,1.0,18.675,18.876,19.372,20.087,20.573,1.0,1.0,1.0,1.0,1.0,23.149,12.1,39.154,12.525,1.0,0.958333,1.0,0.979167,-0.591344,1.0,14.9013,0.604167,18.0046,-9999,-9999,0.590329,65.6511,0.916667,79.3232,-9999,-9999,2.39262,0.163207,0.708333,0.0297989,0.162363,0.163207,0.16353,0.666667,0.708333,0.729167,0.536498,0.532887,0.537013,0.54336,0.373662,0.369304,0.373985,0.379867,0.313726,0.254187,0.275656,0.366291,0.110218,0.0871127,0.106294,0.133815,-9999,-9999
20201018,10.47,1.0,289.736,36.087,1.0,347.769,1.0,4.103,1.0,95.407,1.0,0.0,1.0,6.899,1.0,0.48135886463057176,1.0,-10.963333333333333,1.0,81.69541666666667,1.0,7.521041666666666,1.0,35.24583333333334,1.0,5.1968749999999995,1.0,390.2437499999999,1.0,420.083,1.0,15.603,17.034,18.882,19.996,20.471,1.0,1.0,1.0,1.0,1.0,22.882,11.629,38.758,12.297,1.0,1.0,1.0,1.0,-9.91328,1.0,3.16424,0.854167,3.83755,-9999,-9999,0.304682,1.12372,0.875,1.36283,-9999,-9999,1.63251,0.302417,0.75,0.0350361,0.297479,0.299571,0.302417,0.75,0.75,0.75,0.446069,0.441372,0.446073,0.451773,0.146498,0.143893,0.146498,0.149144,0.263348,0.180747,0.201261,0.292827,0.0515326,0.0333045,0.0373823,0.0643461,-9999,-9999
20201019,10.048,1.0,287.202,150.462,1.0,338.956,1.0,4.729,1.0,95.674,1.0,0.0,1.0,2.843,1.0,0.2272711535237255,0.9583333333333334,73.87875000000001,1.0,285.024375,1.0,28.27458333333333,1.0,72.75625,1.0,22.759583333333335,1.0,401.5020833333333,1.0,417.367,1.0,15.711,16.423,17.56,18.77,19.614,1.0,1.0,1.0,1.0,1.0,22.68,11.487,38.035,11.943,0.979167,1.0,1.0,1.0,-4.20914,-9999,10.0887,-9999,11.4304,-9999,-9999,0.676479,45.1295,-9999,51.1314,-9999,-9999,2.59751,0.313515,0.541667,0.0357872,0.314698,0.315015,0.316512,0.541667,0.541667,0.520833,0.420826,0.416109,0.420828,0.426479,0.108526,0.0995921,0.105812,0.111781,0.23732,0.161185,0.180825,0.267444,0.0950106,0.0708688,0.0867357,0.11431,-9999,-9999
20201020,13.313,1.0,284.679,61.67,1.0,362.9,1.0,3.472,1.0,95.361,1.0,0.0,1.0,3.846,0.854167,0.24990195760561895,0.8333333333333334,9.04,1.0,130.88708333333332,1.0,12.443958333333333,1.0,55.62916666666666,1.0,9.2975,1.0,407.9458333333334,1.0,424.424,1.0,16.396,16.99,17.813,18.682,19.286,1.0,1.0,1.0,1.0,1.0,22.37,11.482,38.035,11.995,0.979167,1.0,1.0,0.916667,-3.89692,1.0,5.32812,0.8125,6.03672,-9999,-9999,0.390599,12.9163,1.0,14.3563,-9999,-9999,2.13486,0.214595,0.895833,0.0416641,0.216969,0.232555,0.243704,0.895833,0.854167,0.791667,0.433216,0.42918,0.433571,0.439804,0.197756,0.185378,0.200883,0.224444,0.224434,0.169602,0.193233,0.268352,0.0687765,0.0442377,0.0538003,0.083009,-9999,-9999
