TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20201122,16.404,1.0,234.33,134.377,1.0,341.142,1.0,5.226,1.0,101.861,1.0,0.0,1.0,1.636,1.0,0.26268383801485257,1.0,64.95625000000001,1.0,280.21229166666666,1.0,11.923541666666667,1.0,78.96875,1.0,14.176666666666668,1.0,394.675,1.0,435.84,1.0,17.297,16.631,16.969,17.175,17.535,20.968,18.043,16.354,18.718,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.403,20.239,29.602,-9999,-9999,-9999,-9999,0.854167,1.0,1.0,-9999,-9999,-9999,-9999,-0.97862,-9999,29.7997,-9999,31.0015,-9999,-9999,-9999,19.2608,-9999,20.0283,-9999,-9999,-9999,2.0999,0.0,-9999,1.86129,1.98912,2.06821,0.0,0.0,0.0,2.11315,1.99899,2.11315,2.11552,0.0460797,0.0156166,0.0468627,0.164557,1.49866,1.44733,1.49866,1.90922,0.101972,0.101972,0.11286,0.113793,-9999,-9999
20201123,10.813,1.0,232.848,166.413,1.0,293.392,1.0,4.559,1.0,102.113,1.0,0.0,1.0,2.263,1.0,0.5065668110825813,1.0,70.98291666666667,1.0,351.850625,1.0,15.28875,1.0,20.604166666666668,1.0,19.632291666666667,1.0,369.1395833333333,1.0,427.666,1.0,17.006,16.53,16.978,17.241,17.513,21.023,17.948,16.32,18.641,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.836,20.206,30.101,-9999,-9999,-9999,-9999,0.9375,0.979167,0.958333,-9999,-9999,-9999,-9999,-10.9847,-9999,16.8809,-9999,17.4933,-9999,-9999,-9999,42.7466,-9999,44.2767,-9999,-9999,-9999,2.05118,0.0,-9999,1.93028,1.98879,2.46677,0.0,0.0,0.0,1.76991,1.63776,1.75078,1.77666,-0.168964,-0.585552,-0.301378,-0.15362,1.23336,1.18871,1.23336,1.63213,0.148092,0.148092,0.164954,0.165997,-9999,-9999
20201124,11.671,1.0,231.412,160.999,1.0,284.804,1.0,5.781,1.0,101.843,1.0,0.0,1.0,2.231,1.0,0.3500897029345775,1.0,56.36375,1.0,340.21875,1.0,14.938541666666666,1.0,22.26875,1.0,19.109375,1.0,370.09791666666666,1.0,430.525,1.0,16.431,15.958,16.539,16.849,17.129,21.244,17.724,16.318,18.47,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,22.33,20.11,29.86,-9999,-9999,-9999,-9999,0.979167,1.0,1.0,-9999,-9999,-9999,-9999,-12.2988,-9999,28.66,-9999,29.5549,-9999,-9999,-9999,39.4977,-9999,40.7119,-9999,-9999,-9999,1.70421,0.0,-9999,1.66961,1.70421,1.73061,0.0,0.0,0.0,1.81933,1.7119,1.80986,1.8368,0.134643,0.0267646,0.140247,0.168735,1.28058,1.23467,1.28058,1.68085,0.0961282,0.0961282,0.107788,0.108666,-9999,-9999
20201125,16.28,1.0,230.019,46.768,1.0,373.621,1.0,2.598,1.0,101.374,1.0,13.517,1.0,2.409,1.0,0.5025509239035512,1.0,19.45104166666667,1.0,109.46604166666668,1.0,3.855208333333333,1.0,40.577083333333334,1.0,5.377083333333332,1.0,395.72499999999997,1.0,428.738,1.0,16.858,16.268,16.664,16.863,17.246,20.968,17.773,16.354,18.506,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,25.704,21.419,29.913,-9999,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.720566,-9999,8.96674,-9999,9.22838,-9999,-9999,1.45392,-7.43223,-9999,-7.6455,-9999,-9999,4.0893,1.71611,0.0,-9999,1.6133,1.69959,1.71611,0.0,0.0,0.0,2.09822,1.97529,2.09757,2.10595,0.382107,0.359284,0.379255,0.391396,1.45974,1.40799,1.45974,1.87547,0.0825813,0.0825813,0.0933674,0.0939472,-9999,-9999
20201126,15.637,1.0,228.673,150.029,1.0,337.85,1.0,5.093,1.0,101.541,1.0,0.0,1.0,1.459,1.0,0.2782207753360168,1.0,80.8625,1.0,325.6270833333333,1.0,14.721250000000003,1.0,38.36666666666667,1.0,16.556041666666665,1.0,391.6375,1.0,431.156,1.0,17.218,16.622,16.913,17.08,17.373,21.023,17.83,16.32,18.528,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,24.677,21.661,29.943,-9999,-9999,-9999,-9999,0.875,1.0,1.0,-9999,-9999,-9999,-9999,-0.750814,-9999,25.8043,-9999,26.6954,-9999,-9999,0.959703,30.9991,-9999,32.0545,-9999,-9999,2.1239,2.26742,0.0,0.425199,1.96315,2.04108,2.26742,0.0,0.0,0.0,2.05628,1.92108,2.05421,2.08422,-0.211139,-0.234709,-0.153588,0.0135263,1.42462,1.37346,1.42462,1.84041,0.103332,0.103332,0.117853,0.118675,-9999,-9999
20201127,15.22,1.0,227.373,54.788,1.0,381.919,1.0,1.951,1.0,101.475,1.0,4.509,1.0,1.098,0.6875,0.17711643307366343,0.6875,39.62229166666666,1.0,122.86916666666666,1.0,4.8514583333333325,1.0,50.37708333333333,1.0,5.647083333333334,1.0,391.86875000000003,1.0,450.822,1.0,17.293,16.671,16.978,17.132,17.361,21.244,17.756,16.318,18.503,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,29.206,23.815,31.655,-9999,-9999,-9999,-9999,0.9375,1.0,1.0,-9999,-9999,-9999,-9999,-1.47312,-9999,6.81356,-9999,7.06661,-9999,-9999,0.852097,-3.01659,-9999,-3.12862,-9999,-9999,1.6841,1.59509,0.0,0.211571,1.45205,1.49505,1.57783,0.0,0.0,0.0,2.0278,1.88623,2.02493,2.06814,0.482024,0.370884,0.450048,0.501075,1.40087,1.35001,1.40087,1.81704,0.0718889,0.0718889,0.0828281,0.0833434,-9999,-9999
20201128,14.128,1.0,226.12,69.298,1.0,361.035,1.0,2.371,1.0,101.537,1.0,5.01,1.0,1.732,0.583333,0.32826253579600106,0.5833333333333334,35.07604166666667,1.0,154.975,1.0,5.700625,1.0,62.5,1.0,7.904791666666665,1.0,386.8916666666667,1.0,439.166,1.0,17.429,16.841,17.142,17.263,17.485,20.968,17.851,16.354,18.487,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.122,25.465,33.626,-9999,-9999,-9999,-9999,0.9375,1.0,1.0,-9999,-9999,-9999,-9999,-2.06251,-9999,4.38407,-9999,4.54087,-9999,-9999,0.82935,2.73213,-9999,2.82985,-9999,-9999,1.89974,1.76735,0.0,0.231776,1.67039,1.72488,1.8165,0.0,0.0,0.0,1.95971,1.82565,1.95407,2.01943,0.233868,0.169225,0.225383,0.254715,1.34621,1.2965,1.34621,1.76188,0.0762651,0.0762651,0.0889537,0.0895074,-9999,-9999
20201129,11.516,1.0,224.916,12.215,1.0,368.213,1.0,1.445,1.0,100.981,1.0,10.016,1.0,2.126,0.541667,0.31277536637799863,0.5416666666666666,5.209583333333333,1.0,33.57479166666667,1.0,0.7020833333333334,1.0,11.579166666666667,1.0,1.3185416666666665,1.0,373.7416666666666,1.0,447.9,1.0,16.948,16.469,16.914,17.181,17.397,21.023,17.722,16.32,18.386,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.335,26.337,34.636,-9999,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9.19797,-9999,1.01558,-9999,1.04987,-9999,-9999,0.780757,-17.6097,-9999,-18.2042,-9999,-9999,1.55337,2.6144,0.0,0.22477,2.33124,2.33759,2.37394,0.0,0.0,0.0,1.79821,1.67386,1.78711,1.80415,-0.533453,-0.659464,-0.607208,-0.530314,1.2404,1.19371,1.2404,1.65057,0.0296461,0.0296461,0.035062,0.0352786,-9999,-9999
20201130,4.626,1.0,223.76,57.648,1.0,298.898,1.0,2.043,1.0,101.377,1.0,11.021,0.875,4.376,0.9375,0.8884685507880246,0.9375,7.472708333333334,1.0,124.46083333333331,1.0,4.962708333333333,1.0,44.59791666666667,1.0,6.864791666666666,1.0,340.94375,1.0,424.127,1.0,16.122,15.781,16.376,16.736,16.947,21.244,17.49,16.318,18.224,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,33.864,25.791,34.92,-9999,-9999,-9999,-9999,0.9375,1.0,1.0,-9999,-9999,-9999,-9999,-21.3282,-9999,11.0035,-9999,11.4373,-9999,-9999,1.29545,7.0974,-9999,7.37717,-9999,-9999,1.48164,2.23893,0.0,0.211711,2.1341,2.23893,2.71661,0.0,0.0,0.0,1.37903,1.25233,1.36865,1.51119,-0.721601,-1.27632,-0.979499,-0.74287,0.995225,0.957013,0.996838,1.40156,0.0567469,0.0567469,0.0682823,0.0687068,-9999,-9999
20201201,2.8,1.0,222.654,161.727,1.0,229.794,1.0,3.732,1.0,102.034,1.0,0.0,0.270833,1.933,1.0,0.33461578087998695,1.0,42.88666666666666,1.0,336.9158333333333,1.0,14.933333333333332,1.0,17.84166666666667,1.0,19.15125,1.0,328.71458333333334,1.0,427.628,0.916667,14.965,14.645,15.538,16.005,16.425,20.968,17.102,16.354,17.918,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,33.613,25.011,34.337,-9999,-9999,-9999,-9999,0.916667,1.0,1.0,-9999,-9999,-9999,-9999,-26.2096,-9999,19.9448,-9999,20.8306,-9999,-9999,1.68485,44.6702,-9999,46.6542,-9999,-9999,2.51937,1.48263,0.0,0.138593,1.48263,1.50032,1.52403,0.0,0.0,0.0,1.26982,1.1263,1.25868,1.43849,-0.212816,-0.404905,-0.218863,-0.0707305,0.935411,0.899413,0.937147,1.33303,0.0753755,0.0753755,0.0925285,0.0931059,-9999,-9999
20201202,4.719,1.0,221.597,161.118,1.0,256.506,1.0,4.528,1.0,102.341,1.0,0.0,1.0,1.292,1.0,0.15931574689743408,0.9791666666666666,61.642500000000005,1.0,333.963125,1.0,14.728958333333333,1.0,18.958333333333332,1.0,18.22729166666667,1.0,337.15000000000003,1.0,428.596,0.9375,14.389,14.021,15.007,15.526,16.15,21.023,16.882,16.32,17.684,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.419,24.851,33.965,-9999,-9999,-9999,-9999,0.916667,1.0,1.0,-9999,-9999,-9999,-9999,-16.2453,-9999,18.9797,-9999,19.9593,-9999,-9999,1.64216,45.0772,-9999,47.4039,-9999,-9999,3.43571,2.16753,0.0,0.147802,2.07524,2.15809,2.20083,0.0,0.0,0.0,1.38331,1.27274,1.37356,1.50248,-0.652734,-0.882077,-0.682455,-0.569489,1.0006,0.962005,1.00219,1.40644,0.0656299,0.0656299,0.0826082,0.0831293,-9999,-9999
20201203,8.098,1.0,220.592,73.565,1.0,321.965,1.0,3.669,1.0,101.918,1.0,0.0,1.0,2.438,1.0,0.43782500394487656,1.0,32.533750000000005,1.0,164.64833333333334,1.0,6.686458333333333,1.0,53.85,1.0,8.063541666666666,1.0,354.83958333333334,1.0,438.908,0.895833,14.51,14.106,14.972,15.413,15.989,21.244,16.721,16.318,17.545,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.853,24.656,33.713,-9999,-9999,-9999,-9999,0.9375,1.0,1.0,-9999,-9999,-9999,-9999,-13.1838,-9999,16.644,-9999,17.685,-9999,-9999,1.61182,13.8085,-9999,14.6722,-9999,-9999,1.7438,2.2475,0.0208333,0.133991,2.11584,2.21201,2.2475,0.166667,0.166667,0.0208333,1.58227,1.46342,1.56809,1.62004,-0.647868,-0.755562,-0.655484,-0.418907,1.11175,1.06862,1.11175,1.51953,0.0445612,0.0445612,0.0579133,0.0582738,-9999,-9999
20201204,8.587,1.0,219.638,42.456,1.0,327.052,1.0,2.031,1.0,101.604,0.3125,13.017,1.0,2.34,0.770833,0.42905812525802056,0.7708333333333334,5.665208333333332,1.0,101.0,1.0,3.8506249999999995,1.0,32.141666666666666,1.0,5.566458333333333,1.0,357.5708333333334,1.0,438.084,0.895833,14.679,14.27,15.066,15.462,16.018,20.968,16.711,16.354,17.518,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.343,26.091,34.881,-9999,-9999,-9999,-9999,0.854167,1.0,1.0,-9999,-9999,-9999,-9999,-12.7672,-9999,8.917,-9999,10.4365,-9999,-9999,1.36122,0.908521,-9999,1.06334,-9999,-9999,1.37755,2.22876,0.395833,0.134521,2.07805,2.15188,2.17081,0.395833,0.604167,0.395833,1.60895,1.48694,1.59489,1.63753,-0.570296,-0.601944,-0.53582,-0.377534,1.12591,1.08194,1.12591,1.53716,0.0306908,0.0306908,0.0416732,0.0419321,-9999,-9999
20201205,7.924,1.0,218.735,147.297,1.0,278.7,1.0,3.543,1.0,101.837,0.0,0.0,1.0,1.581,1.0,0.19890582595433517,1.0,57.308125,1.0,321.6408333333333,1.0,13.643333333333333,1.0,23.664583333333336,1.0,15.787916666666666,1.0,353.33125,1.0,432.639,0.916667,14.342,13.96,14.792,15.22,15.825,21.023,16.534,16.32,17.371,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.3,25.173,34.155,-9999,-9999,-9999,-9999,0.8125,1.0,1.0,-9999,-9999,-9999,-9999,-13.934,-9999,19.4624,-9999,22.7789,-9999,-9999,1.72095,41.8872,-9999,49.025,-9999,-9999,3.37556,2.27626,0.25,0.139173,2.12454,2.23533,2.40433,0.25,0.25,0.479167,1.56737,1.44873,1.553,1.60768,-0.549335,-0.842638,-0.693897,-0.548117,1.10294,1.05968,1.10294,1.51382,0.0382042,0.0382042,0.0548664,0.0552087,-9999,-9999
20201206,8.331,1.0,217.885,54.877,1.0,312.473,1.0,1.53,1.0,101.299,0.0,0.0,1.0,1.56,1.0,0.20201151413161508,1.0,4.537083333333333,1.0,124.19541666666665,1.0,4.535208333333333,1.0,53.387499999999996,1.0,6.169583333333333,1.0,355.1229166666667,1.0,439.108,0.770833,14.368,13.978,14.784,15.2,15.753,21.244,16.443,16.318,17.285,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.012,25.034,34.02,-9999,-9999,-9999,-9999,0.875,1.0,1.0,-9999,-9999,-9999,-9999,-12.6828,-9999,6.41864,-9999,7.51241,-9999,-9999,1.3086,7.33707,-9999,8.58734,-9999,-9999,1.35272,1.89497,0.104167,0.139426,1.83019,1.89497,2.53554,0.125,0.104167,0.416667,1.58906,1.46781,1.57469,1.62232,-0.0688086,-0.826982,-0.421332,-0.217942,1.11426,1.07024,1.11426,1.52875,0.0218846,0.0218846,0.0341717,0.0343842,-9999,-9999
20201207,5.609,1.0,217.088,140.946,1.0,258.39,1.0,2.254,1.0,101.358,0.0,0.0,1.0,3.348,1.0,0.5899809382908067,1.0,38.85666666666666,1.0,302.61791666666664,1.0,13.7575,1.0,37.75,1.0,16.98708333333333,1.0,343.59375,1.0,434.09,0.833333,14.054,13.717,14.619,15.065,15.622,20.968,16.322,16.354,17.171,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.533,24.915,33.929,-9999,-9999,-9999,-9999,0.9375,1.0,0.979167,-9999,-9999,-9999,-9999,-18.0126,-9999,23.1844,-9999,27.3601,-9999,-9999,1.82597,48.4097,-9999,56.6589,-9999,-9999,3.60816,2.13127,0.395833,0.169153,2.04805,2.13127,2.45945,0.375,0.395833,0.479167,1.42352,1.31275,1.41378,1.52649,-0.66378,-0.989491,-0.815087,-0.599735,1.02792,0.98726,1.0295,1.44596,0.021336,0.021336,0.0382791,0.0385179,-9999,-9999
20201208,5.907,1.0,216.344,145.225,1.0,260.873,1.0,3.306,1.0,101.82,0.0,0.0,1.0,1.48,1.0,0.15124263981622438,1.0,45.72416666666666,1.0,316.43666666666667,1.0,14.360624999999999,1.0,23.14791666666667,1.0,16.232499999999998,1.0,343.2395833333333,1.0,433.789,0.895833,13.732,13.389,14.316,14.801,15.392,21.023,16.115,16.32,16.996,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.652,24.719,33.799,-9999,-9999,-9999,-9999,0.791667,1.0,1.0,-9999,-9999,-9999,-9999,-13.778,-9999,19.0017,-9999,22.5347,-9999,-9999,1.70139,44.9027,-9999,52.9029,-9999,-9999,3.61888,1.81578,0.5625,0.16794,1.73737,1.81578,2.17184,0.5625,0.5625,0.666667,1.44094,1.33424,1.43184,1.52888,-0.299528,-0.602007,-0.412167,-0.28574,1.03591,0.994752,1.03745,1.45224,0.0127129,0.0127129,0.029684,0.0298692,-9999,-9999
20201209,10.346,1.0,215.655,147.992,1.0,282.821,1.0,5.814,1.0,101.66,0.0,0.0,1.0,1.676,1.0,0.20265824052078552,1.0,51.82708333333333,1.0,299.41553191489373,0.9791666666666666,14.01851063829787,0.9791666666666666,17.742553191489357,0.9791666666666666,16.685,1.0,361.71250000000003,1.0,429.667,0.958333,13.887,13.477,14.287,14.71,15.307,21.244,16.024,16.318,16.906,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.133,24.556,33.521,-9999,-9999,-9999,-9999,0.916667,0.9375,0.958333,-9999,-9999,-9999,-9999,-6.4037,-9999,27.7821,-9999,32.5163,30.3208,33.8422,2.07188,32.1416,-9999,37.6187,35.0787,39.1526,3.75833,2.03694,0.708333,0.166303,1.92472,1.98704,2.00319,0.75,0.708333,0.75,1.70326,1.58171,1.69177,1.70946,-0.287826,-0.350251,-0.289052,-0.157102,1.16759,1.12058,1.16759,1.58635,0.00317295,0.00317295,0.015069,0.0151884,-9999,-9999
20201210,13.714,1.0,215.019,144.874,1.0,294.635,1.0,7.963,1.0,101.582,0.0,0.0,1.0,1.73,1.0,0.18519623350298345,1.0,48.246249999999996,1.0,308.17520833333333,1.0,14.923333333333337,1.0,18.26875,1.0,15.526458333333332,1.0,375.125,1.0,434.361,1.0,14.208,13.723,14.41,14.768,15.304,20.968,16.007,16.354,16.883,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.659,24.561,33.452,-9999,-9999,-9999,-9999,0.958333,1.0,1.0,-9999,-9999,-9999,-9999,-5.11477,1.0,23.4112,1.0,27.4006,25.1983,28.5179,2.16183,21.7705,0.979167,25.4803,23.4323,26.5192,3.19845,3.11714,0.8125,0.179086,2.83211,3.10386,3.19,0.791667,0.8125,0.8125,1.90086,1.76825,1.89568,1.97149,-0.931248,-1.28493,-1.11189,-0.951429,1.26185,1.21034,1.26185,1.71196,0.0,0.0,0.00655795,0.00660852,-9999,-9999
20201211,13.226,1.0,214.438,100.246,1.0,335.337,1.0,3.813,1.0,101.511,0.0,0.0,1.0,2.073,0.833333,0.34644257294223413,0.8333333333333334,44.30645833333333,1.0,216.21770833333332,1.0,10.803125,1.0,69.6375,1.0,11.236249999999998,1.0,378.7875000000001,1.0,435.257,1.0,14.537,13.997,14.538,14.846,15.333,21.023,16.012,16.32,16.883,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.213,24.563,33.387,-9999,-9999,-9999,-9999,1.0,0.958333,1.0,-9999,-9999,-9999,-9999,-2.02901,1.0,16.3441,0.979167,19.1292,17.5917,19.9092,1.64748,15.2157,1.0,17.8085,16.3772,18.5347,2.52243,3.01142,0.895833,0.185279,2.8436,2.86093,3.00578,0.895833,0.895833,0.958333,1.88069,1.75721,1.8744,1.95525,-0.973866,-1.12667,-1.03691,-0.966133,1.24369,1.19398,1.24513,1.69983,0.0,0.0,0.00358393,0.00360626,-9999,-9999
20201212,16.327,1.0,213.913,44.128,1.0,372.002,1.0,1.623,1.0,101.209,0.0,1.502,1.0,2.491,0.916667,0.46302282377134496,0.9166666666666666,15.141041666666666,1.0,107.79708333333333,1.0,4.069791666666667,1.0,36.7875,1.0,5.239999999999999,1.0,395.0687500000001,1.0,427.934,1.0,15.353,14.68,14.942,15.115,15.539,21.244,16.127,16.318,17.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.135,24.468,33.484,-9999,-9999,-9999,-9999,1.0,0.979167,0.979167,-9999,-9999,-9999,-9999,5.39658,1.0,2.62629,1.0,3.17578,2.86629,3.31236,1.22005,-13.8356,1.0,-16.1933,-16.8536,-14.8918,1.86742,1.58462,1.0,0.15065,1.58216,1.5829,1.58549,1.0,1.0,1.0,2.20481,2.11299,2.20375,2.24296,0.621939,0.528509,0.620852,0.643831,1.41925,1.4146,1.45422,1.86971,0.00988362,0.00842354,0.0282508,0.0389954,-9999,-9999
20201213,12.947,1.0,213.443,121.823,1.0,348.375,1.0,2.18,1.0,101.299,0.0,7.51,1.0,2.009,0.791667,0.2992734643345589,0.7916666666666666,76.43791666666667,1.0,271.1566666666667,1.0,11.966874999999996,1.0,35.93125,1.0,13.092708333333334,1.0,380.94374999999997,1.0,440.944,0.979167,15.327,14.745,15.124,15.36,15.695,20.968,16.086,16.354,16.967,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.267,24.836,33.608,-9999,-9999,-9999,-9999,1.0,0.979167,1.0,-9999,-9999,-9999,-9999,-1.52221,1.0,15.5329,0.958333,18.7827,16.9523,19.5905,1.87113,26.2485,0.979167,31.7403,28.6471,33.1054,3.16275,2.86803,0.875,0.165386,2.74496,2.86803,2.91957,0.875,0.875,0.875,2.15194,2.13048,2.15194,2.19455,-0.624393,-0.738446,-0.671392,-0.624393,1.51512,1.51512,1.61588,1.65594,0.0748116,0.0638384,0.212246,0.290752,-9999,-9999
20201214,7.694,1.0,213.029,33.154,1.0,341.76,1.0,1.491,1.0,101.522,0.0,8.01,1.0,3.597,0.729167,0.7074743890589701,0.7291666666666666,14.73708333333333,1.0,75.83395833333333,1.0,2.842708333333333,1.0,32.8125,1.0,3.8041666666666667,1.0,355.97499999999997,1.0,428.125,1.0,15.175,14.713,15.15,15.462,15.698,21.023,16.036,16.32,16.911,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.588,26.304,35.273,-9999,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-8.40544,1.0,21.5621,1.0,25.2364,23.208,26.2654,2.04208,1.06992,1.0,1.25224,1.15159,1.3033,1.68189,1.91311,1.0,0.145417,1.87788,1.91311,1.94467,1.0,1.0,1.0,1.89367,1.84591,1.89161,1.97284,0.0309145,-0.0580058,0.00969402,0.0408396,1.7746,1.76324,1.7746,1.90204,0.126398,0.122881,0.169899,0.207804,-9999,-9999
20201215,5.528,1.0,212.67,140.724,1.0,281.15,1.0,2.129,1.0,101.578,0.0,1.503,1.0,1.405,1.0,0.26384557335517694,1.0,60.81520833333334,1.0,308.1720833333333,1.0,14.623750000000001,1.0,25.410416666666666,1.0,15.678749999999999,1.0,345.54375,1.0,433.423,1.0,14.32,13.93,14.615,15.016,15.365,21.244,15.817,16.318,16.752,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.301,25.24,34.316,-9999,-9999,-9999,-9999,1.0,0.979167,0.9375,-9999,-9999,-9999,-9999,-15.6642,1.0,16.3535,0.979167,19.1402,13.8981,19.9206,1.77292,43.9376,0.979167,51.4248,37.3408,53.5217,3.42714,1.63704,0.916667,0.188133,1.54926,1.61937,1.63704,0.916667,0.916667,0.916667,1.81177,1.75962,1.826,1.89667,0.339748,0.14025,0.266384,0.319099,2.35158,2.33264,2.35297,2.4997,0.923448,0.920619,0.980301,1.08998,-9999,-9999
20201216,6.431,1.0,212.368,29.581,1.0,345.452,1.0,1.291,1.0,101.183,0.0,7.008,1.0,2.429,0.6875,0.5937896253484699,0.6875,22.260416666666668,1.0,70.58229166666666,1.0,2.091041666666667,1.0,28.762500000000003,1.0,3.167291666666667,1.0,349.6583333333333,1.0,432.757,1.0,13.999,13.601,14.328,14.729,15.209,20.968,15.832,16.354,16.737,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,37.555,26.171,34.422,-9999,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-10.8425,1.0,23.6592,1.0,27.6908,20.1069,28.8199,1.95132,7.54091,1.0,8.82592,6.4087,9.1858,1.73784,1.99363,1.0,0.149917,1.98522,1.9997,2.0637,1.0,1.0,1.0,1.94562,1.94562,1.98036,2.00911,-0.0101996,-0.087353,-0.0220204,0.00741535,2.75515,2.73867,2.76276,2.88008,0.38658,0.386563,0.401059,0.432499,-9999,-9999
20201217,3.289,1.0,212.122,103.407,1.0,281.785,1.0,2.523,1.0,102.036,0.0,0.0,1.0,2.439,1.0,0.47259690336573223,1.0,38.385625000000005,1.0,221.21895833333335,1.0,10.664791666666666,1.0,43.19583333333333,1.0,12.387500000000001,1.0,333.325,1.0,427.052,0.958333,13.366,13.036,13.948,14.431,14.966,21.023,15.645,16.32,16.551,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.411,25.4,34.419,-9999,-9999,-9999,-9999,1.0,1.0,0.979167,-9999,-9999,-9999,-9999,-18.0515,1.0,28.4326,1.0,31.0308,20.5395,34.6346,2.26149,46.7865,0.979167,51.0619,33.7983,56.992,3.3225,1.83548,0.875,0.178885,1.80608,1.83548,1.94683,0.895833,0.875,0.854167,1.75723,1.70792,1.80796,1.87907,-0.0488471,-0.127557,-0.029012,0.0169872,2.6412,2.6412,2.6533,2.6837,0.856449,0.855032,0.867687,0.885822,-9999,-9999
