TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190702,20190708,22.5,1.0,483.922,292.773,1.0,370.343,1.0,11.126,1.0,97.351,1.0,3.351,1.0,2.203,0.967262,0.35811542427012105,0.954861111111111,172.5809375,1.0,580.4497222222222,1.0,18.649756944444444,1.0,94.59722222222221,1.0,46.42729166666667,1.0,445.9954861111111,1.0,404.531,0.973214,16.976,16.663,14.433,10.846,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.636,-9999,35.12,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,7.40565,0.994048,127.407,0.997024,151.156,2.28979,12.6535,1.0,15.0122,1.23927,-5.45324,0.842262,0.27995,-6.07909,-5.43753,-5.31919,0.845238,0.848214,0.848214,8.73462,7.81214,8.285,8.65275,14.022,13.2794,13.9879,14.1761,3.54957,2.84771,3.54957,6.372,11.241,10.6644,11.296,13.1134,-9999,-9999
20190709,20190715,22.027,1.0,478.486,294.651,1.0,368.65,1.0,9.935,1.0,97.266,0.985119,0.143,1.0,2.309,0.946429,0.35034421299648805,0.9409722222222223,175.79309027777776,1.0,589.0900694444446,1.0,19.242569444444445,1.0,100.50902777777777,1.0,48.0621875,1.0,442.7652777777778,1.0,403.24,0.991071,17.248,17.006,14.991,10.853,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.853,-9999,35.183,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,6.19109,0.994048,128.257,1.0,154.55,2.49381,16.6037,1.0,20.0075,1.18377,-6.88013,0.895833,0.282248,-7.02344,-6.87526,-6.79897,0.892857,0.89881,0.919643,8.86966,8.16215,8.65893,8.88394,15.6905,14.9251,15.6167,15.7107,4.6348,4.8352,5.88171,7.11119,13.6319,13.4013,13.8284,14.7147,-9999,-9999
20190716,20190722,22.665,1.0,471.016,217.456,1.0,402.345,1.0,8.014,1.0,97.128,0.991071,11.765,1.0,2.359,0.928571,0.4054140792659608,0.9756944444444445,160.40277777777777,1.0,510.54138888888883,1.0,16.814722222222226,1.0,125.16909722222222,1.0,39.27666666666667,1.0,450.3975694444445,1.0,418.488,0.988095,18.273,18.004,15.847,10.851,3.908,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.348,-9999,35.096,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,6.74677,1.0,98.6833,0.994048,126.587,2.22004,5.95154,0.994048,7.63438,1.03382,-4.94316,0.809524,0.302545,-6.18396,-5.51329,-4.76633,0.517857,0.830357,0.809524,3.96205,2.37765,3.6868,5.38559,10.1509,8.18946,8.86607,10.1509,8.99544,4.69259,7.24898,10.937,13.1725,11.0762,12.5193,14.7845,-9999,-9999
20190723,20190729,21.016,0.994048,461.601,273.031,0.994048,367.694,0.994048,9.074,0.994048,97.688,0.97619,5.133,1.0,2.118,0.910714,0.30528624464820586,0.8263888888888888,163.10191858747046,0.9965277777777777,545.5106597222222,1.0,18.077361111111113,1.0,94.59305555555555,1.0,43.478090277777774,1.0,431.4659722222222,1.0,405.808,0.991071,17.39,17.327,15.836,10.846,3.91,-9999,0.988095,0.988095,0.988095,0.0,0.0,-9999,23.61,-9999,35.12,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.88951,0.991071,120.962,0.988095,146.388,2.75242,11.1232,0.994048,13.4613,1.07529,-5.87738,0.803571,0.351896,-6.49237,-5.93113,-5.78565,0.85119,0.818452,0.803571,6.49285,6.31107,6.93678,8.01558,12.77,12.3333,12.7894,13.9823,8.08858,5.12381,8.08858,11.115,13.4752,12.8139,14.3074,16.3918,-9999,-9999
20190730,20190805,21.45,1.0,450.342,272.314,1.0,359.935,1.0,8.645,1.0,97.546,0.991071,0.57,1.0,2.313,0.997024,0.3444607426634197,0.9930555555555555,148.63392361111113,1.0,531.4714583333333,1.0,17.97559027777778,1.0,90.54722222222222,1.0,42.87475694444444,1.0,439.97673611111117,1.0,403.654,0.949405,18.102,18.019,16.375,10.853,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.607,-9999,35.183,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,5.0386,0.985119,120.767,0.988095,147.287,2.63435,3.65659,0.985119,4.45955,1.04438,-6.22859,0.800595,0.420811,-6.33263,-6.21429,-5.97232,0.797619,0.800595,0.833333,7.12998,5.05111,7.09608,7.62137,13.3236,11.4578,13.3236,14.1664,12.3867,7.97373,9.80648,11.2693,16.8959,14.4512,15.7724,16.6741,-9999,-9999
20190806,20190812,19.207,0.994048,437.355,240.231,0.994048,360.424,0.994048,7.041,0.994048,96.911,0.973214,4.349,1.0,2.666,0.892857,0.42507019019091524,0.8888888888888888,134.48604314420803,0.9965277777777777,473.3936295803782,0.9965277777777777,16.445742464539006,0.9965277777777777,104.30125591016548,0.9965277777777777,39.12905067966903,0.9965277777777777,423.6567302009457,0.9965277777777777,401.539,0.973214,17.172,17.239,16.048,10.85,3.908,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.713,-9999,35.096,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,3.00326,0.988095,99.0542,0.985119,122.247,2.27969,4.64027,0.991071,5.72673,1.05946,-5.12796,0.732143,0.393579,-5.2577,-5.10557,-4.44005,0.764881,0.735119,0.77381,6.96718,5.97512,6.96587,9.69494,12.0547,11.2579,12.0549,14.0124,9.87766,6.24997,7.65626,9.26178,13.5702,11.8396,12.4702,13.3125,-9999,-9999
20190813,20190819,20.759,1.0,422.77,220.923,1.0,385.876,1.0,6.247,1.0,97.366,0.991071,2.923,1.0,1.942,0.922619,0.3179284621641849,0.90625,138.24027777777778,1.0,450.05486111111105,1.0,15.834479166666666,1.0,119.1315972222222,1.0,34.428402777777784,1.0,434.68437500000005,1.0,405.702,1.0,17.807,17.684,16.067,10.978,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.48,-9999,35.12,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.34675,1.0,85.293,0.997024,111.038,1.86501,16.1016,0.997024,20.9618,1.14478,-3.54898,0.943452,0.350924,-4.12113,-3.78574,-3.64364,0.934524,0.979167,0.946429,7.31522,7.65337,7.85596,9.06586,11.3837,11.3841,11.5316,12.8585,13.5436,10.4456,12.2117,13.4525,14.8199,13.4594,14.5599,14.8199,-9999,-9999
20190820,20190826,18.091,0.991071,406.724,229.901,0.991071,347.689,0.991071,7.118,0.991071,97.73,0.982143,0.499,1.0,2.436,0.970238,0.3903059852827942,0.9652777777777778,112.56770716504481,0.9791666666666666,424.6389236111111,0.982638888888889,15.05452842377261,0.982638888888889,97.12466085271318,0.982638888888889,33.792507250261146,0.9791666666666666,422.7913374841938,0.9791666666666666,405.36,0.991071,17.103,17.28,16.318,10.96,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,23.112,-9999,35.183,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,2.18689,0.991071,82.7578,0.97619,99.7157,1.82922,13.199,0.982143,15.9036,1.15962,-4.40055,0.830357,0.355005,-4.51406,-4.40055,-4.32606,0.809524,0.830357,0.839286,7.02973,7.02973,7.3979,7.52331,11.6294,11.4944,11.6293,11.9881,6.28366,5.32429,5.64659,6.02402,11.187,10.3907,10.862,11.2849,-9999,-9999
20190827,20190902,17.508,1.0,389.371,205.936,1.0,354.403,1.0,6.237,1.0,97.668,1.0,2.424,1.0,2.324,0.89881,0.3649557096124753,0.8958333333333334,125.66503472222223,1.0,455.36600694444445,1.0,16.670868055555555,1.0,84.35902777777777,1.0,36.569895833333334,1.0,416.3079861111111,1.0,400.364,0.872024,16.082,16.253,15.434,10.978,3.908,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.542,-9999,35.096,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.76994,0.997024,82.6911,1.0,96.4831,1.75844,13.1993,0.997024,15.4008,1.20797,-5.30816,0.684524,0.213045,-5.30657,-5.06795,-4.79431,0.684524,0.720238,0.815476,4.59325,4.40635,4.77529,5.6626,9.69526,9.69586,9.87026,10.0059,4.08586,3.30616,3.60496,3.97658,9.20704,8.44749,8.7223,9.21323,-9999,-9999
20190903,20190909,15.431,1.0,370.883,195.837,1.0,337.41,1.0,5.046,1.0,97.472,0.988095,0.927,1.0,2.548,0.973214,0.4640671663867633,0.9756944444444443,92.17133052600474,0.9965277777777777,374.56312499999996,1.0,13.771909722222224,1.0,90.80312500000001,1.0,30.14732638888889,1.0,404.27291666666673,1.0,400.177,0.809524,15.157,15.464,14.973,10.956,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.587,-9999,35.12,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.701173,0.994048,73.2849,0.991071,89.3586,1.58693,8.41084,0.994048,10.2556,1.25067,-4.65742,0.354167,0.137212,-4.62354,-4.40052,-3.58975,0.354167,0.360119,0.21131,4.94842,4.36836,4.74119,5.40239,9.01596,8.5315,8.95534,9.69861,2.18937,1.58541,2.05934,2.38193,7.21737,6.7455,6.92972,7.36973,-9999,-9999
20190910,20190916,15.355,1.0,351.449,154.668,1.0,349.853,1.0,4.45,1.0,98.119,0.997024,1.497,1.0,2.669,0.842262,0.4417034203379493,0.8159722222222222,70.42503250591017,0.9965277777777777,285.33576019503545,0.9965277777777777,10.453178191489362,0.9965277777777777,64.18986406619386,0.9965277777777777,22.769784278959815,0.9965277777777777,405.30609485815603,0.9965277777777777,404.822,0.910714,14.836,15.094,14.503,10.914,3.91,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.593,-9999,35.183,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.785122,0.925595,56.1753,0.985119,77.5499,1.28117,2.16006,1.0,2.98196,1.19839,-2.9945,0.889881,0.138525,-2.9945,-2.77933,-2.38664,0.889881,0.877976,0.904762,4.58654,4.15161,4.43653,4.58654,7.17061,6.90881,7.12356,7.63047,1.3161,1.04253,1.29159,1.88842,4.79119,4.50796,4.70798,5.15355,-9999,-9999
20190917,20190923,16.311,0.943452,331.285,216.395,0.949405,321.306,0.943452,7.564,0.943452,97.9,0.979167,0.0,1.0,2.639,0.854167,0.31962128103551457,0.9652777777777778,103.34336805555556,1.0,438.9406597222223,1.0,17.59059027777778,1.0,50.63298611111111,1.0,35.617604166666666,1.0,401.4791666666667,1.0,405.159,0.946429,14.046,14.292,13.771,10.834,3.908,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.569,-9999,35.096,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.682936,0.967262,81.0957,0.931548,90.8164,1.55238,9.14146,0.925595,10.2372,1.23129,-4.34807,0.907738,0.136439,-4.35524,-4.26309,-3.74216,0.895833,0.907738,0.916667,5.95918,4.03887,5.97847,6.02859,10.3811,8.29734,9.43779,10.2899,3.21981,3.07673,3.66807,5.0633,5.77262,5.71872,5.86555,6.39431,-9999,-9999
20190924,20190930,15.186,0.833333,310.632,192.552,0.839286,325.624,0.833333,5.353,0.833333,97.489,0.943452,0.998,1.0,2.635,0.895833,0.4250588975076146,0.8784722222222223,98.4844584393629,0.7430555555555557,414.78217474160203,0.7430555555555557,24.521414944013777,0.7430555555555557,40.201307062876836,0.7430555555555557,32.44205717054264,0.7465277777777778,394.6436738648948,0.7465277777777778,407.946,0.46131,13.83,14.161,13.718,10.842,3.91,-9999,0.654762,0.654762,0.654762,0.0,0.0,-9999,22.587,-9999,35.12,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.817211,0.583333,76.9247,0.553571,96.1699,1.42276,4.47753,0.577381,5.59773,1.21778,-3.90363,0.157738,0.13159,-3.89504,-3.74395,-2.74183,0.157738,0.139881,0.270833,6.94054,4.45459,6.71984,6.98537,10.921,8.29248,9.05384,10.7933,4.34422,4.54824,5.0262,5.80772,6.00841,6.00366,6.12622,6.29762,-9999,-9999
20191001,20191007,11.502,0.988095,289.765,97.249,0.988095,341.795,0.988095,2.317,0.988095,97.809,0.982143,2.851,1.0,3.038,0.654762,0.5907831052698918,0.6354166666666666,50.55885416666667,1.0,226.06375000000003,1.0,11.940833333333332,1.0,58.617013888888884,1.0,16.650659722222223,1.0,372.4229166666667,1.0,411.18,0.0,12.334,12.714,12.49,10.887,3.91,-9999,0.815476,0.815476,0.815476,0.0,0.0,-9999,22.593,-9999,35.183,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.59533,0.934524,35.632,0.89881,39.9031,0.877335,-17.7427,0.949405,-19.8695,1.24115,-1.14096,0.0,0.293678,-1.19534,-1.1078,-0.431776,0.0,0.0,0.0,6.15521,4.22385,6.11511,6.25177,7.32157,5.46924,5.94428,7.293,5.11766,4.82296,5.55209,7.68838,2.73941,2.71482,2.79988,2.93219,-9999,-9999
20191008,20191014,10.615,1.0,268.988,104.196,1.0,320.507,1.0,3.618,1.0,97.868,1.0,0.927,1.0,3.143,0.875,0.5828797826470785,0.8506944444444445,34.02413194444444,1.0,200.78104166666665,1.0,11.371840277777778,1.0,81.58368055555556,1.0,14.895451388888887,1.0,368.6322916666666,1.0,404.302,0.0,11.412,11.976,12.188,10.296,3.908,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.569,-9999,35.096,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.78296,0.970238,31.5386,0.955357,41.493,0.657873,-6.19976,0.997024,-8.15655,1.31163,-1.13223,0.0,-9999,-1.21508,-1.13937,-1.06723,0.0,0.0,0.0,6.04194,4.4417,5.98586,6.1854,7.13215,5.53671,7.15214,7.39012,6.23268,5.64975,6.3933,8.72322,2.31333,2.28955,2.36527,2.47744,-9999,-9999
20191015,20191021,8.22,0.434524,248.634,123.301,0.443452,299.354,0.434524,3.293,0.431548,96.888,0.372024,6.417,1.0,3.138,0.318452,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,414.701,0.0,10.312,10.883,11.222,10.715,3.906,-9999,0.434524,0.434524,0.434524,0.0238095,0.0,-9999,22.587,-9999,35.12,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.52082,0.428571,29.399,0.425595,53.3484,0.676086,20.118,0.428571,36.5067,1.29055,0.960563,0.0,-9999,0.90429,0.954948,0.964552,0.0,0.0,0.0,5.54816,4.36642,5.54816,5.7267,4.49542,3.52771,4.58934,4.73144,6.63461,5.94718,6.63461,9.27685,1.97325,1.95986,2.01547,2.11009,-9999,-9999
20191022,20191028,9.204,0.982143,229.058,89.242,0.982143,322.509,0.982143,3.044,0.982143,97.776,0.970238,4.99,1.0,2.43,0.660714,0.43233464815201295,0.5590277777777778,28.342597222222224,0.9722222222222223,187.3172638888889,0.9722222222222223,11.939881944444446,0.9722222222222223,36.203263888888884,0.9722222222222223,13.809229166666668,0.9722222222222223,362.3277777777778,0.9722222222222223,424.076,0.0,9.968,10.512,10.738,10.822,3.834,-9999,1.0,1.0,1.0,0.827381,0.0,-9999,22.593,-9999,35.183,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.406294,0.919643,19.4116,0.877976,27.0024,0.519819,6.10668,0.919643,8.49466,1.06379,-0.0745585,0.0,0.08452,-0.065098,-0.0275575,0.0203024,0.0,0.0,0.0,5.92965,4.86862,5.92965,6.16462,5.78667,4.85623,5.78667,6.20527,8.28768,7.2179,8.04052,12.0883,0.977034,0.9684,0.998544,1.0457,-9999,-9999
20191029,20191104,8.21,0.967262,210.623,94.527,0.967262,311.497,0.967262,2.497,0.967262,97.715,0.952381,4.278,1.0,2.931,0.75,0.46102338616668026,0.704861111111111,30.245257936507937,0.954861111111111,175.3516984126984,0.954861111111111,9.243813492063493,0.954861111111111,28.763968253968255,0.954861111111111,9.913191468253968,0.954861111111111,362.0314583333334,0.954861111111111,424.237,0.39881,9.709,10.329,10.656,10.918,3.781,-9999,0.967262,0.967262,0.967262,0.967262,0.0,-9999,22.569,-9999,35.245,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.07534,0.91369,14.8289,0.946429,26.909,0.514935,6.53109,0.964286,11.8515,1.27614,1.5431,0.232143,0.0620247,1.4237,1.51869,1.55318,0.235119,0.232143,0.232143,5.81364,5.00049,5.78085,6.10047,3.96402,3.65082,4.18632,4.554,9.13602,6.64424,8.77271,13.6553,0.384823,0.380835,0.393475,0.412141,-9999,-9999
20191105,20191111,2.242,1.0,193.692,74.704,1.0,274.148,1.0,2.591,1.0,97.732,1.0,1.996,1.0,2.686,0.916667,0.5481069669607105,0.9097222222222222,7.420286643026004,0.9965277777777777,164.47877659574468,0.9965277777777777,8.900520833333333,1.0,34.48159722222223,1.0,10.030208333333334,1.0,326.0822621158392,0.9965277777777777,425.786,0.979167,5.971,7.052,8.601,9.376,3.812,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.587,-9999,35.528,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-6.11332,0.997024,13.0073,0.991071,12.5839,0.572344,1.40267,1.0,1.35702,1.09213,2.0481,0.970238,0.0576503,2.0481,2.07975,2.11877,0.970238,0.967262,0.967262,3.56243,3.25708,3.56243,3.75609,1.38927,1.22255,1.50938,1.63939,4.69321,4.10335,4.69382,5.95879,0.0152345,0.0150298,0.0155819,0.0163376,-9999,-9999
20191112,20191118,-3.021,0.997024,178.605,76.405,0.997024,250.35,0.997024,1.728,0.997024,97.819,0.988095,0.285,1.0,3.122,0.869048,0.5503257101689236,0.8194444444444443,6.703055555555555,1.0,166.4552777777778,1.0,9.078125,1.0,26.027777777777782,1.0,10.256527777777777,1.0,302.80694444444447,1.0,419.566,1.0,3.162,4.474,6.627,7.628,3.796,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.593,-9999,35.55,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-7.65902,0.997024,7.52853,0.988095,6.82317,0.552616,9.94478,0.997024,9.01304,1.08908,2.08044,0.988095,0.0574191,2.02961,2.08044,2.16535,0.988095,0.988095,0.988095,1.84275,1.83343,1.86316,1.92489,-0.210824,-0.259107,-0.232648,-0.200694,1.6152,1.38448,1.66056,1.72517,0.0,0.0,0.0,0.0,-9999,-9999
20191119,20191125,1.764,1.0,165.667,54.602,1.0,294.556,1.0,1.548,1.0,96.619,0.991071,7.2,1.0,3.008,0.630952,-9999,-9999,16.406666666666666,1.0,108.20774305555555,1.0,4.1627430555555565,1.0,20.180208333333336,1.0,5.272638888888888,1.0,325.1565972222222,1.0,423.61,0.997024,4.167,4.999,6.019,6.758,3.863,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.569,-9999,35.434,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-4.74931,1.0,10.5508,1.0,9.88485,0.56782,-11.9029,1.0,-11.1516,0.94294,2.02812,0.985119,0.0518894,1.97905,2.02812,2.09967,0.985119,0.985119,0.985119,2.26807,2.12023,2.23109,2.34699,0.148104,0.141173,0.202895,0.25296,1.93759,1.75786,1.91493,1.93738,0.298442,0.259683,0.291233,0.298437,-9999,-9999
20191126,20191202,-0.252,1.0,155.139,63.92,1.0,263.819,1.0,1.665,1.0,96.919,1.0,0.642,1.0,4.176,0.883929,0.6925607182241965,0.9409722222222223,-0.048923611111111175,1.0,145.52876920803783,0.9965277777777778,5.912273936170212,0.9965277777777778,33.96145833333333,1.0,8.638854166666667,1.0,318.31840277777775,1.0,426.632,0.979167,3.414,4.368,5.632,6.322,3.815,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.587,-9999,35.415,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-4.54668,0.973214,7.39741,0.955357,6.70434,0.427822,-3.52539,0.967262,-3.19509,0.901776,1.49229,0.907738,0.0422717,1.41781,1.49229,1.59903,0.907738,0.907738,0.907738,1.24982,1.12768,1.20449,1.28795,-0.318543,-0.317822,-0.290539,-0.260029,1.20297,1.12373,1.19677,1.21547,0.0742028,0.00139677,0.0531488,0.0697302,-9999,-9999
20191203,20191209,-2.144,1.0,147.226,54.32,1.0,262.336,1.0,1.075,1.0,96.932,1.0,3.921,1.0,3.146,0.794643,0.5155954255925256,0.8819444444444445,-1.0815972222222217,1.0,126.83315972222222,1.0,11.554965277777777,1.0,32.71875,1.0,12.09607638888889,1.0,297.3232638888889,1.0,422.627,0.994048,2.686,3.504,4.588,5.374,3.834,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.593,-9999,35.522,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-4.53888,0.982143,5.52451,0.940476,7.46969,0.429198,-8.04869,0.940476,-10.8826,0.902036,1.07742,0.877976,0.0339789,1.05062,1.07742,1.10319,0.875,0.877976,0.877976,0.866851,0.85039,0.867843,0.893497,-0.224325,-0.217518,-0.207029,-0.200661,1.23876,1.04638,1.23876,1.32122,0.00402042,0.0,1.44825e-05,0.00360889,-9999,-9999
20191210,20191216,-0.012,0.985119,142.078,43.024,0.985119,282.175,0.985119,1.329,0.985119,97.39,0.931548,5.49,1.0,3.348,0.607143,-9999,-9999,3.229473837209303,0.920138888888889,87.39937772627889,0.8298611111111112,11.845036558564177,0.8298611111111112,20.261424384243224,0.9131944444444445,7.072274870801034,0.920138888888889,317.5013662790697,0.920138888888889,422.004,0.931548,2.634,3.328,4.049,4.799,3.843,-9999,0.994048,0.994048,0.994048,0.994048,0.0,-9999,22.569,-9999,35.419,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-3.94877,0.934524,6.16193,0.877976,8.33154,0.348035,-8.57041,0.848214,-11.588,0.969329,0.96027,0.91369,0.0316054,0.942879,0.96027,0.99966,0.919643,0.91369,0.916667,1.08937,1.01343,1.05261,1.08937,0.0894688,0.0497389,0.0716212,0.0984608,1.26796,1.23432,1.33587,1.53672,0.0,0.0,0.0,0.0,-9999,-9999
20191217,20191223,-5.037,1.0,139.795,69.527,1.0,237.845,0.994048,1.358,1.0,97.669,0.991071,0.356,1.0,3.128,0.744048,0.48408018285803217,0.6215277777777778,-2.580833333333334,0.9791666666666666,129.98034027777777,0.9895833333333334,17.264578373015876,0.9791666666666666,30.406064814814815,0.9895833333333334,11.13324404761905,0.9791666666666666,285.7269345238096,0.9791666666666666,422.258,0.991071,1.191,2.173,3.491,4.205,3.784,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.587,-9999,35.434,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-4.29922,1.0,4.79619,0.988095,6.48492,0.284564,-3.84262,0.988095,-5.19561,1.07602,0.835597,0.892857,0.0388285,0.835597,0.849394,0.88385,0.892857,0.892857,0.886905,1.07003,1.02646,1.03814,1.07918,0.201053,0.175997,0.19803,0.201676,0.840396,0.873742,0.900288,1.58725,0.0,0.0,0.0,0.0950429,-9999,-9999
20191224,20191231,0.155,0.950521,140.62,55.341,0.955729,279.37,0.950521,1.386,0.950521,97.569,0.903646,1.123,1.0,2.909,0.546875,0.49346726422716514,0.5357142857142857,1.9655902777777774,0.8571428571428571,113.11645833333334,0.8571428571428571,13.262777777777778,0.8571428571428571,25.712152777777778,0.8571428571428571,8.160520833333335,0.8571428571428571,320.04548611111113,0.8571428571428571,424.184,0.903646,1.661,2.443,3.314,3.914,3.872,-9999,0.950521,0.950521,0.950521,0.950521,0.744792,-9999,22.579,-9999,35.48,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-3.58529,0.950521,5.53468,0.869792,7.48344,0.302856,-6.21496,0.945312,-8.40324,0.9873,0.959815,0.239583,0.143713,0.951401,0.965993,1.04251,0.239583,0.239583,0.192708,1.60504,1.51275,1.52747,1.62919,0.546761,0.510702,0.559172,0.608085,1.05073,1.09768,1.23714,2.10321,0.0,0.0,0.0,0.0806487,-9999,-9999
20200101,20200107,-0.278,1.0,144.718,47.579,0.967262,279.344,1.0,1.33,1.0,96.558,0.994048,3.35,1.0,2.613,0.633929,-9999,-9999,2.5809827898550726,0.9930555555555557,120.35465579710147,0.9930555555555557,13.440507246376812,0.9930555555555557,28.047810990338164,0.9861111111111112,7.605528381642512,0.9930555555555557,315.40994867149755,0.9930555555555557,427.56,0.997024,1.862,2.621,3.335,3.333,3.854,-9999,1.0,1.0,0.848214,1.0,1.0,-9999,22.587,-9999,35.434,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-3.08564,1.0,5.45028,0.904762,5.69605,0.398412,-10.8503,0.9375,-11.3396,0.914409,1.16647,0.776786,0.0481848,1.13597,1.16824,1.1905,0.782738,0.776786,0.776786,0.681294,0.680996,0.699989,0.713093,-0.449052,-0.501051,-0.449052,-0.439706,3.53163,2.99593,3.53067,3.54061,0.335543,0.248103,0.335204,0.338754,-9999,-9999
20200108,20200114,1.511,1.0,151.546,60.913,1.0,286.784,1.0,1.672,1.0,98.094,0.994048,0.356,1.0,3.395,0.806548,0.6957239765952895,0.8576388888888888,9.69019172705314,0.9930555555555555,125.54385416666663,0.9930555555555555,12.621390398550728,0.9930555555555555,27.462379227053145,0.9930555555555555,8.692412439613527,0.9930555555555555,324.85730676328507,0.9930555555555555,424.561,0.982143,1.885,2.593,3.473,3.134,3.634,-9999,1.0,1.0,0.0,1.0,1.0,-9999,22.593,-9999,35.522,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-3.21599,0.988095,-2.92843,0.985119,-2.98216,0.430335,-12.7291,0.991071,-12.9626,1.08235,1.23244,0.943452,0.0411594,1.22202,1.23069,1.24792,0.943452,0.943452,0.943452,1.2616,1.25928,1.26133,1.27126,0.0404709,0.0180427,0.0278308,0.0404709,1.32161,1.28063,1.32163,1.33737,0.018648,0.0141255,0.0186322,0.0187966,-9999,-9999
