TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170201,-2.283,0.0,187.786,90.663,0.0,262.983,0.0,1.727,0.0,96.885,0.0,2.641,0.0,2.82,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,5.57642,-9999,-9999,-9999,66.0384,-9999,47.1773,-9999,-9999,-9999,1.39106,0.0,-9999,1.37687,1.39106,1.3982,0.0,0.0,0.0,1.61306,1.59886,1.61306,1.61493,0.222002,0.190788,0.222002,0.236793,0.876371,0.876371,0.887266,0.892235,0.119919,0.119919,0.125007,0.12809,-9999,-9999
20170202,-3.224,0.0,190.045,119.338,0.0,220.71,0.0,2.032,0.0,97.378,0.0,0.139,0.0,3.099,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,1.83708,-9999,-9999,-9999,42.0504,-9999,30.5175,-9999,-9999,-9999,1.6913,0.0,-9999,1.62156,1.6913,1.70576,0.0,0.0,0.0,1.49123,1.47631,1.49123,1.49319,-0.200066,-0.233192,-0.200066,-0.124754,0.807623,0.807623,0.817931,0.822462,0.125285,0.125285,0.130669,0.132711,-9999,-9999
20170203,-5.551,0.0,192.345,112.582,0.0,222.147,0.0,1.894,0.0,97.664,0.0,0.016,0.0,2.938,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,6.56961,-9999,-9999,-9999,58.3624,-9999,44.4495,-9999,-9999,-9999,1.54882,0.0,-9999,1.5385,1.53879,1.54882,0.0,0.0,0.0,1.21509,1.19932,1.21509,1.21739,-0.333728,-0.339463,-0.333728,-0.321113,0.652945,0.652945,0.662301,0.665379,0.123091,0.123091,0.128354,0.130841,-9999,-9999
20170204,-6.46,0.0,194.686,129.164,0.0,210.215,0.0,1.781,0.0,97.976,0.0,0.038,0.0,3.138,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,6.00564,-9999,-9999,-9999,66.0384,-9999,51.9157,-9999,-9999,-9999,1.39106,0.0,-9999,1.37687,1.39106,1.3982,0.0,0.0,0.0,1.1234,1.10782,1.1234,1.12589,-0.267661,-0.30025,-0.267661,-0.250984,0.602259,0.602259,0.611195,0.613848,0.127294,0.127294,0.132785,0.134502,-9999,-9999
20170205,-2.233,0.0,197.068,75.475,0.0,261.444,0.0,2.451,0.0,97.07,0.0,0.126,0.0,3.36,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,1.94406,-9999,-9999,-9999,42.0504,-9999,33.2292,-9999,-9999,-9999,1.6913,0.0,-9999,1.62156,1.6913,1.70576,0.0,0.0,0.0,1.6254,1.61145,1.6254,1.62724,-0.0658925,-0.0980485,-0.0658925,0.00869107,0.883596,0.883596,0.894526,0.899546,0.11851,0.11851,0.123488,0.127355,-9999,-9999
20170206,-1.79,0.0,199.488,138.723,0.0,242.4,0.0,2.828,0.0,97.365,0.0,0.022,0.0,3.359,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,6.92631,-9999,-9999,-9999,58.3624,-9999,47.0195,-9999,-9999,-9999,1.54882,0.0,-9999,1.5385,1.53879,1.54882,0.0,0.0,0.0,1.66497,1.65067,1.66497,1.66685,0.116153,0.11188,0.116153,0.126963,0.905072,0.905072,0.916274,0.921415,0.127676,0.127676,0.133192,0.134781,-9999,-9999
20170207,-2.698,0.0,201.946,15.728,0.0,301.894,0.0,1.258,0.0,97.181,0.0,16.98,0.0,3.489,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,6.17512,-9999,-9999,-9999,66.0384,-9999,54.6553,-9999,-9999,-9999,1.39106,0.0,-9999,1.37687,1.39106,1.3982,0.0,0.0,0.0,1.54639,1.53136,1.54639,1.54836,0.155327,0.123292,0.155327,0.1706,0.838124,0.838124,0.848757,0.853471,0.0713057,0.0713057,0.0738965,0.0839009,-9999,-9999
20170208,1.023,0.0,204.441,116.356,0.0,296.957,0.0,1.837,0.0,96.168,0.0,2.886,0.0,2.7,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,2.01959,-9999,-9999,-9999,42.0504,-9999,35.2215,-9999,-9999,-9999,1.6913,0.0,-9999,1.62156,1.6913,1.70576,0.0,0.0,0.0,2.06063,2.04987,2.06063,2.06109,0.369337,0.340373,0.369337,0.441543,1.13011,1.13011,1.14305,1.14966,0.120461,0.120461,0.125597,0.128325,-9999,-9999
20170209,-6.871,0.0,206.972,12.637,0.0,265.103,0.0,1.109,0.0,96.22,0.0,32.75,0.0,4.78,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,7.12679,-9999,-9999,-9999,58.3624,-9999,49.1006,-9999,-9999,-9999,1.54882,0.0,-9999,1.5385,1.53879,1.54882,0.0,0.0,0.0,1.11058,1.0959,1.11058,1.11279,-0.438235,-0.442887,-0.438235,-0.425711,0.596433,0.596433,0.605076,0.607817,0.0685051,0.0685051,0.0709237,0.0817356,-9999,-9999
20170210,-10.757,0.0,209.537,152.821,0.0,203.428,0.0,1.344,0.0,97.524,0.0,1.093,0.0,3.227,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,6.39152,-9999,-9999,-9999,66.0384,-9999,56.4944,-9999,-9999,-9999,1.39106,0.0,-9999,1.37687,1.39106,1.3982,0.0,0.0,0.0,0.717349,0.703137,0.717349,0.720505,-0.67371,-0.704932,-0.67371,-0.656368,0.378576,0.378576,0.384194,0.38637,0.130298,0.130298,0.135932,0.137111,-9999,-9999
20170211,-7.215,0.0,212.136,85.265,0.0,271.928,0.0,0.885,0.0,97.407,0.0,2.72,0.0,2.131,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,2.08702,-9999,-9999,-9999,42.0504,-9999,36.2808,-9999,-9999,-9999,1.6913,0.0,-9999,1.62156,1.6913,1.70576,0.0,0.0,0.0,1.04365,1.02811,1.04365,1.04635,-0.647645,-0.681388,-0.647645,-0.570837,0.558,0.558,0.566279,0.568866,0.11757,0.11757,0.122527,0.126121,-9999,-9999
20170212,-5.756,0.0,214.768,25.545,0.0,295.068,0.0,0.677,0.0,97.181,0.0,20.624,0.0,2.827,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,7.17134,-9999,-9999,-9999,58.3624,-9999,49.0418,-9999,-9999,-9999,1.54882,0.0,-9999,1.5385,1.53879,1.54882,0.0,0.0,0.0,1.20282,1.18737,1.20282,1.20504,-0.345994,-0.351419,-0.345994,-0.333455,0.646577,0.646577,0.655771,0.658869,0.0853836,0.0853836,0.088663,0.0971881,-9999,-9999
20170213,-3.769,0.0,217.432,137.772,0.0,250.218,0.0,1.383,0.0,96.161,0.0,3.615,0.0,5.413,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,6.2015,-9999,-9999,-9999,66.0384,-9999,56.9762,-9999,-9999,-9999,1.39106,0.0,-9999,1.37687,1.39106,1.3982,0.0,0.0,0.0,1.41748,1.40203,1.41748,1.41952,0.0264235,-0.00603956,0.0264235,0.0422174,0.76587,0.76587,0.775835,0.780097,0.129523,0.129523,0.135127,0.136533,-9999,-9999
20170214,-4.957,0.0,220.125,158.416,0.0,224.645,0.0,1.546,0.0,96.775,0.0,0.0,0.0,2.319,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.552,0.0,6.343,5.558,4.285,3.398,3.617,3.356,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,1.99771,-9999,-9999,-9999,42.0504,-9999,36.28,-9999,-9999,-9999,1.6913,0.0,-9999,1.62156,1.6913,1.70576,0.0,0.0,0.0,1.29784,1.28268,1.29784,1.29984,-0.393452,-0.426817,-0.393452,-0.317503,0.699807,0.699807,0.709098,0.712927,0.133158,0.133158,0.138413,0.139612,-9999,-9999
20170215,-1.048,0.0,222.849,113.64,0.0,269.267,0.0,1.187,0.0,95.55,0.0,2.208,0.0,2.62,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.637,0.0,5.039,4.835,4.37,3.632,3.863,3.567,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,6.98907,-9999,-9999,-9999,58.3624,-9999,47.8927,-9999,-9999,-9999,1.54882,0.0,-9999,1.5385,1.53879,1.54882,0.0,0.0,0.0,1.77466,1.76148,1.77466,1.77639,0.225842,0.222698,0.225842,0.235937,0.967672,0.967672,0.979335,0.984888,0.12966,0.12966,0.135223,0.137453,-9999,-9999
20170216,-3.14,0.0,225.6,122.191,0.0,247.739,0.0,1.622,0.0,95.557,0.0,0.358,0.0,4.649,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.048,0.0,3.904,3.948,4.0,3.432,3.752,3.521,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,6.69444,-9999,-9999,3.40674,66.0384,-9999,58.7206,-9999,-9999,9.8896,1.39106,0.0,-9999,1.37687,1.39106,1.3982,0.0,0.0,0.0,1.4967,1.48163,1.4967,1.49868,0.105639,0.0735568,0.105639,0.121071,0.810444,0.810444,0.820803,0.825347,0.130595,0.130595,0.136207,0.138315,-9999,-9999
20170217,-4.084,0.0,228.378,167.537,0.0,214.531,0.0,2.034,0.0,96.445,0.0,0.02,0.0,3.777,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.552,0.0,6.343,5.558,4.285,3.398,3.617,3.356,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,2.3153,-9999,-9999,2.68423,42.0504,-9999,40.2746,-9999,-9999,5.5905,1.6913,0.0,0.111289,1.62156,1.6913,1.70576,0.0,0.0,0.0,1.39673,1.38176,1.39673,1.3987,-0.294567,-0.327739,-0.294567,-0.218969,0.755042,0.755042,0.764823,0.769033,0.135884,0.135884,0.141503,0.14273,-9999,-9999
20170218,0.466,0.0,231.183,157.224,0.0,255.483,0.0,2.856,0.0,96.358,0.0,0.0,0.0,3.109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,416.637,0.0,5.039,4.835,4.37,3.632,3.863,3.567,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,8.65571,-9999,-9999,0.99852,58.3624,-9999,56.0631,-9999,-9999,5.10343,1.54882,0.0,0.0323412,1.5385,1.53879,1.54882,0.0,0.0,0.0,2.0212,2.01141,2.0212,2.02122,0.472383,0.472383,0.472383,0.480573,1.10962,1.10962,1.1222,1.12871,0.135106,0.135106,0.140877,0.142099,-9999,-9999
20170219,5.964,0.0,234.012,133.686,0.0,273.177,0.0,3.67,0.0,96.519,0.0,0.0,0.0,2.795,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.048,0.0,3.904,3.948,4.0,3.432,3.752,3.521,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,7.73682,-9999,-9999,0.725187,66.0384,-9999,65.1434,-9999,-9999,5.07778,1.39106,0.0,0.0338539,1.37687,1.39106,1.3982,0.0,0.0,0.0,2.78082,2.77612,2.77765,2.78082,1.38976,1.37919,1.38976,1.3973,1.54141,1.54141,1.55735,1.56667,0.133565,0.133565,0.139335,0.140967,-9999,-9999
20170220,0.85,0.0,236.864,125.559,0.0,256.329,0.0,2.698,0.0,97.893,0.0,0.022,0.0,2.903,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.552,0.0,6.343,5.558,4.285,3.398,3.617,3.356,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,2.50529,-9999,-9999,0.81235,42.0504,-9999,42.2569,-9999,-9999,4.35038,1.6913,0.0,0.0352495,1.62156,1.6913,1.70576,0.0,0.0,0.0,2.03103,2.01976,2.03103,2.03186,0.339732,0.310264,0.339732,0.412201,1.11292,1.11292,1.12576,1.13225,0.13263,0.13263,0.138305,0.140916,-9999,-9999
20170221,-2.99,0.0,239.74,155.664,0.0,250.817,0.0,2.11,0.0,98.246,0.0,0.0,0.0,2.285,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.637,0.0,5.039,4.835,4.37,3.632,3.863,3.567,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,9.18983,-9999,-9999,0.905859,58.3624,-9999,62.273,-9999,-9999,4.96121,1.54882,0.0,0.0320092,1.5385,1.53879,1.54882,0.0,0.0,0.0,1.5812,1.5685,1.5812,1.58287,0.0323815,0.02971,0.0323815,0.0428591,0.860846,0.860846,0.871355,0.876271,0.135741,0.135741,0.141605,0.143378,-9999,-9999
20170222,3.075,0.0,242.635,151.663,0.0,289.95,0.0,2.132,0.0,97.237,0.0,0.174,0.0,1.72,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.048,0.0,3.904,3.948,4.0,3.432,3.752,3.521,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,8.44753,-9999,-9999,0.723956,66.0384,-9999,73.6526,-9999,-9999,5.25509,1.39106,0.0,0.0338332,1.37687,1.39106,1.3982,0.0,0.0,0.0,2.34487,2.33653,2.34312,2.34487,0.953812,0.932409,0.953812,0.96443,1.29159,1.29159,1.30579,1.31345,0.137045,0.137045,0.142967,0.144692,-9999,-9999
20170223,6.944,0.0,245.552,166.006,0.0,294.063,0.0,2.506,0.0,96.833,0.0,0.001,0.0,2.697,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.552,0.0,6.343,5.558,4.285,3.398,3.617,3.356,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,2.31545,-9999,2.79681,-9999,-9999,0.899396,42.0504,-9999,48.5235,-9999,-9999,4.65655,1.6913,0.0,0.0352495,1.62156,1.6913,1.70576,0.0,0.0,0.0,2.95722,2.95722,2.95722,2.95754,1.26593,1.25047,1.26593,1.33155,1.64457,1.64457,1.66101,1.67105,0.139764,0.139764,0.145825,0.147208,-9999,-9999
20170224,10.237,0.0,248.488,104.864,0.0,336.859,0.0,2.537,0.0,97.035,0.0,0.234,0.0,3.098,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.637,0.0,5.039,4.835,4.37,3.632,3.863,3.567,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,8.1007,-9999,10.0011,-9999,-9999,0.8786,58.3624,-9999,69.1915,-9999,-9999,4.81698,1.54882,0.0,0.0320092,1.5385,1.53879,1.54882,0.0,0.0,0.0,3.47952,3.47952,3.47952,3.48809,1.9307,1.9307,1.9307,1.94866,1.94595,1.94595,1.96426,1.97636,0.130214,0.130214,0.135737,0.139165,-9999,-9999
20170225,11.431,0.0,251.441,73.125,0.0,368.139,0.0,2.011,0.0,96.347,0.0,9.645,0.0,4.369,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,415.048,0.0,3.904,3.948,4.0,3.432,3.752,3.521,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.49068,-9999,7.18786,-9999,9.21084,-9999,-9999,0.759821,66.0384,-9999,81.3169,-9999,-9999,4.96332,1.39106,0.0,0.0338332,1.37687,1.39106,1.3982,0.0,0.0,0.0,3.66678,3.66678,3.66678,3.67799,2.27572,2.27365,2.27572,2.27979,2.05357,2.05357,2.0726,2.08542,0.123189,0.123189,0.128329,0.133032,-9999,-9999
20170226,0.145,0.0,254.412,175.215,0.0,237.895,0.0,2.671,0.0,96.925,0.0,0.024,0.0,4.732,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.591,0.0,5.98,5.257,4.139,3.296,3.542,3.304,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5916,-9999,3.1076,-9999,4.12779,-9999,-9999,0.822553,45.4127,-9999,58.917,-9999,-9999,4.31554,1.72185,0.0,0.0358559,1.66221,1.72185,1.73631,0.0,0.0,0.0,1.92339,1.91089,1.92339,1.92504,0.201547,0.170839,0.201547,0.274764,1.0513,1.0513,1.06371,1.06979,0.142013,0.142013,0.148096,0.149381,-9999,-9999
20170227,2.105,0.0,257.397,180.403,0.0,239.009,0.0,3.713,0.0,98.273,0.0,0.0,0.0,3.558,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.732,0.0,5.98,5.257,4.139,3.296,3.542,3.304,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.50349,-9999,4.63267,-9999,6.32089,-9999,-9999,0.996586,45.4996,-9999,60.6736,-9999,-9999,4.1694,1.92498,0.0,0.0359956,1.92233,1.92498,1.92699,0.0,0.0,0.0,2.23215,2.22371,2.23078,2.23215,0.307166,0.307,0.307166,0.308759,1.22882,1.22882,1.2424,1.24967,0.143285,0.143285,0.149255,0.15055,-9999,-9999
20170228,4.518,0.25,260.397,105.862,0.270833,307.448,0.25,2.36,0.25,98.258,0.208333,0.707,0.208333,2.15,0.125,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.443,0.25,5.775,5.11,4.094,3.282,3.538,3.305,0.25,0.25,0.25,0.25,0.25,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.59904,-9999,6.31794,-9999,8.84856,-9999,-9999,0.844445,47.5238,-9999,65.0897,-9999,-9999,4.19039,1.90068,0.25,0.0379422,1.87166,1.89718,1.90068,0.25,0.25,0.25,2.57173,2.56644,2.56681,2.57173,0.671047,0.671047,0.671047,0.707887,1.42304,1.42304,1.43809,1.44664,0.125563,0.125563,0.130791,0.136053,-9999,-9999
20170301,10.911,1.0,263.41,31.57,1.0,357.913,1.0,1.422,1.0,96.064,1.0,0.0,1.0,4.262,0.520833,0.9664013703129395,0.5208333333333334,14.802083333333334,1.0,69.504375,1.0,4.093958333333334,1.0,32.25625,1.0,3.656041666666667,1.0,371.8645833333333,1.0,418.705,1.0,6.669,5.829,4.415,3.489,3.684,3.404,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.77719,-9999,-2.24559,-9999,-3.22384,-9999,-9999,0.672806,-11.6723,-9999,-16.745,-9999,-9999,2.47368,1.84827,1.0,0.0356794,1.80061,1.84827,1.84827,1.0,1.0,1.0,3.33878,3.33037,3.33481,3.33878,1.49051,1.48819,1.49051,1.51537,1.99917,1.99917,2.01794,2.03038,0.104807,0.104807,0.108816,0.119652,-9999,-9999
20170302,0.671,1.0,266.435,166.903,1.0,241.406,1.0,2.64,1.0,95.979,1.0,0.0,1.0,6.039,1.0,1.0636228520419277,1.0,68.02125,1.0,326.01375,1.0,19.21,1.0,45.324999999999996,1.0,21.580833333333334,1.0,323.06875,1.0,415.16,0.958333,3.346,3.853,4.419,3.884,4.142,3.813,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.72157,-9999,11.5138,-9999,16.9337,-9999,-9999,0.754063,70.1847,-9999,103.15,-9999,-9999,5.03843,1.03125,1.0,0.0352398,1.00342,1.03125,1.03125,1.0,1.0,1.0,1.72116,1.69139,1.7148,1.72116,0.689911,0.686187,0.689911,0.694893,1.04967,1.04967,1.06146,1.06452,0.107776,0.107776,0.112408,0.114224,-9999,-9999
